"names_fin" "eff_tau_fin"
"2" "Immunityfull_001-061" 0.433363735771105
"3" "Immunityfull_062-122" 0.365577059376897
"4" "Immunityfull_123-183" 0.297790382982688
"5" "Immunityfull_184-244" 0.23000370658848
"6" "Immunityfull_245-305" 0.162217030194271
"7" "Immunityfull_306-366" 0.0944303538000623
"8" "Immunityfull_367-427" 0.0266436774058536
"9" "Immunityfull_428-488" -0.0411429989883549
"10" "Immunityboost_001-061" 0.621066412346758
"11" "Immunityboost_062-122" 0.308674079575319
"12" "Immunityboost_123-183" -0.00371825319611996
"13" "Immunityboost_184-244" -0.316110585967559
"14" "Immunityinf_062-122" 0.506781631679816
"15" "Immunityinf_123-183" 0.329207225664967
"16" "Immunityinf_184-244" 0.151632819650119
"17" "Immunityinf_245-305" -0.0259415863647297
"18" "Immunityinf_306-366" -0.203515992379578
"19" "Immunityinf_367-427" -0.381090398394427
"20" "Immunityinf_428-488" -0.558664804409275
"21" "Immunityinf_489-549" -0.736239210424124
"22" "Immunityhybridfull_001-061" 0.952667938947026
"23" "Immunityhybridfull_062-122" 0.765888807737873
"24" "Immunityhybridfull_123-183" 0.57910967652872
"25" "Immunityhybridfull_184-244" 0.392330545319567
"26" "Immunityhybridfull_245-305" 0.205551414110414
"27" "Immunityhybridfull_306-366" 0.0187722829012603
"28" "Immunityhybridfull_367-427" -0.168006848307893
"29" "Immunityhybridboost_001-061" 0.744993793131027
"30" "Immunityhybridboost_062-122" 0.596662205595717
"31" "Immunityhybridboost_123-183" 0.448330618060406
