"names_fin" "eff_tau_fin"
"2" "Immunityfull_001-061" 0.496593563336826
"3" "Immunityfull_062-122" 0.432807114252896
"4" "Immunityfull_123-183" 0.369020665168965
"5" "Immunityfull_184-244" 0.305234216085035
"6" "Immunityfull_245-305" 0.241447767001105
"7" "Immunityfull_306-366" 0.177661317917174
"8" "Immunityfull_367-427" 0.113874868833244
"9" "Immunityfull_428-488" 0.0500884197493137
"10" "Immunityboost_001-061" 0.884324015740137
"11" "Immunityboost_062-122" 0.824928907558023
"12" "Immunityboost_123-183" 0.765533799375909
"13" "Immunityboost_184-244" 0.706138691193795
"14" "Immunityinf_062-122" 0.882904861420684
"15" "Immunityinf_123-183" 0.873572285323957
"16" "Immunityinf_245-305" 0.854907133130503
"17" "Immunityinf_306-366" 0.845574557033776
"18" "Immunityinf_367-427" 0.836241980937049
"19" "Immunityinf_428-488" 0.826909404840322
"20" "Immunityinf_489-549" 0.817576828743595
"21" "Immunityhybridfull_001-061" 0.984856108502341
"22" "Immunityhybridfull_062-122" 0.93866654689229
"23" "Immunityhybridfull_123-183" 0.892476985282239
"24" "Immunityhybridfull_184-244" 0.846287423672188
"25" "Immunityhybridfull_245-305" 0.800097862062137
"26" "Immunityhybridfull_306-366" 0.753908300452086
"27" "Immunityhybridfull_367-427" 0.707718738842035
"28" "Immunityhybridboost_001-061" 0.979085788465258
"29" "Immunityhybridboost_062-122" 0.961537675310142
"30" "Immunityhybridboost_123-183" 0.943989562155026
