"Immunity_other" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityhybridboost_245-305" 0.00381506871369516 0.00421880025849715 0.00419975297860488 0.00368574903982331 0.00349319214730039 0.00398459466285215 0.004386196171888 0.00440312129184876 0.00423923289693774 0.00258552798876743 0.00320179264232186 0.00405854676749542 0.00424082391410789 0.00412671603002303 0.00441311272324415 0.00442095029947953 0.00432724995809286 0.00440208850618656 0.00397418565144211 0.00407338782394464 0.0812784218218309 0.00457812028593188 0.00450787900623738 0.00436413055649361 0.00371681860219304 0.00401464266945812 0.00433371801071892 0.0045629906195385 0.00452574720517713 0.00461015420704166 0.00459445268231604 0.00317966729543412 0.00312211009507418 0.0032756623002153 0.00344941804621982 0.00349014875684457 0.00314267273795864 0.00296776558102261 0.00425317898467285 0.0043781285061679 0.0043403966266886 0.00289899660422981 0.00141394555147331 0.000848732886164764 0.000974976732682705 0.00120596208852486 0.000880366929470818 0.000789436545181968 -0.000285937701316687 -0.000189638893206323 -0.000224448451001037 -0.000204639075236307 7.66484577913148e-05 0.000485824297272666 0.00066475457423798 0.00132034695704469 -9.13441640683677e-05
"Immunityhybridboost_306-366" 0.00504699983080953 0.0048515437588787 0.0050333470934238 0.00343524975834564 0.00277560737810549 0.00352867849548709 0.005296437618018 0.00734065061365004 0.00774539478863946 0.00209426617324958 0.00260622077665037 0.00397188852515442 0.00512503514735025 0.0041042062929204 0.00463900933947273 0.00588799891160096 0.00538305652059901 0.00650436386829667 0.00454748080902667 0.00376475769831412 0.00457812028593188 0.25613620133639 0.00748955662313593 0.00782179292986884 0.00368432580152031 0.00354496167147768 0.00449090621676469 0.00558131348868304 0.00579987861121006 0.00543184287911412 0.00633853936807841 0.00313031900472832 0.00267792553686025 0.00360472367289362 0.00482295326300725 0.00616107527349813 0.00454376919183669 0.00236260487265523 0.00529932142775666 0.00671519325191083 0.0075552193951447 0.00242458984663026 0.00142221499511347 0.00105275661849084 0.00103076378405919 0.00117534785285139 0.000867526914196807 0.000771700411141 -0.000245732782056894 -0.000167337381216765 -0.000246475305261764 -0.000291279828365278 -1.05926123974476e-05 0.000165801676883529 0.000210970889754421 0.00074550875485671 -9.03973804759581e-05
"Immunityhybridboost_367-427" 0.00642271454083569 0.00518304042060339 0.00603271424184776 0.00338272207034562 0.00246351939659069 0.0030948239071008 0.00552810608939835 0.0116395025355208 0.0150541620753744 0.00186449343938214 0.00218117214818209 0.00346607578854463 0.00579427841702251 0.00429151480976671 0.00440177054091739 0.0073892061458587 0.00611305593908631 0.0091557240616784 0.00577002891161847 0.0033785940211865 0.00450787900623738 0.00748955662313593 0.512151048374819 0.0150411196117979 0.00399211945220132 0.00288829092044528 0.00422269256080439 0.00636001407966446 0.00745695375736782 0.00596715473035953 0.00831666058069709 0.00350382922647076 0.00212576517802928 0.00343098085822291 0.00601729502810947 0.00970102433467219 0.00734416106666034 0.0019281954026199 0.00601634608822125 0.00960309266868348 0.0130044289633151 0.00119495737780916 0.00076856724267437 0.000680366269847191 0.000696050051545998 0.000718389047705881 0.000537044751813763 0.000500979165325838 -0.000233821799156112 -0.000270841874635171 -0.000634876466757673 -0.00105358433973619 -0.000933066503587467 -0.00102612078728269 -0.00115241318732783 -0.000723499137935406 -6.90837238210437e-05
"Immunityhybridboost_428-488" 0.00734644678773104 0.00501477300955261 0.00648814069689183 0.0034334728782973 0.00228155314861538 0.00293692103730458 0.00528283675808605 0.0136111726232203 0.0319176755830259 0.0018504861544906 0.00207624411567241 0.00322337316430226 0.00570051813244415 0.00463727697102661 0.00416432998573001 0.00761971477734537 0.00589963128987637 0.0106273711280839 0.00671214690094837 0.00323965693159253 0.00436413055649361 0.00782179292986884 0.0150411196117979 12577504.7939175 0.00428776972420135 0.00273776599751752 0.00400313750806746 0.00665448739427152 0.00825884031036169 0.00633164409276824 0.00919851276582064 0.00384443403428774 0.00202621816548105 0.00326741979074885 0.00660451528243485 0.0111961077810798 0.0119393151637667 0.00187287181587691 0.00580001954880485 0.0111793924740147 0.0175907783844359 0.00120559704400018 0.00100060791087273 0.00102148104013069 0.000925845271283316 0.000752413946257022 0.000625895418247009 0.000405236931612915 -0.000348684097797724 -2.42762723197226e-05 -0.000421223682006857 -0.000422807593132652 -0.000182874052884206 -0.000543475721408182 -0.00108409396874787 -0.000928578974313128 -0.000113398253457667
"Immunityhybridfull_123-183" 0.00382812133389989 0.0036004845267844 0.00403881036382023 0.00474137780184301 0.00458131734085796 0.00361823911451081 0.00319988682739111 0.0037498278637406 0.00406858068015363 0.00472675138336963 0.00434911949817942 0.00392903818546129 0.00435456067536291 0.00450254329835684 0.00383953673964899 0.0037796157427949 0.00333506676712905 0.00366032087615731 0.00407153629411023 0.00398306237506196 0.00371681860219304 0.00368432580152031 0.00399211945220132 0.00428776972420135 140784.993697132 0.00459342002936002 0.00432669268355007 0.00426642274965491 0.00444728651331595 0.00424631304995014 0.00422971396392757 0.00463871551305238 0.00427194705131489 0.00408119305180377 0.004099630342728 0.00444445949949221 0.00483917513052937 0.00443603600842954 0.00319912889151472 0.00343443530114256 0.00382547556954273 0.00259345265885482 -0.000458620106504514 -0.00144458559414903 -0.00027890495533639 -0.000303419757474258 -0.000523410023402379 2.10510999026553e-05 0.000152878522561046 0.00058356232228935 0.000953378923701144 0.0016707241244676 0.00225272805975114 0.00275378831264167 0.00291036994562215 0.00346706201052731 0.000260933928118008
"Immunityhybridfull_184-244" 0.00359174569212916 0.00371063465592036 0.00393415503241896 0.0044283357868024 0.00420766242304552 0.0039050093959853 0.00336949122825427 0.00267950169041898 0.00245812946305885 0.00420884409850638 0.00434176474263897 0.00443051178024565 0.00436038843522205 0.00469217698387809 0.0042596448122515 0.00356317749420121 0.00331893879659586 0.00308164207425736 0.00372515804296425 0.00421080443067603 0.00401464266945812 0.00354496167147768 0.00288829092044528 0.00273776599751752 0.00459342002936002 1.00509495861653 0.00478721030792211 0.00444098619395767 0.00432419108133667 0.00452264738959476 0.00397751787892245 0.00426631876330129 0.00450584649981602 0.00424434159317911 0.00394087431744698 0.00352468859239195 0.0039472688533903 0.00436044927561826 0.00317003428474206 0.00277139872708812 0.00251567608112224 0.00452018837153788 -0.0010204564289038 -0.00457581475397652 -0.00114830872012627 5.84684226592111e-05 -0.000153665910229888 0.000306895023776732 0.000531451444712258 0.0013422329423149 0.00204145391816438 0.00294378600015132 0.0036556229452562 0.00422812187538424 0.00449383159622748 0.00506591404828674 0.000161220644561096
"Immunityhybridfull_245-305" 0.00407307749704045 0.00419074358409485 0.00436743613304911 0.00408950905172896 0.00366541188716995 0.00384048646672504 0.00413345888585783 0.00404562263422806 0.00376001191538252 0.00338287678338907 0.00376688896632661 0.00446336821898807 0.00477106896423323 0.00462867183778132 0.0045748513320985 0.00439018198657892 0.00407652691459786 0.00417292429299281 0.00394371893938146 0.00415106138204041 0.00433371801071892 0.00449090621676469 0.00422269256080439 0.00400313750806746 0.00432669268355007 0.00478721030792211 0.338262425258737 0.00501671542739185 0.00491268339307652 0.00503110254158314 0.00484399357238423 0.003820368068912 0.00394963781540417 0.00412656371146801 0.00427275120723142 0.00426576529444155 0.0039526633127287 0.00366462877927818 0.00393428201628189 0.00401006014993058 0.00389171052492803 0.00489723768281367 -0.000523437890112694 -0.00382312482761918 -0.000589381387270676 0.000695866141892381 0.000371337287843027 0.000598276727616482 0.000590255833592033 0.0014395818632593 0.00194515398854666 0.00264552161461301 0.003164373052171 0.00370933803976489 0.00394594365786238 0.00456039738555347 7.47612001147087e-05
"Immunityhybridfull_306-366" 0.00484356983326958 0.00464811224370451 0.00495641732958135 0.00394754067528387 0.00322253767997118 0.00363603422262832 0.00479406651935744 0.00611382046585371 0.00644168533334545 0.00287688687388742 0.00328431188246321 0.00440358459306514 0.00531704365729648 0.00464194337384246 0.00478572601623854 0.00540037671253632 0.00483197393399925 0.00565304234389463 0.00440403027764771 0.00401449225816117 0.0045629906195385 0.00558131348868304 0.00636001407966446 0.00665448739427152 0.00426642274965491 0.00444098619395767 0.00501671542739185 0.339044601390808 0.00580636120953049 0.00560727304518908 0.00602901874615653 0.0036837653891082 0.00349400739778505 0.00413893890372683 0.00499683872678046 0.00585780705427827 0.00478808553082643 0.00312104072181725 0.00468086142752879 0.00564965320326133 0.00623525588079894 0.00476803850424476 -0.000230233232720923 -0.002955173106457 -0.000218910813042149 0.000938285295146901 0.000666057051511016 0.000752918269280483 0.000575516728526347 0.00136775712877838 0.00171950394596976 0.00227757123689583 0.00267598850018599 0.00317483584252872 0.00333128394969101 0.00399513221414309 2.61406219330437e-05
"Immunityhybridfull_367-427" 0.00502355665561983 0.00465938184691088 0.0051788504339712 0.00405094086052337 0.00337742322198184 0.00360476906611089 0.00468729354858863 0.00710641904461312 0.00805239438900783 0.00283305949381535 0.00322797509105028 0.00420160257066325 0.00541110010466346 0.00475911677347743 0.00466552590497399 0.00570614044485127 0.00491010966994471 0.00620161359129908 0.00479136363559356 0.00399527065881061 0.00452574720517713 0.00579987861121006 0.00745695375736782 0.00825884031036169 0.00444728651331595 0.00432419108133667 0.00491268339307652 0.00580636120953049 0.339544779534549 0.00567113582730039 0.00646524192176092 0.00382958154701112 0.00328187464596658 0.00385764932056907 0.00496880937837411 0.00648680613071833 0.00534249737376296 0.00304281772699998 0.00474723061134196 0.00621988432515662 0.0075173604722978 0.00483109300897633 0.000753994835447321 -0.000887871074019663 0.000111024961522883 0.000790989335492933 0.000742095503421533 0.000778595738711519 0.000549970782414352 0.0011411112555422 0.00137508128272485 0.00195272742658781 0.00236133425780736 0.00288857387197097 0.00300707126510629 0.00372999702301931 1.6641195331694e-05
"Immunityhybridfull_428-488" 0.00464146246965194 0.00459630609305866 0.00484719924892807 0.00393174219100028 0.00327395087271766 0.00374334966929128 0.00472465662450695 0.00570850654270161 0.00608389518909251 0.00273104626243371 0.00326099272933675 0.00441918295904461 0.00516530349855299 0.0046474108354025 0.00481894258178035 0.00524742948602708 0.00472970671368016 0.00538240407641965 0.00433493094321498 0.00410930252070809 0.00461015420704166 0.00543184287911412 0.00596715473035953 0.00633164409276824 0.00424631304995014 0.00452264738959476 0.00503110254158314 0.00560727304518908 0.00567113582730039 0.505580520784543 0.00586570439528683 0.00358664372201186 0.00344364002441269 0.00395766821737365 0.00465171607757982 0.00530373310452782 0.00443001045040161 0.00308454240539478 0.00457217134368868 0.0053393536015503 0.00578355470414318 0.00509450312264615 0.00153473685307911 -0.000184092170493532 0.000325597371078123 0.000862655144391457 0.000840447504049272 0.000916883331016366 0.000345377129836279 0.000783063933798046 0.00104638856645149 0.0019911103461912 0.00264154184243241 0.00326920992807715 0.00336168506214131 0.00400792816001794 5.37790139158009e-05
"Immunityhybridfull_489-549" 0.00537968852582848 0.0048751516891477 0.00535677354906323 0.00375209546617282 0.00294758065411624 0.00341806879903459 0.0050894570021857 0.00800723577800531 0.00903455740709058 0.00240643774427464 0.00282848142666409 0.0040680213005439 0.00554824541394986 0.00453732983663507 0.00470209545043527 0.00619432532089223 0.00532090406199048 0.00687526660432784 0.00486530098853031 0.00382430450209413 0.00459445268231604 0.00633853936807841 0.00831666058069709 0.00919851276582064 0.00422971396392757 0.00397751787892245 0.00484399357238423 0.00602901874615653 0.00646524192176092 0.00586570439528683 1.00698768346989 0.00359691888018831 0.00294852273036037 0.00383712037319227 0.00526366166573833 0.00712243206838655 0.00547621562253029 0.00264429937853416 0.00517466759613126 0.0070119262744025 0.00841448760286656 0.00442058817953189 0.00295456263678782 0.00171516493503774 0.0013079952278867 0.00138860463100426 0.001090140526872 0.00100275964766873 0.000255696392809803 0.000599640700876279 0.000749732673198748 0.00163121550090556 0.00217120699474737 0.00257274783102101 0.00256330617353099 0.00299053546857803 8.50190883767876e-05
"Immunityinf_123-183" 0.00448312145601625 0.00311815449447445 0.00352395816932683 0.0043721261723949 0.00426820415860106 0.00317652492413314 0.00271036047347399 0.00329578454255683 0.00367585645130899 0.00646830937681303 0.00517194222558063 0.00387112729207419 0.00399250994635424 0.00392933394484098 0.00325500725127029 0.00323516996272236 0.00286937655387584 0.003191689719474 0.00365205434388234 0.00349954316179146 0.00317966729543412 0.00313031900472832 0.00350382922647076 0.00384443403428774 0.00463871551305238 0.00426631876330129 0.003820368068912 0.0036837653891082 0.00382958154701112 0.00358664372201186 0.00359691888018831 1.00558194863468 0.00589568749005548 0.00599609262192146 0.0061547661515564 0.00651008908926265 0.00663467674086685 0.00593415450609805 0.002754836368066 0.00299267012300812 0.00341262031300489 -0.00330593890437813 -0.00205997477899324 -0.000844846787138992 0.000251448560335904 -0.000236453298028854 -0.00074837865374961 -0.000226421584329836 0.000104357938569734 0.000402249480465413 0.000540895910798846 0.00108668672562408 0.00145834641771387 0.00190284962682935 0.00210001225022181 0.00248245201798237 0.000150163378539495
"Immunityinf_184-244" 0.00503274064875191 0.00291779843003262 0.00301735916163253 0.00332500625982672 0.00320441115552042 0.00311500298965292 0.00263120120806253 0.00198952716771419 0.00183948762810316 0.00721079272837479 0.00582993537792998 0.00448455345584663 0.00374309495433428 0.00360456698146888 0.00329798717658498 0.00270283579744072 0.00259372525975207 0.00233555822560007 0.00286667309322526 0.00327654229692007 0.00312211009507418 0.00267792553686025 0.00212576517802928 0.00202621816548105 0.00427194705131489 0.00450584649981602 0.00394963781540417 0.00349400739778505 0.00328187464596658 0.00344364002441269 0.00294852273036037 0.00589568749005548 0.132717358225046 0.00812385613177622 0.00816266760882128 0.00775655972881827 0.007349909059958 0.00715057318858631 0.0024885527897426 0.00209660020551748 0.00186865828166171 -0.00703745741465688 -0.00579791400152482 -0.00329044760604932 -0.000178489657661961 -0.000241045172782903 -0.000649893456483422 -0.000172485822219522 0.00022257116532034 0.000739047067908314 0.00108448413802257 0.00163716842791567 0.00209701231076164 0.00255442506352782 0.00271849405854047 0.00310850768641948 0.000126288420428096
"Immunityinf_245-305" 0.0060899230532596 0.00330321116059912 0.00337311885438748 0.00282899139896485 0.00235353699815666 0.00274604160456923 0.0033256256897206 0.00332820520336681 0.00310652279017681 0.00728836242549582 0.00568929013700918 0.00468058418598357 0.00429570092847304 0.00340754693223584 0.00350936636104094 0.00348316538208519 0.00325453677880957 0.00340124680917166 0.00288212871899539 0.00298108233577356 0.0032756623002153 0.00360472367289362 0.00343098085822291 0.00326741979074885 0.00408119305180377 0.00424434159317911 0.00412656371146801 0.00413893890372683 0.00385764932056907 0.00395766821737365 0.00383712037319227 0.00599609262192146 0.00812385613177622 0.17594999895893 0.00995932555988101 0.00999185879176037 0.00851819441194158 0.00723726094831845 0.00314334491680471 0.00331632918656949 0.00318596205213269 -0.00898182671143122 -0.00702562872780607 -0.00399132046933395 -0.000190662541960248 -9.10982409901771e-05 -0.000439075829107695 -8.52320506695238e-05 0.000357090460940011 0.000920244888539614 0.00124851648676997 0.0017282566240892 0.00212398244986679 0.00251292100147726 0.00260284937461803 0.00295735880144222 0.000103715309402838
"Immunityinf_306-366" 0.00730480143330261 0.00375884328548765 0.00403499104236695 0.0025473620218009 0.00164437720131319 0.00237809872690233 0.00396823235745665 0.00579664636021615 0.00646799267902321 0.00714025411999294 0.00539053556921475 0.00472399346528973 0.0049948488841546 0.00342556812678087 0.00369330160104616 0.00462943454551634 0.00402972978405798 0.00511318075446811 0.00335652989220854 0.00270904111645864 0.00344941804621982 0.00482295326300725 0.00601729502810947 0.00660451528243485 0.004099630342728 0.00394087431744698 0.00427275120723142 0.00499683872678046 0.00496880937837411 0.00465171607757982 0.00526366166573833 0.0061547661515564 0.00816266760882128 0.00995932555988101 0.26158262970607 0.0127258820683144 0.0102061153022648 0.00705062430567799 0.0038974230523972 0.00520030499134112 0.00605037149409637 -0.0100594699420073 -0.00777314999552736 -0.00433569678470182 -0.000149069682660043 2.4956600574868e-05 -0.000281849134170633 2.26136022999986e-05 0.000473787136329407 0.00107063807851973 0.00139085101792111 0.00178704745541887 0.00215089937527364 0.00243902420254871 0.0024506742183977 0.00276646023649814 8.08787956377416e-05
"Immunityinf_367-427" 0.00849399592271701 0.00416825170172169 0.00495165717984713 0.0025813929036849 0.001413943099249 0.00197246084491259 0.00432739239400537 0.00930008940523131 0.0110961918695485 0.00698235919224666 0.00504829971050567 0.0043946872141641 0.0058151522614463 0.00363315716203252 0.00362501239712635 0.0060758282847518 0.00480722347089076 0.00734509330013757 0.004326588547262 0.00243687850477649 0.00349014875684457 0.00616107527349813 0.00970102433467219 0.0111961077810798 0.00444445949949221 0.00352468859239195 0.00426576529444155 0.00585780705427827 0.00648680613071833 0.00530373310452782 0.00712243206838655 0.00651008908926265 0.00775655972881827 0.00999185879176037 0.0127258820683144 0.349153182034389 0.0122389530710727 0.00672022637288228 0.00464367074960076 0.0076089515205982 0.0101439524308782 -0.0103235936209262 -0.00736697135405387 -0.00391007512764447 2.1509038314413e-05 0.000143249668140017 -8.37825697018056e-05 0.000121578135333994 0.000584885347718342 0.00117264979978265 0.00142712313841138 0.00169400650498471 0.00200736387601297 0.00220013810343681 0.00213090692357577 0.00240617439751978 6.90390436182034e-05
"Immunityinf_428-488" 0.00691653454032297 0.00343639543451609 0.00430739718923788 0.00375020498054898 0.00300971642616799 0.00241631390985958 0.00319165593740701 0.00673646559773858 0.0116822559993678 0.00752399961240136 0.00548995538798528 0.00409548805164729 0.00492332351705853 0.00391512675740025 0.00323536610430766 0.0045442808784939 0.00356187356451813 0.00553232899962906 0.00424598243120506 0.00287932552281792 0.00314267273795864 0.00454376919183669 0.00734416106666034 0.0119393151637667 0.00483917513052937 0.0039472688533903 0.0039526633127287 0.00478808553082643 0.00534249737376296 0.00443001045040161 0.00547621562253029 0.00663467674086685 0.007349909059958 0.00851819441194158 0.0102061153022648 0.0122389530710727 1016054.68219468 0.00690394595446725 0.00339932695431987 0.00555371537412306 0.00797193329755053 -0.00781856321997059 -0.00587932226346715 -0.00342008843181618 -0.000595283406542543 -0.000289077559662213 -0.000107277599508521 0.000283039518105778 0.000581843524692027 0.00117601998314368 0.00152156984273432 0.00175526134543784 0.00210344481277184 0.00243618542873888 0.00254516577362101 0.00285511289628057 3.58310505072454e-05
"Immunityinf_489-549" 0.00449817668581221 0.00272222243415324 0.00292105580621267 0.00382104421695161 0.00398550082410013 0.00319802186977175 0.0022983505562852 0.0017794742283655 0.00169538647552647 0.00732428260715838 0.00582137645486374 0.00408801639282842 0.00350218325400249 0.00362698686649956 0.00303606414889943 0.00245402033464471 0.00235082312161139 0.00211451976794087 0.00306138796517101 0.00338924969059431 0.00296776558102261 0.00236260487265523 0.0019281954026199 0.00187287181587691 0.00443603600842954 0.00436044927561826 0.00366462877927818 0.00312104072181725 0.00304281772699998 0.00308454240539478 0.00264429937853416 0.00593415450609805 0.00715057318858631 0.00723726094831845 0.00705062430567799 0.00672022637288228 0.00690394595446725 223090.207740878 0.0022480296552043 0.00184172566971959 0.00170288147411608 -0.00635108305947387 -0.00223602363558566 -0.000987142864014931 -0.000117850952724032 -0.000196455181824916 -0.000270385476770576 0.000106989478043399 0.000138164882228066 0.000375639030635376 0.000585325149846188 0.000903288020600106 0.00133281247873366 0.00186042630486135 0.00213621448112708 0.00254646648215271 5.71397695354739e-05
"Immunitysecboost_001-061" 0.00433983435823439 0.004516404654621 0.00445582128563616 0.00314486343197625 0.00278059737020274 0.00362887596609211 0.00497543709904202 0.00607102266141341 0.00585783579853489 0.00198434182274343 0.00256396786369677 0.00371852271153961 0.00438620347713616 0.00363870895934551 0.00424635423730929 0.00510649157538325 0.00499394861634629 0.00556510127517693 0.00410670859736552 0.00362085506447756 0.00425317898467285 0.00529932142775666 0.00601634608822125 0.00580001954880485 0.00319912889151472 0.00317003428474206 0.00393428201628189 0.00468086142752879 0.00474723061134196 0.00457217134368868 0.00517466759613126 0.002754836368066 0.0024885527897426 0.00314334491680471 0.0038974230523972 0.00464367074960076 0.00339932695431987 0.0022480296552043 0.042045585343899 0.00581000881316431 0.00611267926607852 0.00112541229393677 0.000189166051603994 -2.3246664978165e-05 0.000245970322116413 0.000457825259069533 0.000280539447577736 0.000339194560305545 -9.60450755521076e-05 -7.89503679873648e-05 -0.000231092548931665 -0.000600139301495262 -0.00111028254535774 -0.00121284612181104 -0.00141714797947896 -0.000985767462375388 -0.000300196316892868
"Immunitysecboost_062-122" 0.00561000678540282 0.00498772608022584 0.00537041165769722 0.00311316506448373 0.00236715915430336 0.00321113520380153 0.00552575506670571 0.00942074328473977 0.0112635851195984 0.00174174374393295 0.00214710314857183 0.00351241497946241 0.00521873957527941 0.00381857041637502 0.0043135712198663 0.00651722754806551 0.00582606589370854 0.0078164964372218 0.00498118499579513 0.00335370717648817 0.0043781285061679 0.00671519325191083 0.00960309266868348 0.0111793924740147 0.00343443530114256 0.00277139872708812 0.00401006014993058 0.00564965320326133 0.00621988432515662 0.0053393536015503 0.0070119262744025 0.00299267012300812 0.00209660020551748 0.00331632918656949 0.00520030499134112 0.0076089515205982 0.00555371537412306 0.00184172566971959 0.00581000881316431 0.0582597942390182 0.0101724237258218 0.0007947135296368 0.000241597818026303 0.000134236232808865 0.000302057159463554 0.000446961541655002 0.000261636495835513 0.000330196685736622 -7.11217891901561e-05 -7.37116509510663e-05 -0.000260942660128491 -0.00067447856939697 -0.00118907451446159 -0.00140760706452994 -0.00173370916685196 -0.00140140879187028 -0.000355429455759778
"Immunitysecboost_123-183" 0.00658335473817248 0.00513021635417517 0.00608341064167914 0.00319544932925754 0.00226152250578242 0.00298318130626721 0.00549437072283807 0.0124112315788764 0.0176765182077205 0.00168627438008516 0.00198870730189376 0.0032276848171179 0.0056435611035767 0.00414465071163427 0.00415851901031617 0.00745699244015998 0.0061607781411952 0.00962006903071835 0.00597144266991318 0.00317808459690371 0.0043403966266886 0.0075552193951447 0.0130044289633151 0.0175907783844359 0.00382547556954273 0.00251567608112224 0.00389171052492803 0.00623525588079894 0.0075173604722978 0.00578355470414318 0.00841448760286656 0.00341262031300489 0.00186865828166171 0.00318596205213269 0.00605037149409637 0.0101439524308782 0.00797193329755053 0.00170288147411608 0.00611267926607852 0.0101724237258218 0.514339754487611 0.000557219298801229 0.000282646027334441 0.000229513630436217 0.000332668487488679 0.000428808819871874 0.000243831099319875 0.000320261337997501 -5.82062372129678e-05 -7.03847030772445e-05 -0.000283080950248534 -0.000728648744462044 -0.00124863239823878 -0.00158739905253243 -0.00198405932457469 -0.00173833890670718 -0.000471865967665852
"AgeGr0-11" -0.00356738861080609 0.00215207609372142 0.00301789033717213 0.00403078453856967 0.00306550730261931 0.00210541877027127 0.00150213486046658 0.000764626499155558 0.000562176881497865 -0.00752108581038145 -0.00316086414128626 0.000945317061677907 0.00278109544116874 0.00465728616848093 0.00362672029216961 0.00262901803603733 0.00142528354233565 0.00145089842848594 0.00245294787438829 0.00327547369128139 0.00289899660422981 0.00242458984663026 0.00119495737780916 0.00120559704400018 0.00259345265885482 0.00452018837153788 0.00489723768281367 0.00476803850424476 0.00483109300897633 0.00509450312264615 0.00442058817953189 -0.00330593890437813 -0.00703745741465688 -0.00898182671143122 -0.0100594699420073 -0.0103235936209262 -0.00781856321997059 -0.00635108305947387 0.00112541229393677 0.0007947135296368 0.000557219298801229 0.150590855461023 0.1267435238672 0.12534097021015 0.125078945938534 0.125466160523859 0.125406677176968 0.125321448548825 0.124904581705643 0.12489280609395 0.124859281955999 0.124809582659896 0.124679627222847 0.12483524328433 0.124940699913768 0.12526976416789 -3.43386508416901e-05
"AgeGr12-15" -0.00115889852445818 -0.000677878869165755 -0.00166626656921366 -0.00108474317906801 0.000696823655550599 0.00052644473405599 0.000465460711213711 0.000369216085739223 0.000474998280499042 -0.00591274375623183 -0.00494123715957496 -0.00444120649716839 -0.00546781188112733 -0.00234963299671408 0.000155136831341531 0.00136206385935502 0.000322711500488403 0.000289555714875299 0.000716758513894995 0.001358265881765 0.00141394555147331 0.00142221499511347 0.00076856724267437 0.00100060791087273 -0.000458620106504514 -0.0010204564289038 -0.000523437890112694 -0.000230233232720923 0.000753994835447321 0.00153473685307911 0.00295456263678782 -0.00205997477899324 -0.00579791400152482 -0.00702562872780607 -0.00777314999552736 -0.00736697135405387 -0.00587932226346715 -0.00223602363558566 0.000189166051603994 0.000241597818026303 0.000282646027334441 0.1267435238672 0.627152211098859 0.12641562518759 0.125672089042494 0.125540534386416 0.12543809120242 0.125221672091674 0.124826298752974 0.124693438815273 0.124572779043161 0.124438948535869 0.124287322689583 0.124198243113165 0.124178067731856 0.124207785796539 -2.44085656862431e-05
"AgeGr16-17" -0.000495407447365053 -0.00104508413963695 -0.00269861334516948 -0.00300019184139281 -0.000198220138827874 5.61781435407316e-05 0.000196564251250845 0.000297450324645824 0.000458901936156314 -0.0028885832416278 -0.00308161701898391 -0.00325955435041915 -0.00486088045060087 -0.0041128917425189 -0.0011587268751643 0.000425331878727237 -5.3414110950872e-06 -0.000238519707686558 -7.87882498691026e-05 0.000525501051656943 0.000848732886164764 0.00105275661849084 0.000680366269847191 0.00102148104013069 -0.00144458559414903 -0.00457581475397652 -0.00382312482761918 -0.002955173106457 -0.000887871074019663 -0.000184092170493532 0.00171516493503774 -0.000844846787138992 -0.00329044760604932 -0.00399132046933395 -0.00433569678470182 -0.00391007512764447 -0.00342008843181618 -0.000987142864014931 -2.3246664978165e-05 0.000134236232808865 0.000229513630436217 0.12534097021015 0.12641562518759 1.12624312075996 0.125595698968744 0.12535488551267 0.125280008829203 0.125109415321841 0.124845923410875 0.124713452921145 0.124597716548029 0.124462267321939 0.124334779928517 0.124203884798474 0.124148967883288 0.12409943064546 1.86802660620302e-05
