"beta" "lower" "upper" "HR" "lower" "upper" "eff" "upper" "lower"
"VaccStatusboost_001-061" -1.07332998303325 -1.1941831407324 -0.952476825334097 0.341868204540436 0.30295132173094 0.385784318774157 0.658131795459564 0.69704867826906 0.614215681225843
"VaccStatusboost_062-122" -0.679738298249873 -0.775607705789534 -0.583868890710212 0.506749592269192 0.460423893697173 0.557736365945183 0.493250407730808 0.539576106302827 0.442263634054817
"VaccStatusboost_123-183" -0.659232127497552 -0.756149998591385 -0.562314256403719 0.517248362833374 0.469470413860316 0.569888668071445 0.482751637166626 0.530529586139683 0.430111331928555
"VaccStatusboost_184-244" -0.678332050313838 -0.776661093296928 -0.580003007330749 0.507462709129446 0.459939144278762 0.55989668276836 0.492537290870554 0.540060855721238 0.44010331723164
"VaccStatusboost_245-305" -0.517524675061778 -0.614158259031811 -0.420891091091745 0.595994002395763 0.541096166483295 0.656461592031417 0.404005997604237 0.458903833516705 0.343538407968583
"VaccStatusboost_306-366" -0.388836511702909 -0.495131072534761 -0.282541950871057 0.677845080693534 0.609491014528361 0.753865016001876 0.322154919306466 0.390508985471639 0.246134983998124
"VaccStatusboost_367-427" -0.331178417959007 -0.553552658057706 -0.108804177860308 0.718077039770783 0.574903741631078 0.896906034361591 0.281922960229217 0.425096258368922 0.103093965638409
"VaccStatusboost_428-488" -1.46172413651831 -3.42380948153449 0.500361208497872 0.23183621266753 0.0325880545849213 1.64931691040231 0.76816378733247 0.967411945415079 -0.649316910402312
"VaccStatusfull_001-061" -0.36403287044069 -0.582867848939952 -0.145197891941428 0.694868353738507 0.558294962887076 0.864851129106326 0.305131646261493 0.441705037112924 0.135148870893674
"VaccStatusfull_062-122" -0.387112751652519 -0.548874932117052 -0.225350571187985 0.679014530599931 0.577599283364309 0.798236331043092 0.320985469400069 0.422400716635691 0.201763668956908
"VaccStatusfull_123-183" -0.487426384819654 -0.606857243777171 -0.367995525862137 0.614205089377954 0.545061174528306 0.692120278323346 0.385794910622046 0.454938825471694 0.307879721676654
"VaccStatusfull_184-244" -0.458238717445198 -0.553368567344472 -0.363108867545924 0.632396494111624 0.575009585813082 0.695510710833047 0.367603505888376 0.424990414186918 0.304489289166953
"VaccStatusfull_245-305" -0.428316827413856 -0.524142441330113 -0.332491213497599 0.651604935784693 0.592062875377377 0.717134969944438 0.348395064215307 0.407937124622623 0.282865030055562
"VaccStatusfull_306-366" -0.355415823028715 -0.451486995149318 -0.259344650908112 0.700881939754888 0.636680706251157 0.771557059372853 0.299118060245112 0.363319293748843 0.228442940627147
"VaccStatusfull_367-427" -0.370753772052537 -0.474535036260191 -0.266972507844883 0.690213870581957 0.622174277700088 0.765694121757581 0.309786129418043 0.377825722299912 0.234305878242419
"VaccStatusfull_428-488" -0.493271717946545 -0.615127809682376 -0.371415626210714 0.610625328662 0.540571800583789 0.689757200802748 0.389374671338 0.459428199416211 0.310242799197252
"VaccStatusfull_489-549" -0.44300899101968 -0.593766064660745 -0.292251917378616 0.642101433915213 0.552243578486023 0.746580435695201 0.357898566084787 0.447756421513977 0.253419564304799
"VaccStatusfull_550+" -0.105199431796381 -0.392107482695177 0.181708619102415 0.900144987152532 0.675631491364222 1.19926470013967 0.0998550128474677 0.324368508635778 -0.199264700139672
"VaccStatuspartial_001-061" 0.315290084108153 -0.0591863426324241 0.689766510848731 1.37065685906556 0.94253111906219 1.993250076637 -0.370656859065561 0.0574688809378102 -0.993250076637001
"VaccStatuspartial_062+" 0.572160541866178 0.416098160433668 0.728222923298689 1.77209159648606 1.51603467618822 2.07139630488679 -0.772091596486065 -0.516034676188224 -1.07139630488679
"VaccStatussecboost_001-061" -0.618107995795468 -0.887221971880082 -0.348994019710854 0.538963194174372 0.411798152055092 0.705397348737449 0.461036805825628 0.588201847944908 0.294602651262551
"VaccStatussecboost_062-122" -0.165003250926124 -0.47733877671044 0.147332274858192 0.847890947652604 0.620432305670449 1.15873891888069 0.152109052347396 0.379567694329551 -0.158738918880691
"VaccStatussecboost_123-183" -0.0571432295695062 -0.754788608008298 0.640502148869285 0.944458785253184 0.470109981712829 1.89743343417628 0.0555412147468162 0.529890018287171 -0.897433434176275
