"(Intercept)" "Immunity_other" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityfull_001-061" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridfull_001-061" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "DCCI1" "DCCI2" "DCCI3" "DCCI4" "DCCI5" "DCCI6+" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityhybridboost_184-244" -0.000291256859989097 0.000311928649180854 0.000323340489547154 0.000334834901155505 0.000332752458837191 0.000334428894820314 0.000337682002283249 0.00033251199114625 0.000296233994128612 0.000298957319914618 0.000288560178670968 0.00031154089869937 0.000323743312518338 0.000313894463388026 0.000320985771126257 0.000333146945461254 0.000324198384700359 0.000320247820183785 0.000329478731283055 0.000327438451020098 0.00786075880166494 0.000336251343133276 0.000331813898334387 0.000299171910920757 0.000310200208183833 0.000302288200256974 0.000312822742285276 0.000321074229330653 0.00031810702312556 0.000320825381460898 0.000331632514351703 0.000328039279900098 0.000299925966840853 0.000304207307663171 0.000303496099065587 0.000308894836500127 0.000308639392590589 0.000310888948638197 0.000311443319811269 0.000316324824166973 0.000338416556393825 0.000341881364519249 -1.84291762591931e-05 -2.60982033460332e-05 -2.75407718244288e-05 -2.97305817618647e-05 -3.53669863381726e-05 -3.08885647771074e-05 5.69921062878534e-05 6.39265240610197e-05 5.77975179288624e-05 3.45733680414711e-05 -2.15668874483108e-05 -3.02749238014728e-05 -3.8288737989886e-05 -4.83336566986386e-05 -4.38209127366952e-05 -3.32138378882421e-05 -3.05092335587931e-05 9.63997679532973e-06 1.40891178943022e-06
"Immunityhybridboost_245-305" -0.000263998721399143 0.000315511399861467 0.000324956444486421 0.000356076615239899 0.000362594347009077 0.000354078610284285 0.0003707241875701 0.000376340873865524 0.000289201919830007 0.000292512916551463 0.0002764012254324 0.000305101539225975 0.000329939194418167 0.000323707031098086 0.000328118302615636 0.000354294065758876 0.000359196428265257 0.0003171502964441 0.000340087368858839 0.000338450636770626 0.000336251343133276 0.0112354956327775 0.000363493632875085 0.000287633904593763 0.000304843617686059 0.000292114309162289 0.000304187591815132 0.000318608444421193 0.000316603837880407 0.000318305643507775 0.000335936903566461 0.000344426535181007 0.000289212511059493 0.000294680653295112 0.000293528684480682 0.000300025866691024 0.000299979281699904 0.000303719516728662 0.000304520688406005 0.000312716163831973 0.000381052473661086 0.000382035107113866 -1.858275007677e-05 -2.78909509150241e-05 -3.26733389103097e-05 -2.7426583566887e-05 -4.59972293512641e-05 -5.13337370203664e-05 4.61544226011602e-05 5.72785911414784e-05 4.97951941793822e-05 3.04076261028153e-05 -2.83849130536621e-05 -4.85864504496669e-05 -6.70563154045393e-05 -9.28790420987869e-05 -8.93150917778296e-05 -0.000105849989920347 -0.000102650347159737 -8.18089909370596e-05 2.37866706915987e-06
"Immunityhybridboost_306-366" -0.000270989188052894 0.000322622398789076 0.000316028252450725 0.000368111608060368 0.000394323047154549 0.000362974913048611 0.000400904218664627 0.000437354036355778 0.000285151088912844 0.000287401753638538 0.000268228753495304 0.000295226530682849 0.000330368539927678 0.000340670796927923 0.000333171197322108 0.00037324718455029 0.000420063052071945 0.000308552152811851 0.000345633441652645 0.000346409007090357 0.000331813898334387 0.000363493632875085 0.203485682127061 0.000281172186068158 0.000299676575707314 0.000282631116187837 0.00029336080449486 0.000310620924929414 0.000312551247113674 0.000308120429689872 0.000332069436267677 0.000364677931997795 0.000283139297695224 0.000286118092322833 0.000284386840820826 0.00029014692741139 0.000289654321732966 0.000294341144296169 0.000295339325020741 0.000305250565650814 0.000428432880747753 0.000419169094846173 -1.4120942174536e-05 -3.19893089396818e-05 -3.37198497460403e-05 -4.58737301758224e-05 -0.000137306493924251 -7.26451243940163e-05 4.98248858937425e-05 6.16836619460772e-05 5.51961060756089e-05 3.51490365179204e-05 -1.00883542124296e-05 -2.45815387934917e-05 -4.97667966200004e-05 -3.85290600413865e-05 -5.69154797124594e-05 -0.000107503942820148 -0.00015208500327642 -0.000219912996322043 2.12760753353271e-05
"Immunityhybridfull_001-061" -0.000338453524733928 0.000307127760590449 0.00030353277128367 0.000284247729338902 0.000279543055195358 0.000285729703961398 0.000274528900605862 0.000269475990586705 0.000318803502855366 0.000317770342915129 0.000326499110641167 0.000314411627475831 0.000300566258053331 0.000301240840766004 0.000300817910090542 0.000286502445394257 0.00027891908854531 0.00031005070887466 0.000296486236868071 0.000296943599078753 0.000299171910920757 0.000287633904593763 0.000281172186068158 0.0340737293120149 0.000315833911818453 0.00032179638457713 0.000317251550241474 0.0003097363579651 0.000309873807028553 0.000309160523468695 0.000300561371875334 0.00029197188553616 0.000323079185783899 0.000319965076937362 0.000320212492061959 0.000317970091334902 0.000317533427949336 0.000315450032183252 0.000315345542550044 0.000311204477821059 0.000267857891003812 0.000265441289529587 -1.25065718068921e-05 -1.16141599440729e-05 -1.12987517083886e-05 -2.65439355784839e-05 -1.84626938183683e-05 -1.12249375153241e-05 -3.64647254001551e-05 1.02214200457878e-05 1.39376510570456e-05 3.92899050726482e-06 8.53631858545204e-06 3.5880802840479e-05 5.39452548311429e-05 7.56900754884422e-05 8.4120646110524e-05 8.6869782121208e-05 8.03845868363356e-05 9.76112905512839e-05 5.15619685487197e-06
"Immunityhybridfull_062-122" -0.00033592827751195 0.000309064931675824 0.000310760072062206 0.000301939515847116 0.000298321458987516 0.000302550777906066 0.000296408648144141 0.000291909774359901 0.000310449357378613 0.000310568490186068 0.000312398136033727 0.000313879094899847 0.000308882361636798 0.000305883198759171 0.000308139408656186 0.00030310417865948 0.000295786091152602 0.000314333537809827 0.000308725482644693 0.000308137309649973 0.000310200208183833 0.000304843617686059 0.000299676575707314 0.000315833911818453 0.0108648654637896 0.000315172522710776 0.000316430913458587 0.000314454989081631 0.000313139582281367 0.000313704022462042 0.000311467470587461 0.000305350445411521 0.000315626271973063 0.000314817138214806 0.000314905404555341 0.000315490879178909 0.000314887475595703 0.000314304333293541 0.00031429764324464 0.000313297368753342 0.000292729495269691 0.000291138665574995 -1.45253844395425e-05 -1.42498331120885e-05 -1.98295886986607e-05 -2.49830740965681e-05 -1.99486162138677e-05 -2.90956276426399e-05 2.21721669423213e-05 4.55734103333107e-05 5.08747906652929e-05 2.34300008314661e-05 1.15687137674425e-05 2.60226504437282e-05 3.93051906504297e-05 4.37792596064371e-05 5.44768244859916e-05 5.95613215236871e-05 5.87060002794275e-05 7.77572337332148e-05 5.38467788965106e-06
"Immunityhybridfull_123-183" -0.000337207976288 0.000306803169387219 0.000306298132931276 0.000289228793877591 0.000283447228433937 0.000290626196520843 0.000279799865729464 0.000272706411383167 0.000317046688072712 0.000316497102147609 0.000324321408099048 0.000314587247232177 0.000302579789657378 0.00030126295341348 0.000302392698951144 0.000290019708375048 0.000279715586336282 0.000311260722030563 0.000299179030693401 0.000299088948901435 0.000302288200256974 0.000292114309162289 0.000282631116187837 0.00032179638457713 0.000315172522710776 0.00588637218582991 0.000316768368244318 0.000310652556857634 0.000310193746262046 0.000310467688493779 0.000302981601862188 0.00029372066335576 0.000320617010533086 0.000318228510371329 0.00031834264188804 0.00031700282606873 0.000316700321480749 0.000314938860864041 0.000314702919350338 0.000311407129048468 0.000272907515033413 0.000273157525024778 -1.12336288189567e-05 -1.19963613078727e-05 -7.86573017106263e-06 -1.33004742393683e-05 -3.69825516110281e-06 -6.58654048774089e-06 -4.09447799434802e-05 1.97173117436408e-05 3.26315485445599e-05 1.28800126929189e-05 1.61627392481512e-05 3.45337770914563e-05 4.69126366555582e-05 5.74523994475571e-05 6.95743628549873e-05 7.45500885001345e-05 7.54204220176713e-05 9.54951946097849e-05 -1.69393304959791e-06
"Immunityhybridfull_184-244" -0.000338030486539136 0.000307731005768816 0.000314024690800487 0.000298853915068302 0.000291351555896868 0.000299611730687928 0.000288678574444102 0.0002805584728427 0.000308909062467116 0.000309736569525491 0.000310048924738273 0.000317955767024326 0.000310423921017428 0.000303418647051561 0.000308279750602613 0.00030038047824275 0.000288101097715314 0.000319625250960303 0.000309940231099521 0.000308372850298717 0.000312822742285276 0.000304187591815132 0.00029336080449486 0.000317251550241474 0.000316430913458587 0.000316768368244318 0.00423524096537597 0.000319080231803458 0.000316648488868111 0.000318727040159918 0.000317237568413094 0.000305474108129256 0.000316565449666294 0.000317099606184533 0.000316931818401278 0.000319180094767132 0.000318764356810002 0.000318391517843445 0.000318716689013959 0.000317563568928911 0.000280397336286358 0.000279305081236438 -1.13131112496953e-05 -1.07388288237956e-05 -1.02385551373748e-05 -1.26196185591726e-05 -9.85230993504395e-06 -9.02312730574659e-06 4.73545695700342e-05 6.60814728567287e-05 6.00643561010876e-05 3.36490677872552e-05 -6.55313963869166e-06 5.49376841411825e-06 1.86400616694247e-05 4.41679070700255e-05 6.25511157437177e-05 6.92899299174825e-05 7.37760895621966e-05 8.81003876492585e-05 2.17259785404261e-06
"Immunityhybridfull_245-305" -0.000324805337289899 0.000310398221938177 0.0003180559322873 0.000314060543643797 0.000308467733399072 0.000314188574734273 0.000308871438724749 0.000301835871397271 0.000302920750070585 0.000304491610023528 0.000299715718932933 0.000315367593479126 0.000317210624696271 0.000308832595199513 0.000314420092542637 0.000315031394026682 0.000305339246659174 0.000320700041984388 0.00031936407991899 0.000317633544285421 0.000321074229330653 0.000318608444421193 0.000310620924929414 0.0003097363579651 0.000314454989081631 0.000310652556857634 0.000319080231803458 0.00885567533647399 0.000318723494316703 0.000321017426306532 0.000326051408103863 0.000317959471194488 0.00031015275534018 0.000312637131466803 0.000312120819264645 0.00031578123043787 0.000315141625684617 0.000316396507984648 0.000316880205282364 0.000318737016144549 0.000303307560407799 0.000303080256320872 -1.61831937673619e-05 -2.08512887084247e-05 -2.59707182042048e-05 -1.92705630512404e-05 -2.087388805416e-05 -2.24589068812598e-05 6.06035509378152e-05 6.98384192910971e-05 6.59143343990843e-05 3.6128232183868e-05 -5.06344905654471e-06 -1.23986488285244e-05 -6.51486055381335e-06 5.55881172835216e-06 2.56163838186674e-05 3.36971675859706e-05 3.59204544123899e-05 6.11772015192136e-05 1.41526394027373e-05
"Immunityhybridfull_306-366" -0.000311245340768738 0.000310658381573904 0.000315233461443633 0.000312644699960692 0.000309170755047955 0.000312557313935416 0.000309104385321137 0.00030517793106928 0.000304357676097807 0.000305605061426483 0.000301897418353413 0.000313456674017169 0.000315304063154935 0.000309904610792133 0.000313264678812889 0.00031418032233556 0.000308504530774574 0.000317793780796432 0.00031738147374814 0.000316104122241669 0.00031810702312556 0.000316603837880407 0.000312551247113674 0.000309873807028553 0.000313139582281367 0.000310193746262046 0.000316648488868111 0.000318723494316703 0.0175809544193665 0.000318043815622325 0.000322340788267413 0.000318066476364019 0.000309872418605145 0.00031195155794075 0.000311175992461284 0.000313987913252932 0.000313629604232799 0.000314621471128856 0.000315164729468122 0.000316668802985765 0.000305086126276512 0.000304404138196217 -1.63431069749807e-05 -2.18147856527373e-05 -1.42286892457962e-05 -2.33395128653841e-05 -3.21133671719388e-05 -2.29521642680288e-05 3.33669514945336e-05 3.23345189112021e-05 4.6896218117483e-05 1.89065712399018e-05 -1.7761693512511e-05 -2.03133377668856e-05 -1.29027087223587e-05 -3.035448030947e-06 1.87019908244622e-05 1.96738277112621e-05 1.98283423778783e-05 3.45072879410461e-05 1.39331092111193e-05
"Immunityhybridfull_367-427" -0.000313907655922601 0.000309572819548228 0.000318493150959006 0.000314077239270396 0.000308020512949833 0.000314130830896471 0.000308516516302816 0.000301393050701476 0.00030303776120393 0.000304782623764732 0.000300128818091249 0.000315528461364316 0.000316889688671258 0.000308138207399312 0.000314050857231036 0.000314316298500692 0.000303878733471808 0.000320658039696489 0.000319014649826769 0.000316799508499846 0.000320825381460898 0.000318305643507775 0.000308120429689872 0.000309160523468695 0.000313704022462042 0.000310467688493779 0.000318727040159918 0.000321017426306532 0.000318043815622325 0.0285859878619766 0.000325087883931378 0.000316724275682412 0.000308989271187189 0.00031177701880013 0.000311323744800169 0.000315014026517378 0.000314930866830143 0.000315926958547906 0.000316566715890391 0.000318175074447055 0.000302785405873132 0.000301088890932426 -1.67803353076064e-05 -8.58617076213497e-06 -1.81044176225342e-05 -2.55752823405806e-05 3.62712520654973e-06 -8.17964822194772e-06 4.14022992918966e-05 6.46182857186347e-05 5.47686645394317e-05 3.1967161064189e-05 -1.4823291262005e-05 -2.86556408140049e-05 -1.67190669948439e-05 -1.45556366318561e-05 1.42062162014276e-05 2.18419593829973e-05 2.44105416442599e-05 4.39998309573395e-05 5.70314469052521e-06
"Immunityhybridfull_428-488" -0.000295265589735632 0.000312928627339925 0.000323803987820424 0.000331220984164676 0.000326939475793436 0.000330489565024997 0.000330773254166707 0.00032513385157431 0.000294653091097727 0.000297866954033301 0.000286112945476801 0.000313421461274428 0.0003260419085259 0.000315113026105725 0.000322165004651262 0.000332311700880749 0.000326184219235862 0.000323650257005483 0.000331003355505466 0.000328910074922639 0.000331632514351703 0.000335936903566461 0.000332069436267677 0.000300561371875334 0.000311467470587461 0.000302981601862188 0.000317237568413094 0.000326051408103863 0.000322340788267413 0.000325087883931378 0.0687566097549024 0.000332484884120831 0.000301563339109807 0.000307179789852644 0.000305802754252398 0.000312033324797025 0.000311456952412039 0.000314890894210606 0.000316110634033162 0.000321715865182834 0.000327068857769283 0.000330690880864052 -1.85568446256564e-05 -2.01755794252149e-05 -3.65089317217958e-05 -9.58565560068283e-06 -5.28705373504148e-05 -9.8307876312277e-06 5.75828058950993e-05 6.5211417130244e-05 6.00248066331655e-05 3.82912624860653e-05 -3.60117053128124e-05 -5.02833088912759e-05 -8.2304666217178e-05 -4.4954456356388e-05 -3.52691699347089e-05 -1.98389968788396e-05 -2.15017719524966e-05 9.90691724572737e-07 2.52669473856468e-05
"Immunityhybridfull_489-549" -0.000291095678543125 0.000317408555300218 0.000316709770819115 0.000342810647366486 0.00035226360904335 0.00033929924622553 0.000356054967744824 0.000370623305941049 0.000291692899816734 0.000293405348879901 0.000279280856922416 0.000304162456923731 0.000326156514774663 0.000327379755423469 0.000324909747995663 0.00034669448964685 0.000368562096534454 0.000314613557863363 0.000335543032677212 0.000334498048233968 0.000328039279900098 0.000344426535181007 0.000364677931997795 0.00029197188553616 0.000305350445411521 0.00029372066335576 0.000305474108129256 0.000317959471194488 0.000318066476364019 0.000316724275682412 0.000332484884120831 0.343347934031016 0.0002939377096143 0.000299099876856429 0.000296515767003827 0.000302225180374333 0.000302081232733851 0.000306143468052513 0.00030703108852623 0.000314042316973299 0.000363446151254343 0.000356355329830792 4.99628702594472e-06 -2.29617876948411e-05 1.66810243127248e-05 -1.42477679468702e-05 -5.3802884970865e-05 -3.9818754445407e-05 4.28015344895829e-05 3.17056214643384e-05 4.83661527117397e-05 1.30939159407605e-05 -1.72279548872753e-05 -9.14540736623124e-05 -4.73447893947449e-05 -8.65584901995588e-05 -3.25079917136521e-05 -8.1959835599207e-05 -7.43781274678054e-05 -0.000122333665298447 4.33737388215537e-05
"Immunityinf_062-122" -0.00034932907510461 0.000307686269886242 0.000303846369039296 0.000286102612242482 0.000281043237288951 0.000287279944249367 0.000276596431762783 0.000270766227854003 0.000317717874088584 0.000316464895468584 0.000324421419524525 0.000313745281226049 0.00030132712368987 0.000301913596253762 0.000301579979549338 0.000288051802260123 0.000281489077327513 0.00030972743186145 0.000297549145455028 0.000298068460102056 0.000299925966840853 0.000289212511059493 0.000283139297695224 0.000323079185783899 0.000315626271973063 0.000320617010533086 0.000316565449666294 0.00031015275534018 0.000309872418605145 0.000308989271187189 0.000301563339109807 0.0002939377096143 0.00721558884804476 0.000319752668666635 0.000320097955491385 0.00031787014741773 0.000316924522900094 0.000315303176680366 0.00031486929409304 0.000311333947307256 0.000269883346941419 0.000267435244928189 -9.76464632598225e-06 -1.07983783977564e-05 -1.28184227129823e-05 -1.68339202225027e-05 -1.67842020269515e-05 -1.55897513608655e-05 -1.12530719126588e-05 2.53141322013338e-05 2.22162410372585e-05 4.03424509420764e-07 2.28388083048019e-05 5.08587020619737e-05 5.92608545643721e-05 7.28682590271381e-05 8.2844835424926e-05 8.67933474387828e-05 9.45414592258656e-05 0.000100316891868031 1.33219309039622e-05
"Immunityinf_123-183" -0.000335285795497442 0.00030777075599619 0.000306699982602981 0.000291111066195195 0.000285031142579827 0.000292278023693893 0.000281777623309955 0.000274277976133167 0.000314642267482365 0.000314057264515449 0.0003189986322033 0.00031406641090473 0.000304702331261803 0.000302843767203559 0.000303866458799007 0.000292897563476593 0.000283992145130743 0.000311870988816227 0.000301497200827401 0.000301468965438902 0.000304207307663171 0.000294680653295112 0.000286118092322833 0.000319965076937362 0.000314817138214806 0.000318228510371329 0.000317099606184533 0.000312637131466803 0.00031195155794075 0.00031177701880013 0.000307179789852644 0.000299099876856429 0.000319752668666635 0.0150067647340127 0.000318514596971688 0.00031750318502511 0.000316668598819281 0.0003158783472935 0.000315789926521132 0.000313389045431805 0.000273512040967605 0.000272740710535847 -1.21841982656861e-05 -1.16015916920322e-05 -4.24607915503321e-06 -8.6013708970869e-06 -5.66427497743515e-06 -8.07031488102538e-06 1.32826294114809e-06 1.3017986482963e-05 1.5754824275051e-05 2.05275348855659e-07 5.51297492788888e-06 2.03765056776059e-05 3.09544264968762e-05 4.56205105822762e-05 5.53699123251936e-05 6.20826201661028e-05 6.89716348103957e-05 8.2826140525717e-05 1.663370341099e-05
"Immunityinf_184-244" -0.000336284980440584 0.000307522626766147 0.000306520527474738 0.000290144525644336 0.000283850151698938 0.000291364331379837 0.00028038101345935 0.000272681354934667 0.000315221591226412 0.00031439551303791 0.000319446442158261 0.000314023179519438 0.000303850822726161 0.000302033360205112 0.000303241531857472 0.000291352896217441 0.00028232701956744 0.000311571594316728 0.000300609071246887 0.000300697162689484 0.000303496099065587 0.000293528684480682 0.000284386840820826 0.000320212492061959 0.000314905404555341 0.00031834264188804 0.000316931818401278 0.000312120819264645 0.000311175992461284 0.000311323744800169 0.000305802754252398 0.000296515767003827 0.000320097955491385 0.000318514596971688 0.0149996754154936 0.000317528387975969 0.000316821594446592 0.000315788886815121 0.000315593734297838 0.000312989712586229 0.000272953345736135 0.000271020954708916 -1.34108170360596e-05 -1.06945264924971e-05 -1.91528461308281e-05 -1.57725769098916e-05 -5.80977698105141e-06 -1.23058943276747e-05 1.74709355994218e-05 1.51164366078349e-05 1.1579425950017e-05 -1.79850230657098e-06 1.44669028132098e-05 2.67352355464444e-05 3.81531658965778e-05 5.2907180125001e-05 6.14503184719072e-05 7.20732314140907e-05 7.98584209576184e-05 9.15461479274538e-05 1.06953117607511e-05
"Immunityinf_245-305" -0.000340985895780917 0.00030772640367546 0.000310781031960241 0.000295977886035548 0.000288957964459069 0.00029695698445573 0.000286380956033828 0.000277891862734174 0.000311419060186696 0.000311437092858651 0.000313716528454108 0.000315864706934442 0.000307698755163767 0.000303015244433531 0.000306326163903391 0.000297229297281529 0.000286241749447743 0.00031567278581418 0.000306037047383597 0.00030524062704119 0.000308894836500127 0.000300025866691024 0.00029014692741139 0.000317970091334902 0.000315490879178909 0.00031700282606873 0.000319180094767132 0.00031578123043787 0.000313987913252932 0.000315014026517378 0.000312033324797025 0.000302225180374333 0.00031787014741773 0.00031750318502511 0.000317528387975969 0.0161455121228583 0.000317394732545782 0.000316863223069539 0.000316802741275657 0.000315170913114822 0.000278413240479777 0.000277891769084112 -9.13759021874581e-06 -1.26753168417215e-05 -7.5321886337339e-06 -1.02754610812431e-05 -5.72573947523432e-06 -1.05145237364335e-05 3.70316698299134e-05 4.95443632482886e-05 3.93293584976817e-05 1.78875779016737e-05 6.29370103597412e-06 1.90188097638416e-05 3.10304652742225e-05 4.78447994062829e-05 5.37987949396129e-05 7.0067957499955e-05 7.66307408499833e-05 8.92830453304286e-05 8.92732137891332e-06
"Immunityinf_306-366" -0.000332997609683584 0.00030727365176194 0.000310717478731074 0.00029574359607559 0.000288825445307048 0.000296579878038243 0.000286040111405163 0.000278138195656186 0.000311636603659405 0.000311738150410998 0.000314018211951383 0.000315737664718076 0.000307359352567741 0.000302568121338456 0.000305874516193677 0.000296526478803331 0.000285280329255623 0.000315465735418178 0.000305758184583879 0.000304858965785907 0.000308639392590589 0.000299979281699904 0.000289654321732966 0.000317533427949336 0.000314887475595703 0.000316700321480749 0.000318764356810002 0.000315141625684617 0.000313629604232799 0.000314930866830143 0.000311456952412039 0.000302081232733851 0.000316924522900094 0.000316668598819281 0.000316821594446592 0.000317394732545782 0.00761137895485453 0.000316516704607423 0.000316572323474834 0.000314825587295516 0.000278582808817193 0.000278186965596652 -5.96416109600319e-06 -6.75827238513241e-06 -7.0455682233241e-06 -1.41023515308143e-05 -1.01471715123324e-05 -5.89934362766741e-06 2.92787664927404e-05 3.2621955828882e-05 3.24115089130186e-05 1.65234148711346e-05 1.84184665135004e-06 7.13295020682678e-06 2.22849318700634e-05 3.39053512502593e-05 5.78720904516975e-05 6.23300157070572e-05 6.79516813821872e-05 8.36180062686887e-05 1.20305903038123e-06
"Immunityinf_367-427" -0.000329911490544143 0.000308100309045848 0.000311732844058761 0.000299445530508845 0.000292936840823177 0.00030006727514126 0.000290868309463868 0.000283534781042937 0.000309674833928937 0.000310002142599551 0.000310566318533286 0.000315138555679205 0.000309471782323793 0.000304354176094159 0.000307654050508594 0.000300538494582188 0.000291044667022041 0.000316053648617134 0.000308355082962372 0.000307419571488887 0.000310888948638197 0.000303719516728662 0.000294341144296169 0.000315450032183252 0.000314304333293541 0.000314938860864041 0.000318391517843445 0.000316396507984648 0.000314621471128856 0.000315926958547906 0.000314890894210606 0.000306143468052513 0.000315303176680366 0.0003158783472935 0.000315788886815121 0.000316863223069539 0.000316516704607423 0.00766035417755872 0.000316601778444508 0.000315815200752766 0.000283235351829155 0.000282779067821637 -9.09878632798803e-06 -1.19734567190148e-05 -8.16989544967549e-06 -8.42340592910227e-06 -6.30368150447033e-06 -3.74951488853862e-06 3.80409333309452e-05 3.61020404331912e-05 3.2269052589112e-05 1.55860150726304e-05 2.09955234891499e-06 9.85759704822742e-07 8.31455039547783e-06 2.54465744568074e-05 4.80185097213383e-05 5.20212928362904e-05 5.70562019741205e-05 7.04213642118506e-05 8.3241658489984e-06
"Immunityinf_428-488" -0.000322068749421864 0.000308277594301713 0.000311902936517692 0.000299818990562488 0.000293558339774911 0.000300461161860429 0.000291345121908346 0.000284509161278241 0.000309362050767487 0.000309870694188038 0.000310009717267735 0.000315240189811646 0.00031004883309032 0.000304860410865052 0.00030807282519849 0.000301397475470689 0.000292049833287787 0.000316463020798032 0.000309104260881527 0.00030814878958799 0.000311443319811269 0.000304520688406005 0.000295339325020741 0.000315345542550044 0.00031429764324464 0.000314702919350338 0.000318716689013959 0.000316880205282364 0.000315164729468122 0.000316566715890391 0.000316110634033162 0.00030703108852623 0.00031486929409304 0.000315789926521132 0.000315593734297838 0.000316802741275657 0.000316572323474834 0.000316601778444508 0.00766805971385955 0.000316353066983078 0.000283858915467406 0.000282679886502644 -1.10275829911745e-05 -9.13266575531195e-06 -1.21136973442562e-05 -8.71089509222571e-06 -5.85270694599548e-06 -8.50399108880376e-06 2.78593925564966e-05 2.62702284206549e-05 2.5575847846349e-05 1.46481670139134e-05 -1.09777534943734e-05 -1.24215259437235e-05 -1.79540387843025e-06 2.12814392206982e-05 4.16510418912735e-05 4.52335630813835e-05 4.75571339787286e-05 6.23144835212648e-05 9.50723440690644e-06
"Immunityinf_489-549" -0.000312156562294149 0.000309831686756326 0.000314543060890259 0.000308051765274014 0.000302462126387056 0.000308242468355529 0.00030177159530208 0.000295411436126665 0.000305873342545034 0.000306873510819985 0.000304072132707946 0.000314082610644503 0.000313886564018387 0.000307774899872895 0.000311600289852225 0.000309370855815911 0.000301457890523932 0.000317630171624818 0.000314720144948573 0.000313625750685015 0.000316324824166973 0.000312716163831973 0.000305250565650814 0.000311204477821059 0.000313297368753342 0.000311407129048468 0.000317563568928911 0.000318737016144549 0.000316668802985765 0.000318175074447055 0.000321715865182834 0.000314042316973299 0.000311333947307256 0.000313389045431805 0.000312989712586229 0.000315170913114822 0.000314825587295516 0.000315815200752766 0.000316353066983078 0.015477695386503 0.000295687688338983 0.000294983061560659 -1.66738733063076e-05 -1.75659444699757e-05 -1.95944881882077e-05 -1.29765524363814e-05 -2.0099763376495e-05 -1.9515639743981e-05 3.53181348620585e-05 3.11732940168937e-05 3.01137327642782e-05 1.47306305809458e-05 -1.0110546254202e-05 -2.24325663810063e-05 -2.24661553991014e-05 1.77784958608759e-06 2.19050315701235e-05 2.77826104368452e-05 3.43351465021874e-05 4.54131342165957e-05 1.34998902528166e-05
"Immunitysecboost_001-061" -0.000229024948430534 0.000321537011626133 0.000320690868568335 0.000394799797983541 0.000426931791423945 0.00039055568365409 0.000441015958017259 0.000477682873566932 0.000280599062447756 0.000283755752230805 0.000260668337619729 0.0002885208664775 0.000334949798310968 0.00034345395005429 0.00033813324557074 0.000392759257050564 0.000434259305027527 0.000302395150435697 0.000351692129740771 0.000352642268929036 0.000338416556393825 0.000381052473661086 0.000428432880747753 0.000267857891003812 0.000292729495269691 0.000272907515033413 0.000280397336286358 0.000303307560407799 0.000305086126276512 0.000302785405873132 0.000327068857769283 0.000363446151254343 0.000269883346941419 0.000273512040967605 0.000272953345736135 0.000278413240479777 0.000278582808817193 0.000283235351829155 0.000283858915467406 0.000295687688338983 0.0228859304150145 0.000470825815850928 -1.28577455012576e-05 -2.39877078812548e-05 -5.68394018465499e-05 -5.88054801612735e-05 -5.79821200463094e-05 -6.27886443147586e-05 3.01655489483918e-05 3.84543617216919e-05 3.34107581258542e-05 2.21043026804365e-05 -1.38199255126298e-05 -2.21946147289115e-05 -4.67464755984202e-05 -9.58992853598189e-05 -0.000161774056989253 -0.000225109630485814 -0.000269820377525943 -0.000263109996586156 -1.56833434725434e-05
