day,count, ratio,seratio,length,selength
889,41,0.0177412,0.00274603,68.0976,8.95197
896,34,0.0118757,0.00202453,47.7059,7.7879
903,92,0.0166727,0.0017237,55.9239,4.64776
910,117,0.0176978,0.00162162,49.1111,4.44104
917,157,0.0161059,0.001275,50.6624,3.61592
924,225,0.0145096,0.000960262,50.6267,2.98459
931,312,0.0153861,0.000864341,44.5801,2.36835
938,283,0.0145974,0.000861369,47.8905,2.47756
945,297,0.0178336,0.00102554,46.0337,2.41017
952,274,0.0171004,0.0010242,45.1971,2.44776
959,260,0.0173878,0.00106893,44.6846,2.68974
966,261,0.0186802,0.00114543,42.5862,2.59533
973,230,0.016304,0.00106625,40.813,2.78057
980,260,0.0151825,0.000934402,43.4731,2.38065
987,319,0.0159732,0.000887154,45.4765,2.38244
994,431,0.0177169,0.000845801,42.2111,2.08316
1001,438,0.018651,0.000882829,39.258,1.91112
1008,394,0.0179115,0.000894252,41.0787,2.09197
1015,284,0.0181644,0.00106802,36.2746,2.21121
1022,214,0.0197199,0.00133466,40.2336,2.73065
1029,130,0.0195049,0.00169393,33.8538,2.85757
1036,108,0.0201568,0.00191994,34.537,3.11924
1043,78,0.0175123,0.00196544,40.5897,4.13411
1050,64,0.0165076,0.00204635,37.25,4.50374
1057,78,0.0168103,0.00188733,28.6154,2.96757
1064,93,0.0172478,0.00177302,35.0538,3.40649
1071,87,0.0155942,0.00165879,29.1954,2.43064
1078,84,0.0176508,0.00190878,26.2024,2.5162
1085,62,0.0217391,0.0027307,29.5484,3.20912
1092,73,0.0236017,0.00272957,22.6986,2.35215
1099,36,0.0163785,0.00270731,27.5,3.57493
1106,39,0.0247619,0.00391568,25.8718,2.76214
1113,30,0.0175541,0.00317668,26.1667,3.34899
1120,35,0.0170233,0.00285287,19.4571,2.22686
1127,39,0.0132428,0.00210645,22.8974,2.36921
1134,62,0.0143985,0.0018154,19.0323,1.42575
1141,64,0.0108438,0.0013481,18.6719,1.26766
1148,65,0.0107776,0.00132958,15.4308,1.16781
1155,63,0.0110974,0.00139036,12.6825,0.825954
1162,52,0.00911162,0.00125778,10.1731,0.539642
1169,47,0.00993868,0.00144248,8.21277,0.486984
1176,12,0.00313152,0.000902577,5.16667,0.880604
1183,0,0,0,,,
1190,0,0,0,,,
1197,0,0,0,,,
1204,0,0,0,,,
1211,0,0,0,,,
1218,0,0,0,,,
1225,0,0,0,,,
1232,0,0,0,,,
1239,0,0,0,,,
1246,0,0,0,,,
1253,0,0,0,,,
1260,0,0,0,,,
1267,0,0,0,,,
1274,0,0,0,,,
1281,0,0,0,,,
1288,0,0,0,,,
1295,0,0,0,,,
1302,0,0,0,,,
1309,0,0,0,,,
1316,0,0,0,,,
