"Immunity_other" "Immunitybnew_001-061" "Immunitybnew_062-122" "Immunitybnew_123-183" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_001-061" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_001-061" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "SexM"
"Immunityfull_428-488" 0.00027151996259991 0.000284169399200323 0.000258382078951204 0.000260300486190517 0.000268679112092826 0.000261922549716928 0.000250060552101653 0.000250637917629495 0.000284160583836689 0.000286648588666741 0.00026115682480269 0.000259723743633028 0.000262260015904265 0.00027108148975706 0.000258440526285721 0.000247678806149793 0.000250244378398754 0.000273704151766827 0.00026596473085689 0.000263310016035535 0.00124696917771835 0.000274794097389931 0.000277972924235628 0.000271788207226931 0.000256575135893413 0.000264496791246736 0.000288239601801791 0.000279428142500266 0.00026130576159463 0.00026086182033851 0.000262812056019278 0.000277844953136891 0.000274294739552917 0.000251289086622251 0.000266099283251269 0.000279040904662775 0.000278088053124699 0.000268147880340244 0.000281311278806193 0.000272609625737588 0.000274979502163666 0.00025096890667643 0.000268410562127243 0.000277177414631873 0.000287075516740299 0.000267685439801041 0.000257255327676106 0.000256299765977422 0.000283986621688495 0.000256844037292487 0.000259053995911647 0.000282439245848643 0.000282426192018561 0.000257883995781144 0.000258047987947397 -1.32865993149446e-05 -1.08291020851778e-05 -6.65658665521253e-06 1.81891435471636e-06 3.33768731169561e-06 1.83344085018889e-06
"Immunityfull_489-549" 0.000301720180253296 0.000375837211770612 0.000374729043869078 0.000336677672530898 0.000241906313629865 0.000245971518569319 0.000232628753067216 0.000228784369759223 0.000248734900931912 0.000347513568212359 0.000374270419699129 0.000341566885267003 0.000335634497197398 0.000255176098611282 0.000248876455165512 0.000230252103955555 0.000228359659756279 0.000241507451064362 0.000258690313884746 0.000246581690423343 0.000274794097389931 0.00329944879105264 0.000267212685372498 0.000292115924230185 0.00025388881522554 0.000241418001534171 0.000267872993688103 0.000367319768721535 0.000363932336067617 0.000342044524014938 0.000334418278777859 0.000257600796830034 0.000285201629697614 0.000241933856665459 0.000239202261636497 0.000259493848132624 0.000297817622530142 0.000294564259654485 0.000302198290141869 0.000360606581893059 0.000286707952951752 0.000241751790544817 0.000240701399870465 0.000261057331470625 0.000308670870039 0.000369647129548219 0.000327416269084941 0.000239722880638574 0.000375542784150131 0.000374121038508964 0.000335964755130775 0.000257125485320673 0.000358052333350374 0.000369094539619053 0.000339281241459355 -1.1792201864829e-05 -9.4777400277728e-06 -6.56822169114475e-06 1.66624134041006e-06 4.22646969971496e-06 7.46614523095063e-06
"Immunityhybridboost_001-061" 0.000261715440854999 0.000275118661882299 0.000239616976446211 0.000233191108419579 0.000273468218088969 0.000270246452064204 0.000264731770107918 0.000268518832783036 0.000280477907182135 0.000280049168173909 0.00024310938474781 0.000235959471278895 0.000236026312438584 0.000272386726397352 0.000267252591649507 0.000263764100714912 0.00026636439505325 0.000274639340565528 0.000271044679490647 0.000270213248827024 0.000277972924235628 0.000267212685372498 0.00989324641925554 0.000270554792702722 0.000266208606447584 0.000272576312397897 0.000280777157278392 0.00026978725305165 0.000239677055875215 0.000235744386121751 0.000235580631014221 0.000276897607755196 0.000273114599085397 0.000265374331889041 0.000272319931506045 0.000276913436291329 0.000272730005932913 0.00026278012494541 0.000266506177721586 0.000260869222301707 0.00027348049460711 0.000265687979273761 0.000273367753338558 0.00027633192259162 0.000274383370335543 0.000249922231765424 0.000242288176961408 0.000266951281624739 0.000278760654116574 0.000241470747556564 0.000235020374460706 0.000280907894361041 0.000274965867381678 0.000241932650022965 0.000235185572164684 -1.63010588481249e-05 -1.69218847700559e-05 -1.79038013539013e-05 -1.54725945822235e-05 -1.2730421890863e-05 9.68892761024112e-06
"Immunityhybridboost_062-122" 0.000276561324708155 0.000292360517918975 0.00029259875711323 0.000277059823143788 0.0002650898572636 0.000268731857608286 0.000273825056433209 0.00026222687548763 0.000265650829026224 0.000287604339913714 0.000293127933204496 0.000280457355731508 0.000277944141792901 0.000267172736626379 0.000268508362870796 0.000268908873660151 0.000263378305651975 0.000262843870611276 0.000270686565768286 0.000263964642259157 0.000271788207226931 0.000292115924230185 0.000270554792702722 0.00538022445659651 0.000270238828144693 0.00026411916620826 0.000270890824439905 0.000291855395302117 0.000289621785532226 0.000280716709705223 0.00027695855867886 0.000268682979582131 0.000279076388996584 0.000269105150980928 0.000263558263548476 0.000268340262901329 0.000277667366070671 0.000274564918146423 0.000277053005135761 0.000289038805347312 0.000279690293389223 0.000268795687476805 0.000263905584541439 0.000268666002115482 0.000279580539588974 0.00028991256180111 0.000283035778228403 0.000263966673076069 0.000293229030751397 0.000293267531259635 0.000277748146153401 0.000267164296974587 0.000290154170878469 0.0002902045174003 0.000279587982305757 -1.42231945369742e-05 -1.29999004896157e-05 -1.20425163856778e-05 -7.22708075607254e-06 -3.73655826632026e-06 1.05738142244553e-05
"Immunityhybridboost_123-183" 0.000265852473513098 0.000245872509718247 0.000258283283366146 0.000262455804148655 0.000277774519779652 0.00028603396767768 0.000307899080702773 0.000293232485730331 0.00026173215782988 0.000249301953421248 0.000259016324913169 0.00026256127763711 0.000266564470121593 0.000272513319677609 0.000285891430449369 0.000302205736949221 0.000296052050065193 0.000271956609075797 0.000281148357821579 0.000279129428756903 0.000256575135893413 0.00025388881522554 0.000266208606447584 0.000270238828144693 0.0023811672899334 0.000280691481290667 0.000259244418035379 0.000252626879981969 0.000261961758923487 0.000264143779330468 0.000267223584557332 0.000270147087493739 0.000274712559007235 0.00029844933957239 0.000281159009372923 0.000268141756201209 0.000264553522895348 0.000269777978953228 0.000259532821743002 0.000258073259058866 0.000273775852563694 0.000298050318311721 0.000279058008345806 0.000269650539540403 0.000255681906507782 0.000259167611561475 0.000273507655205654 0.000288167719070746 0.000244191960261314 0.000257048711473862 0.000261553811458674 0.000258144824261561 0.00024580296152325 0.00025691421021047 0.000260409826657231 -1.49457031780981e-05 -1.26102803191359e-05 -9.25496795589499e-06 8.96196485952341e-07 7.38580163674102e-06 1.09879395097328e-05
"Immunityhybridboost_184-244" 0.000256253154353624 0.000238148275113214 0.000223616367534691 0.000222952481261828 0.000282817656684105 0.000283899528536474 0.000286660865769814 0.000293355412461043 0.000274654373604104 0.000247939125226389 0.000225975079733272 0.000222945870699351 0.000226398762389181 0.000276126107522279 0.000280599403014035 0.000286986807740489 0.000292337834887314 0.000282416328721674 0.000278386761368113 0.000284266395885273 0.000264496791246736 0.000241418001534171 0.000272576312397897 0.00026411916620826 0.000280691481290667 0.000887608254541838 0.000269633138064754 0.000241718768074034 0.000226550429447031 0.000224810773968124 0.000227176432130848 0.00027795363029115 0.000268609527385607 0.000288539990197713 0.00028776853254043 0.000276995758454066 0.000263872926350886 0.000263015142130981 0.00025443788889756 0.000241562928190456 0.00026719620249815 0.000288714106060818 0.000286554246232645 0.000277737690184581 0.000257521399689507 0.000232729072488086 0.000241249245214562 0.000287059066386585 0.000236825375313541 0.000221452017990852 0.000221156732912011 0.000269011530393529 0.000237926708174453 0.000221342107511614 0.000220317843727533 -1.54178287692607e-05 -1.18177427781005e-05 -7.16053710056245e-06 5.08080091155504e-06 1.14248354540624e-05 7.84507185175185e-06
"Immunityhybridboost_245-305" 0.000263488272571328 0.000278319626791513 0.000237414256442514 0.000230139962648506 0.000273041861663755 0.000266195287685124 0.000254972829367392 0.00025820705484372 0.000287472747447341 0.000284669588885427 0.00024127705345114 0.000231985760887139 0.000232829302778511 0.000273349136816592 0.000261744976181527 0.000252925228087837 0.000256625046820814 0.000277336505539495 0.00026884112045086 0.000267366197933992 0.000288239601801791 0.000267872993688103 0.000280777157278392 0.000270890824439905 0.000259244418035379 0.000269633138064754 0.000811555464109345 0.00027261609120525 0.000238092536919538 0.000232703298498217 0.000232816933156578 0.000280741207688514 0.000274692970368997 0.000256043993643663 0.000270918128728068 0.000281640490654096 0.000276761313522605 0.000262870442757087 0.000273048536174547 0.000261865011154263 0.000275265707475079 0.000256023620257942 0.000273037347540987 0.000279983026930818 0.00028346590072819 0.000249862858893152 0.000238782224578322 0.000260230705990905 0.000280334203350234 0.000237333173434267 0.000230211394022555 0.00028583702473002 0.000277976730990253 0.000237284186739873 0.000230240859816313 -1.70592863498125e-05 -1.51818318604958e-05 -1.35710629569315e-05 -6.49736120316234e-06 -7.61793153937593e-07 7.96904140692432e-06
"Immunityhybridboost_306-366" 0.000301479496147336 0.000370358917324841 0.000369139887538032 0.000337027174324779 0.000242787092934383 0.000244794871190871 0.000230539023971276 0.000226700446620385 0.000253931535275466 0.000345388607777921 0.000369421571706285 0.000342463669399016 0.000337940259262199 0.000255704216640831 0.000247061612362116 0.000227698923508082 0.000225647689463361 0.00024262536422657 0.000257536030994204 0.000245295323485095 0.000279428142500266 0.000367319768721535 0.00026978725305165 0.000291855395302117 0.000252626879981969 0.000241718768074034 0.00027261609120525 0.00163647502837967 0.000360697608112251 0.000342670721945697 0.000336644130373681 0.000260337057270873 0.000285358090414719 0.000239419260303847 0.000239118822211178 0.000261438648228046 0.000297281633544048 0.000292729772272747 0.000304017446979488 0.000355137015500362 0.000287207405924009 0.00023932686401694 0.000241229202852327 0.000262409083178213 0.000309578475487132 0.000363935451193985 0.000324539485710649 0.000238373229405494 0.000371472171390835 0.000369859357148435 0.000337639892949734 0.000262237127679152 0.000355990894865716 0.000365566394207889 0.000340294889749438 -1.71864637932407e-05 -1.60406388883764e-05 -1.4677575738331e-05 -7.94620574468286e-06 -1.17952260056541e-06 1.32385395786861e-05
"Immunityhybridboost_367-427" 0.000368274285745587 0.000322725910531959 0.000563279568957071 0.000606497718393029 0.000217528710011943 0.00022215700834829 0.000216336106379568 0.000210017362804528 0.000221939079652292 0.000286454868522148 0.000549850160614609 0.000602476080905115 0.000606570302481818 0.000235943862628959 0.000233516108890461 0.000214734388847977 0.000209459912427769 0.000217092119222189 0.00022814711767297 0.000232324084372739 0.00026130576159463 0.000363932336067617 0.000239677055875215 0.000289621785532226 0.000261961758923487 0.000226550429447031 0.000238092536919538 0.000360697608112251 0.00222884301518406 0.000604125553654893 0.00060545345739903 0.000236678030615761 0.00026365185946775 0.00023676172624367 0.000221026021960828 0.000228728417920086 0.000280141892273638 0.000340582110685253 0.000353783201089791 0.000410739876771996 0.000264283463370733 0.000236122382041297 0.000222796645005904 0.000229572353000789 0.000295524103574442 0.000491677178670396 0.000505791504435213 0.000242346653563376 0.000310138140551892 0.000561917599080279 0.000606060200503011 0.000225160845827258 0.000326963720197429 0.000558415396330932 0.000604835622221283 -1.70859216893531e-05 -1.48330164006711e-05 -1.19768296626078e-05 -1.94587720730142e-06 4.43116286360807e-06 1.07605833317785e-05
"Immunityhybridboost_428-488" 0.000383224876821795 0.000303601671696011 0.000551820418101303 0.000757030227407466 0.000213008603068169 0.000215597160983421 0.000212009323609954 0.000207467712717486 0.000219717596151405 0.000269664578428622 0.000541483832719963 0.000736491022799565 0.000804893517761702 0.000231370902091427 0.000228086656086928 0.000210934780210183 0.000205525637098265 0.000211914027309651 0.000220036297574687 0.000225931486665511 0.00026086182033851 0.000342044524014938 0.000235744386121751 0.000280716709705223 0.000264143779330468 0.000224810773968124 0.000232703298498217 0.000342670721945697 0.000604125553654893 0.00719431021418086 0.000823385481487402 0.000232908635462206 0.000253888669671564 0.000233237056902262 0.000216519698797645 0.000221308735287041 0.000266575004431739 0.000345628745471741 0.000367075743048717 0.000413341915715682 0.000254774908835576 0.00023278217010701 0.000218779806240607 0.000221596404126026 0.000280213097886204 0.000512477379358614 0.000538756164932309 0.000252795341746011 0.000292159894788325 0.000552587383442483 0.000758683197104272 0.000224502863331677 0.00030900193851936 0.000581430715172741 0.000729626875261894 -1.98564503983038e-05 -2.0908828595828e-05 -2.40496174431896e-05 -2.3376410483437e-05 -1.56610064141921e-05 1.28102454323526e-05
"Immunityhybridboost_489-549" 0.000391605120461795 0.000296982664828704 0.000525496443903191 0.000840804143712485 0.00021371980773858 0.000216751754574724 0.000213529941058796 0.000207718401367655 0.000218049494632953 0.000265108766803141 0.000519017750868061 0.000808342831286508 0.000943666672600651 0.000231565342335332 0.000228809646308504 0.00021196690069414 0.000206208672125817 0.000212148944677088 0.000219999147097622 0.000225478529040345 0.000262812056019278 0.000334418278777859 0.000235580631014221 0.00027695855867886 0.000267223584557332 0.000227176432130848 0.000232816933156578 0.000336644130373681 0.00060545345739903 0.000823385481487402 0.0843185742362853 0.000236958227473158 0.00025516754295911 0.000236675828935083 0.000220484731250006 0.000223697966656738 0.00026475435916331 0.000349921616807443 0.000375145487501374 0.000419401931307191 0.000255764018475103 0.000235787294887486 0.000222608056593933 0.000224437927544254 0.000278050490083736 0.000522794221093778 0.000548297820736168 0.000264571695918544 0.000282997211682897 0.000522929232776886 0.000838397899369743 0.000219575683810893 0.000295700168371623 0.000573282072628414 0.000788058546514338 -1.47266327799812e-05 -1.63590373197564e-05 -1.23018668487977e-05 -4.47289868222139e-06 8.56684907007685e-06 2.96034213574537e-05
"Immunityhybridfull_001-061" 0.000262591366105389 0.000260331635975129 0.000232672216406666 0.000230015552226282 0.000278458479067836 0.000275800630944822 0.000270874833261282 0.000273998649431399 0.000280237138059499 0.000267940383997581 0.000236543791073238 0.000230218512246003 0.000235600261356035 0.00027757310518077 0.000278249709544123 0.000276167887743155 0.000273267473229199 0.000279920416384132 0.000274093541037334 0.000275825517140322 0.000277844953136891 0.000257600796830034 0.000276897607755196 0.000268682979582131 0.000270147087493739 0.00027795363029115 0.000280741207688514 0.000260337057270873 0.000236678030615761 0.000232908635462206 0.000236958227473158 0.250281572652873 0.000274592934250402 0.000273319308873976 0.000280722332438686 0.000281349954316141 0.000272921963401629 0.00026561767099179 0.000267005525833944 0.000255845189798072 0.000273925745372821 0.000272940402043009 0.000281133787247965 0.000281152117098072 0.000274227920367336 0.000246575509670097 0.000244384691721343 0.000273762091641688 0.000258875079483671 0.000229708301570988 0.00022742738383425 0.000274868894520807 0.000257452338491032 0.000229604110396042 0.000226316081328084 -1.27649484702222e-05 -7.78832225234209e-06 -1.52683120209752e-06 1.33312111326879e-05 2.11509432017155e-05 1.62825389932057e-05
"Immunityhybridfull_062-122" 0.000270132933596671 0.000288609393938263 0.00026327501520894 0.000249834138938458 0.000272709993156688 0.000279209258946233 0.000293089712787547 0.000267577255074626 0.000268058728756223 0.0002864900292244 0.000266539522981317 0.000251368845214729 0.000254365265217423 0.000275951871294941 0.000287583089495063 0.000293928187469051 0.000271810986998823 0.000268740641260482 0.000279391458632992 0.000267821522496165 0.000274294739552917 0.000285201629697614 0.000273114599085397 0.000279076388996584 0.000274712559007235 0.000268609527385607 0.000274692970368997 0.000285358090414719 0.00026365185946775 0.000253888669671564 0.00025516754295911 0.000274592934250402 0.0419543224200529 0.000279018072020018 0.000270953362503817 0.000274958629811988 0.000280220183836997 0.000270787215837356 0.000272756866944015 0.000279368029452208 0.000287765732422243 0.000277628116541094 0.000270851184120809 0.00027542752743316 0.000280981824148285 0.000274212801453227 0.000267106162118623 0.00026871705884909 0.00028720674395217 0.000260393814147153 0.000247262751366448 0.000265906909841699 0.000280978137942307 0.000258729457419913 0.000247273514613909 -1.35963883760236e-05 -7.81947151592951e-06 -3.44201669908282e-06 1.34729934621964e-05 2.09788847365863e-05 1.62352538769127e-05
"Immunityhybridfull_123-183" 0.000257667919843594 0.000233046068260177 0.000232715919900227 0.000230915468542206 0.000286071546391891 0.000298658352843888 0.000329646535089275 0.000308286460074367 0.000258999422663845 0.000238617554096921 0.000234551380244891 0.000229859458504409 0.000235190156012738 0.000279374811164145 0.000303930701031257 0.000328720880250097 0.000314238681979763 0.00027731452362284 0.000291525200586467 0.000287239263097644 0.000251289086622251 0.000241933856665459 0.000265374331889041 0.000269105150980928 0.00029844933957239 0.000288539990197713 0.000256043993643663 0.000239419260303847 0.00023676172624367 0.000233237056902262 0.000236675828935083 0.000273319308873976 0.000279018072020018 0.00800839662856963 0.000291337683662204 0.00027201418298734 0.000263614170452732 0.000266326679208804 0.000249711605995564 0.000244283357319645 0.000277203586207118 0.000315065036285044 0.000287600942379079 0.000274577131426216 0.000250029693306608 0.000240728657352147 0.000260018299978552 0.000299088831701049 0.00022850475515241 0.000227949306247861 0.000226683848178451 0.000251763040822565 0.000228823469020916 0.000226817372614793 0.000225681816226512 -1.06240663182504e-05 -3.70774184483732e-06 5.14806562705644e-06 2.30872729062837e-05 3.14916089692832e-05 1.32129978134389e-05
"Immunityhybridfull_184-244" 0.00025579561768974 0.000234576220552025 0.000216881998123036 0.000214758224287027 0.000285392120044421 0.000287014524453696 0.000291109654670032 0.000293426839121084 0.000275041052092515 0.000245012722219047 0.000219655597819085 0.000212948494445528 0.000218588677414815 0.000278371386140733 0.000283645041427432 0.00029037487572901 0.000294160111350408 0.000285837068422526 0.000280802660301332 0.000286501518657589 0.000266099283251269 0.000239202261636497 0.000272319931506045 0.000263558263548476 0.000281159009372923 0.00028776853254043 0.000270918128728068 0.000239118822211178 0.000221026021960828 0.000216519698797645 0.000220484731250006 0.000280722332438686 0.000270953362503817 0.000291337683662204 0.00182340684881852 0.000280554377857773 0.000265693444872776 0.000263935384655931 0.000254929387345661 0.000239698574218304 0.000269216552948174 0.000290883838504269 0.000290538786578883 0.000281340579238839 0.000260186112335385 0.00023045219625608 0.000239226485472198 0.000288491750815635 0.000230012959941044 0.00021133212560024 0.000209712072904971 0.000266164684839081 0.000230939250611688 0.00021070365325111 0.000208545493083072 -7.959602428728e-06 1.91996036315638e-06 1.20039212375123e-05 2.8556116728263e-05 3.53916634146227e-05 1.01073886832907e-05
"Immunityhybridfull_245-305" 0.000260151073845017 0.000265635940768212 0.000226197724964693 0.000219348993020852 0.000278383771559765 0.00027643054323795 0.000270624345730259 0.000273163976129151 0.000280023842466392 0.00027137268922169 0.000230197543141198 0.00021848749180866 0.000222287855158665 0.000275876746480403 0.000272470206690353 0.000269651929389251 0.000273494270006477 0.000280897064311271 0.000276266592589164 0.000276070834550553 0.000279040904662775 0.000259493848132624 0.000276913436291329 0.000268340262901329 0.000268141756201209 0.000276995758454066 0.000281640490654096 0.000261438648228046 0.000228728417920086 0.000221308735287041 0.000223697966656738 0.000281349954316141 0.000274958629811988 0.00027201418298734 0.000280554377857773 0.00125008422128679 0.000274481644865646 0.000264042531833305 0.00026567222235241 0.000254654393430178 0.000274547789273495 0.000271545134179174 0.000280731736573853 0.000282858831814858 0.000276094932440098 0.00024315831614354 0.000238140165056955 0.000272441398983246 0.000263219312825723 0.000221762020465473 0.000215278051791978 0.000274771928046987 0.000259702594835759 0.00022141369397986 0.0002146752195186 -7.54548421128914e-06 1.6935230901115e-06 9.16645601409622e-06 2.3014691950038e-05 2.80718948779399e-05 8.42891391344242e-06
"Immunityhybridfull_306-366" 0.000275990193923867 0.000300745252347873 0.000282920655298738 0.000263041119020281 0.000265715645812563 0.000266736149781104 0.000262119405879551 0.00025739399142194 0.000268574263173346 0.000294996544334183 0.000284629530636057 0.000264397047463723 0.000264355720866076 0.000268723181795909 0.000265420940887632 0.000259295603408014 0.000258806185797003 0.000266416653321741 0.000271155362248126 0.000265073791283548 0.000278088053124699 0.000297817622530142 0.000272730005932913 0.000277667366070671 0.000264553522895348 0.000263872926350886 0.000276761313522605 0.000297281633544048 0.000280141892273638 0.000266575004431739 0.00026475435916331 0.000272921963401629 0.000280220183836997 0.000263614170452732 0.000265693444872776 0.000274481644865646 0.00137488309356044 0.000275325913529492 0.000279738779013385 0.000291411339200661 0.000280578105175232 0.000263040866696748 0.000266219311272508 0.000274850374081771 0.000288325554064793 0.000288731935052145 0.000273810594889585 0.000261112046608265 0.000298420042673798 0.000279477251635833 0.000259814350728559 0.000267392220862019 0.000292480412414429 0.000276281761542786 0.00026094597541008 -8.77286070379753e-06 -1.31421075164685e-06 4.97582960459344e-06 1.78869869810319e-05 2.26200614512949e-05 9.01521222263453e-06
"Immunityhybridfull_367-427" 0.000294528868058662 0.000281741058197276 0.000334837965054962 0.000345363385318623 0.000259652807140091 0.000261744670822826 0.000257839473469343 0.000258369338430538 0.000257230042724163 0.000273091340426328 0.000332856927187584 0.000342602946549471 0.000348481136460199 0.000263143674525175 0.000263057191273344 0.000257092913838116 0.000258703313332701 0.000260586028636155 0.000262365925527326 0.000264965535418249 0.000268147880340244 0.000294564259654485 0.00026278012494541 0.000274564918146423 0.000269777978953228 0.000263015142130981 0.000262870442757087 0.000292729772272747 0.000340582110685253 0.000345628745471741 0.000349921616807443 0.00026561767099179 0.000270787215837356 0.000266326679208804 0.000263935384655931 0.000264042531833305 0.000275325913529492 0.00148484280722563 0.000291086414885145 0.000305887847935268 0.000270199204448837 0.000265803183032939 0.000263927524720243 0.000264844305813017 0.000279107614447859 0.000324706765705052 0.000325940862559807 0.000267284164998229 0.000274846639323225 0.000330306583944935 0.000341406762771821 0.000253847584346889 0.000277124550354138 0.000329507765972861 0.000339771497807128 -9.10170888929641e-06 -1.52088663155795e-06 6.25509430755904e-06 2.09389808135627e-05 2.72536873125144e-05 7.78812172670608e-06
"Immunityhybridfull_428-488" 0.000301145836901839 0.000296852005610277 0.000344060584982886 0.000367742795334286 0.00025434016485579 0.000251949696140581 0.000242142442652731 0.00023991059717185 0.000264155366172969 0.000287138645842149 0.000343172455305268 0.000364277835566733 0.000373204009665503 0.000261215568382311 0.000252817686929747 0.000239868352302143 0.000240023110020859 0.000257546208279568 0.000256505984618388 0.000255305039625937 0.000281311278806193 0.000302198290141869 0.000266506177721586 0.000277053005135761 0.000259532821743002 0.00025443788889756 0.000273048536174547 0.000304017446979488 0.000353783201089791 0.000367075743048717 0.000375145487501374 0.000267005525833944 0.000272756866944015 0.000249711605995564 0.000254929387345661 0.00026567222235241 0.000279738779013385 0.000291086414885145 0.00219053534364746 0.000315189905301959 0.000273249315805111 0.000249059977311302 0.000256782902306402 0.000265016776904511 0.000290240740595035 0.000336130464773944 0.000332193544875396 0.000254569764539093 0.000291357986255844 0.000340668377114163 0.000365006370222664 0.000262490712071366 0.000293014006743202 0.000342577495583559 0.000361768413387287 -1.26311527752426e-05 -7.27362778749978e-06 -2.02900213690761e-06 1.19839160551602e-05 1.8557367624322e-05 8.21387799297604e-06
"Immunityhybridfull_489-549" 0.000318097837587642 0.000349347526041222 0.000409828984378429 0.000410037457269098 0.000239131510042408 0.00024276201815311 0.000231847516884043 0.000227564264162027 0.000244441465003087 0.000322691076420179 0.000406825377091874 0.000410504313040744 0.00041727867946181 0.000252138242964566 0.000247115408751742 0.000229523415608453 0.000227271342974276 0.000239206823329888 0.000252098036650217 0.000245859574346139 0.000272609625737588 0.000360606581893059 0.000260869222301707 0.000289038805347312 0.000258073259058866 0.000241562928190456 0.000261865011154263 0.000355137015500362 0.000410739876771996 0.000413341915715682 0.000419401931307191 0.000255845189798072 0.000279368029452208 0.000244283357319645 0.000239698574218304 0.000254654393430178 0.000291411339200661 0.000305887847935268 0.000315189905301959 0.00639017615094383 0.000280312189557793 0.000243800553389334 0.000241176502628389 0.000255940353468039 0.000303035005970587 0.000393558533839939 0.000370391127689061 0.000245373826609814 0.000344266765459671 0.000407309482890073 0.000407838755425549 0.000248591546872132 0.00033716252524935 0.000405380402502071 0.000406755889598407 -1.30173189377755e-05 -9.25452597396546e-06 -5.12078230322617e-06 1.00053476747983e-05 1.6655994247377e-05 1.34299071119802e-05
"Immunityinf_062-122" 0.000270167803054256 0.000291661958340295 0.00026414713901785 0.000250767728711505 0.000271095096109635 0.000278056976164968 0.00029239456850354 0.000265692313001165 0.000268309895599428 0.000289138976138311 0.000267525028062527 0.000252730955097116 0.000255200009884696 0.000271779039425357 0.000277398493156049 0.00028340862588734 0.000269806366837968 0.000267466856320007 0.000278937248473055 0.000266226738049085 0.000274979502163666 0.000286707952951752 0.00027348049460711 0.000279690293389223 0.000273775852563694 0.00026719620249815 0.000275265707475079 0.000287207405924009 0.000264283463370733 0.000254774908835576 0.000255764018475103 0.000273925745372821 0.000287765732422243 0.000277203586207118 0.000269216552948174 0.000274547789273495 0.000280578105175232 0.000270199204448837 0.000273249315805111 0.000280312189557793 0.08362182660556 0.000276041384702839 0.000269268607459117 0.000274909615223866 0.000281731009955528 0.000274964694562011 0.00026706897133515 0.000266954600119478 0.000291254696789629 0.000262192908338247 0.000249015131356595 0.000267289640732409 0.000284588407348675 0.000260756700863556 0.000249201035578397 -1.08738492307213e-05 -6.18211491550249e-06 -3.57697335450568e-06 1.09379465153695e-05 1.56491430619147e-05 1.75179467274317e-05
"Immunityinf_123-183" 0.000257177097181444 0.000233040102927115 0.000232585942965219 0.000230311983474975 0.000285247461046578 0.00029767169030002 0.000326688946860534 0.000308716618609897 0.000259433177394965 0.00023892077514207 0.000234349475268703 0.000229798135155437 0.000234579817388814 0.000276553884768044 0.000296839699262122 0.000320664598411704 0.000313878292538945 0.000276951640730459 0.000290637158882576 0.000287194963905582 0.00025096890667643 0.000241751790544817 0.000265687979273761 0.000268795687476805 0.000298050318311721 0.000288714106060818 0.000256023620257942 0.00023932686401694 0.000236122382041297 0.00023278217010701 0.000235787294887486 0.000272940402043009 0.000277628116541094 0.000315065036285044 0.000290883838504269 0.000271545134179174 0.000263040866696748 0.000265803183032939 0.000249059977311302 0.000243800553389334 0.000276041384702839 0.00648726164753094 0.000287208128667614 0.000274099807888906 0.000249272429942934 0.00023972653614504 0.000258652392973551 0.000298963019934517 0.000229322892228742 0.000228629634518507 0.0002268473521877 0.0002528488258533 0.00022976381746348 0.000227502981025087 0.000226012585339302 -1.07380300932575e-05 -6.06531075442822e-06 1.04187268949665e-06 1.87757370203878e-05 2.59884646077825e-05 1.34147891473944e-05
