"beta" "lower" "upper" "HR" "lower" "upper" "eff" "upper" "lower"
"VaccStatusboost_001-061" -1.40441544884972 -1.5004451976317 -1.30838570006773 0.245510527977154 0.223030845238592 0.270255978643404 0.754489472022846 0.776969154761408 0.729744021356596
"VaccStatusboost_062-122" -1.163588499107 -1.23979417991954 -1.08738281829446 0.312363252022085 0.289443785151926 0.337097585849351 0.687636747977915 0.710556214848074 0.662902414150649
"VaccStatusboost_123-183" -0.91968336347868 -0.993783439088809 -0.84558328786855 0.39864524674697 0.370173509344756 0.429306875673663 0.60135475325303 0.629826490655244 0.570693124326337
"VaccStatusboost_184-244" -0.870305887363828 -0.944804283252453 -0.795807491475203 0.418823416860706 0.388755649447888 0.451216734110486 0.581176583139294 0.611244350552112 0.548783265889514
"VaccStatusboost_245-305" -0.823197811549081 -0.896536484946309 -0.749859138151853 0.439025486602909 0.407980261287207 0.47243309585322 0.560974513397091 0.592019738712793 0.52756690414678
"VaccStatusboost_306-366" -0.748119071198762 -0.826470569482146 -0.669767572915377 0.473255876710146 0.437591011084759 0.511827526542375 0.526744123289854 0.562408988915241 0.488172473457625
"VaccStatusboost_367-427" -0.734822760193577 -0.864585632999886 -0.605059887387267 0.479590453961647 0.421226058648348 0.546041724648273 0.520409546038353 0.578773941351652 0.453958275351727
"VaccStatusboost_428-488" -1.10993154864366 -2.24457361475038 0.0247105174630637 0.329581520605176 0.105972715944704 1.02501835265881 0.670418479394824 0.894027284055296 -0.0250183526588101
"VaccStatusfull_001-061" -0.41322142064401 -0.633422371006766 -0.193020470281253 0.661515793357563 0.530772189737151 0.824465096933951 0.338484206642437 0.469227810262849 0.175534903066049
"VaccStatusfull_062-122" -0.313750645936784 -0.470725295594152 -0.156775996279417 0.730701208760145 0.624549121243821 0.854895537151987 0.269298791239855 0.375450878756179 0.145104462848013
"VaccStatusfull_123-183" -0.298716970455983 -0.416448410562557 -0.180985530349409 0.741769322360903 0.659384529194908 0.834447432771224 0.258230677639097 0.340615470805092 0.165552567228776
"VaccStatusfull_184-244" -0.222871986813959 -0.310941198695373 -0.134802774932545 0.800217281101782 0.73275696166789 0.873888247361552 0.199782718898218 0.26724303833211 0.126111752638448
"VaccStatusfull_245-305" -0.0914117236126571 -0.174715967128164 -0.00810748009715011 0.912641877324002 0.839695488022265 0.991925296880235 0.0873581226759976 0.160304511977735 0.00807470311976521
"VaccStatusfull_306-366" -0.144573182531015 -0.234247698486599 -0.0548986665754304 0.865391578539633 0.79116582104625 0.946581063394468 0.134608421460367 0.20883417895375 0.0534189366055318
"VaccStatusfull_367-427" -0.286910319362736 -0.38947465314926 -0.184345985576212 0.750579038225313 0.677412657641549 0.831648015826333 0.249420961774687 0.322587342358451 0.168351984173667
"VaccStatusfull_428-488" -0.323553977269118 -0.43399365019523 -0.213114304343006 0.723572900379112 0.647916369614743 0.808063766739452 0.276427099620888 0.352083630385257 0.191936233260548
"VaccStatusfull_489-549" -0.493019237230997 -0.626625552390263 -0.359412922071731 0.610779519246167 0.534392039834313 0.698086036697408 0.389220480753833 0.465607960165687 0.301913963302592
"VaccStatusfull_550+" -0.340656191510309 -0.56636279217506 -0.114949590845559 0.71130341832564 0.5675861175372 0.89141107805298 0.28869658167436 0.4324138824628 0.10858892194702
"VaccStatuspartial_001-061" 0.403189799271689 0.0353748525912769 0.771004745952101 1.49659091657485 1.03600798629991 2.16193736070869 -0.496590916574851 -0.0360079862999112 -1.16193736070869
"VaccStatuspartial_062+" 0.57519345396515 0.418379829873086 0.732007078057214 1.77747435311726 1.519497715431 2.07924963881467 -0.777474353117258 -0.519497715430999 -1.07924963881467
"VaccStatussecboost_001-061" -1.53141775847598 -1.68496347610805 -1.37787204084391 0.216228889558087 0.18545120523206 0.25211447194974 0.783771110441913 0.81454879476794 0.74788552805026
"VaccStatussecboost_062-122" -1.07370492314849 -1.24938619351135 -0.898023652785637 0.341740048463355 0.286680709346122 0.407373977098455 0.658259951536645 0.713319290653878 0.592626022901545
"VaccStatussecboost_123-183" -0.890222920502894 -1.24941949398893 -0.531026347016859 0.410564219368139 0.286671162900539 0.588001166632348 0.589435780631862 0.713328837099461 0.411998833367652
"SexM" 0.710600476533917 0.676254867106336 0.744946085961499 2.03521298944139 1.96649912336716 2.10632787127747 -1.03521298944139 -0.966499123367156 -1.10632787127747
