"beta" "lower" "upper" "HR" "lower" "upper" "eff" "upper" "lower"
"VaccStatusboost_001-730" -0.759750365268336 -0.782839553692771 -0.736661176843902 0.467783187366038 0.457106189153807 0.478709576843425 0.532216812633962 0.542893810846192 0.521290423156575
"VaccStatusfull_001-730" -0.0839254054967372 -0.112292918497546 -0.0555578924959281 0.919499843171035 0.893782413751021 0.945957258258475 0.0805001568289651 0.106217586248979 0.0540427417415251
"VaccStatuspartial_001-730" 0.297522495148208 0.219811444219756 0.37523354607666 1.34651866514902 1.24584179776687 1.45533126183811 -0.346518665149025 -0.245841797766867 -0.455331261838108
"VaccStatussecboost_001-730" -1.16263422515984 -1.20780549999115 -1.11746295032854 0.312661474405833 0.298852391921511 0.327108633627077 0.687338525594167 0.701147608078489 0.672891366372923
"DCCI1" 0.291918747510631 0.26090066045741 0.322936834563852 1.33899421660583 1.2980987064967 1.38117810543278 -0.338994216605826 -0.298098706496695 -0.381178105432782
"DCCI2" 0.449958610266638 0.419337994412578 0.480579226120698 1.56824727481031 1.52095434199228 1.61701074585081 -0.56824727481031 -0.520954341992281 -0.617010745850809
"DCCI3" 0.658167747087006 0.626535187990978 0.689800306183034 1.93125055122342 1.87111626886035 1.99331744032797 -0.931250551223416 -0.871116268860353 -0.993317440327974
"DCCI4" 0.834333822929837 0.800424333382092 0.868243312477581 2.30327914533239 2.22648550019412 2.38272147780015 -1.30327914533239 -1.22648550019412 -1.38272147780015
"DCCI5" 1.02077809462746 0.983126551779301 1.05842963747562 2.77535341161821 2.67279983888066 2.88184189752368 -1.77535341161821 -1.67279983888066 -1.88184189752368
"DCCI6" 1.14422850769881 1.10090139462883 1.18755562076878 3.1400179224761 3.00687518389222 3.27905614649036 -2.1400179224761 -2.00687518389222 -2.27905614649036
"DCCI7" 1.24136667244826 1.18920650043598 1.29352684446055 3.46033938513381 3.28447394444595 3.64562144892523 -2.46033938513381 -2.28447394444595 -2.64562144892523
"DCCI8" 1.39119373577174 1.32635515606221 1.45603231548126 4.0196455848501 3.7672871593807 4.28890868793263 -3.0196455848501 -2.7672871593807 -3.28890868793263
"DCCI9" 1.49758362271715 1.40974884934651 1.58541839608778 4.4708726921679 4.09492683136356 4.88133328206909 -3.4708726921679 -3.09492683136356 -3.88133328206909
"SexM" 0.205099013078333 0.187181792273068 0.223016233883598 1.22764661201587 1.2058464786978 1.24984086334239 -0.227646612015865 -0.205846478697799 -0.249840863342385
