"Immunity_other" "Immunitybnew_001-061" "Immunitybnew_062-122" "Immunitybnew_123-183" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_001-061" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityfull_489-549" 0.000463156646879248 0.000524154382608206 0.000461871624331881 0.000429280663628773 0.000455463008799345 0.000458311834302105 0.000422447934654546 0.000416373617554599 0.000443186286729144 0.000488419968646745 0.000501236572666696 0.000438981767435448 0.000427251687492918 0.000448931804082504 0.000421805392033262 0.000425449670424121 0.000451602906664466 0.000462403784879352 0.000439680223824922 0.000458278669022812 0.00402030121087428 0.000471839617224162 0.000480311423474109 0.000442610316936259 0.000439638539722092 0.000457856755864738 0.000490390715545138 0.000471295205572799 0.000435752524176781 0.000426450396339177 0.000462069996398464 0.000473132795704658 0.000435333511208021 0.000438927052334424 0.000450929412670108 0.000472408612267536 0.000467839941773659 0.000457504993889007 0.000473924230145795 0.000471966098198327 0.000435679490385872 0.000445615686878083 0.000462090896367674 0.000480238194942263 0.000476175245463899 0.000437079291947195 0.000428566890721161 0.000525658990206982 0.00046399948640889 0.00043015996293521 0.000465408421479123 0.000508834900462016 0.000463401943599785 0.000433007390370434 -1.31175255652932e-05 -3.49979090545796e-05 -6.76176843176005e-06 1.28513923220028e-05
"Immunityhybridboost_001-061" 0.000436371888455403 0.00047844754287973 0.00039839824983116 0.000379765096239778 0.000476025030802078 0.000466513520673468 0.000444935753620439 0.000447799794731067 0.00047184264989239 0.000490983920052732 0.000434775323474516 0.000384128872874794 0.000379678626434215 0.000455642772860743 0.000446638049076358 0.000454877940874856 0.000476886312358339 0.000468917119014877 0.000456348148061397 0.000472511968721105 0.000471839617224162 0.00854281878298709 0.000455655930092693 0.00043549444109418 0.000458689704033457 0.000476221325611085 0.00047094407071125 0.000410460268618547 0.000382960399530065 0.000379269008700459 0.000472290017578571 0.000463330001187735 0.000446555717916971 0.000462721332674846 0.000471356320692703 0.000473877426362696 0.000448500728818672 0.000436953936751703 0.000443370015156094 0.000462141125460826 0.000446822400187557 0.000466836001394739 0.000473558287829813 0.000465388741831688 0.000420615349066566 0.000397629084379413 0.000451543724540276 0.000482518239599911 0.000400623493248445 0.000381119090259235 0.000483858828362414 0.000473093825944535 0.000402165178595236 0.000382187783777814 -8.46306301436728e-06 -3.15788906994161e-05 1.65641493885625e-06 -7.76419950145273e-06
"Immunityhybridboost_062-122" 0.000496569665133926 0.000528206144974137 0.000557002551996461 0.000524669206832491 0.0004311884800669 0.000446867453164909 0.000423454583317165 0.000405266162157248 0.000416106321953394 0.00046629553865422 0.000558460396518276 0.000538051359647621 0.000516180274719173 0.000444295250012936 0.000414824286153463 0.000407016829642902 0.000425031672673826 0.000450117200108747 0.000430585330878379 0.000440985083748611 0.000480311423474109 0.000455655930092693 0.00621606780403771 0.000467768959803015 0.000431200411272971 0.000436199676883512 0.000496021896097059 0.000550444569214811 0.000534727890882781 0.000515649618055334 0.000446636489493228 0.000476451609919324 0.000436048988759624 0.000421571937722653 0.000428620890003545 0.00046391185666866 0.000487402273475263 0.000491377343087321 0.00050327379203542 0.000475035271662944 0.000434871067513116 0.000426681832339123 0.000442539518099933 0.00048777150435725 0.000538757629566919 0.000514388256436206 0.00041718210810583 0.000526924581985855 0.000559422299673706 0.000526287883449374 0.000439877839848001 0.000519997831726901 0.000552072501078241 0.000531239262746598 -1.04663053285169e-05 -3.47845770676772e-05 -1.03612037885615e-06 -8.4857603401943e-06
"Immunityhybridboost_123-183" 0.000489005029760365 0.000440839574542438 0.000543061383358726 0.00057724505029834 0.000433099411267357 0.000448269754536398 0.000477405936434635 0.000472861639405025 0.000440599913352032 0.000419954892673909 0.000495312500247878 0.000568572815147571 0.000580426977101025 0.000458260570440778 0.000471269654048434 0.000460484534921955 0.000433377219517518 0.000447452504974472 0.000461150338953301 0.000440955672227022 0.000442610316936259 0.00043549444109418 0.000467768959803015 0.00414326970669803 0.000460563768071699 0.000436456551977013 0.000447545306249522 0.000530085515016673 0.000571023284968127 0.000580422015847832 0.000441261929226322 0.000455384890293074 0.000474129099395088 0.000451953420187927 0.000441843246664079 0.000441016072412486 0.000475261750075181 0.00049186168804818 0.000483167986775296 0.000453919572536415 0.000471983598846284 0.000445372218348183 0.000438370840457542 0.000451337967209407 0.000515099286236849 0.000545151237183051 0.000465677593037692 0.000437633288668785 0.00054138368364137 0.00057780351372092 0.000426614440290759 0.000446440392110124 0.000540882383204495 0.000573648367274317 -4.39562417530802e-06 -2.34429108020755e-05 1.60231462412938e-05 -6.03049281149292e-06
"Immunityhybridboost_184-244" 0.000428729958122389 0.000408156806232391 0.000394658487426992 0.000406638427669811 0.000476087680423193 0.000472037999379696 0.000506907624894496 0.000520822359701844 0.000491909288117398 0.000446260094922209 0.00039426837225876 0.000402142953021573 0.000404693008198631 0.000472562582746284 0.000507372561618465 0.000508829282917521 0.0004828347087105 0.000473403219459715 0.000489415075723505 0.000470963528660811 0.000439638539722092 0.000458689704033457 0.000431200411272971 0.000460563768071699 0.00286140504350574 0.00047552515114536 0.000429820464082879 0.000399116156565102 0.000404243517737019 0.000405647097442083 0.000465748866408566 0.000449666272410752 0.00048697618205854 0.000492688409065267 0.000484805674447147 0.000456322530555679 0.000443417681169144 0.000436416412648679 0.000426276603727681 0.000448256931523251 0.000485459989481078 0.000483710364707107 0.000471781720240339 0.000436778503371847 0.000404300559006179 0.000425278289125382 0.00049712133329011 0.000409388848769704 0.000393864388713392 0.000406118619849664 0.000467065305002079 0.000413265928788914 0.000394767495986571 0.000402677043803661 4.43251191407125e-06 -6.36879156013629e-06 3.98691964399031e-05 -4.48207323914435e-06
"Immunityhybridboost_245-305" 0.000419752046360051 0.000437398193688681 0.000365523724298275 0.000349858289698629 0.000486988334024148 0.000472976100134313 0.000467178011112846 0.000479876621244006 0.000495393429319494 0.000478563469104304 0.000395577987792947 0.000353532584629801 0.000344058027606731 0.000463414837032436 0.000471009190810325 0.00048403879917649 0.000494587625052906 0.00047363005339775 0.000476016005436406 0.000481980047885329 0.000457856755864738 0.000476221325611085 0.000436199676883512 0.000436456551977013 0.00047552515114536 0.00193115966593754 0.000449807521921261 0.000376978646129428 0.000353366246368978 0.000344765094988455 0.000476538502927981 0.000454642802591338 0.000462883425297735 0.000484606667606853 0.000488536070131742 0.000471713634799185 0.000440219722821983 0.000426142714144749 0.000423256901775159 0.000453046838808837 0.000462955576491847 0.0004847276783938 0.000481933945185768 0.000452430159478157 0.000388807785608333 0.000380689283509597 0.000476081595557418 0.000440696639753227 0.000366496807801066 0.000349677693681151 0.000488602506095069 0.000438282549881607 0.00036626738055961 0.000349444459342008 8.10260413733527e-07 -1.05975490792338e-05 3.16397204575018e-05 -3.8822846750297e-06
"Immunityhybridboost_306-366" 0.000482191070753281 0.00054078988457529 0.000506608135523469 0.000479936353139768 0.000445574774672732 0.000449926125234574 0.00040371950091681 0.000388961969905974 0.000424673635380544 0.000494411449605098 0.00053034545929087 0.000488938958462393 0.000474882914746854 0.000439085655403681 0.000398588358740624 0.000399260561090058 0.000440175364798105 0.000455558566656762 0.000425741902088404 0.00045416353460717 0.000490390715545138 0.00047094407071125 0.000496021896097059 0.000447545306249522 0.000429820464082879 0.000449807521921261 0.00317320388592627 0.000511248883664168 0.000486569804293446 0.000474453479638717 0.000458342991081272 0.000478200487643625 0.000422836671057412 0.000423489510131975 0.000437871331403801 0.000476935575233632 0.000478493609398615 0.000478728418983865 0.00049364709554086 0.000476735294293253 0.000422653415388782 0.000433908973257701 0.000454833431277465 0.000494888718741751 0.000510629800788152 0.000471680999166136 0.000410185344307969 0.000541931158057252 0.00050875477568697 0.000481083174837498 0.000460126730163167 0.000527545354844534 0.000506560941865945 0.000483841322351877 -1.0753512122058e-05 -3.10154728582106e-05 1.93356869238714e-06 -3.60300391032457e-06
"Immunityhybridboost_367-427" 0.000599461131823637 0.000544077348817408 0.000813141066171617 0.000839996712052999 0.000360710474181698 0.000402926485211085 0.000366314141990942 0.000330298853822948 0.000342752575616669 0.000406420724849991 0.000709644132672654 0.000838623431164904 0.000838838243042705 0.000417078888823501 0.000351189856556498 0.000333759766748906 0.000353002198990723 0.000400140287145229 0.000393677312519073 0.000399143851908714 0.000471295205572799 0.000410460268618547 0.000550444569214811 0.000530085515016673 0.000399116156565102 0.000376978646129428 0.000511248883664168 0.00592818515964484 0.000839129205402098 0.000838649406948653 0.000406439345429857 0.000475961145206834 0.000420975307281793 0.000364654504762562 0.000365268483007631 0.000436829364451288 0.000542876033175613 0.000595837005035226 0.000596486108723107 0.000473379673502024 0.000418953239661357 0.000373997338398864 0.000389205735821943 0.000508675689372025 0.000724752925791369 0.000734201753626455 0.000378100572397924 0.000532605159364624 0.000810941707107023 0.000840794876655824 0.000370206093972813 0.0005442856482865 0.000799393212879723 0.000840640818636343 -7.33637018930596e-06 -2.60065621442174e-05 9.81405303118301e-06 -3.5704914450169e-06
"Immunityhybridboost_428-488" 0.000645547984949392 0.000471319087419635 0.000890231945203464 0.00109682763988228 0.000336972173803976 0.000372580816815135 0.000357029942663557 0.000316077331694005 0.000324624256465578 0.000367893987390024 0.0006741409831992 0.00103660340762472 0.00113275581272214 0.000400744215264298 0.000341706767004229 0.000318630685990315 0.000331473741040832 0.000364871351829892 0.000381350892423427 0.000389787885526807 0.000435752524176781 0.000382960399530065 0.000534727890882781 0.000571023284968127 0.000404243517737019 0.000353366246368978 0.000486569804293446 0.000839129205402098 0.00911586911865624 0.0011321562716593 0.000391960443127815 0.000453147552393014 0.00042354216318198 0.000354170074806167 0.000341238974360586 0.000410709942619439 0.000544596995248976 0.000655296113803817 0.000626294335408886 0.000450430422536167 0.000421207691288191 0.000364054799988216 0.000359445330952046 0.000490710771542356 0.000782448199644011 0.000867578874719898 0.000385948965866167 0.000457600242930295 0.000879081320307514 0.00109727438972542 0.000343898251507321 0.000490235507196893 0.000892352221784884 0.0010738398850354 -1.365034713801e-05 -3.37014422679834e-05 -1.75272348285305e-06 -4.38387296131096e-06
"Immunityhybridboost_489-549" 0.000660449479470312 0.000457874049899408 0.000843478723294183 0.00128331172282588 0.000331078302638873 0.000359581323064204 0.000344668856175672 0.000302760399212266 0.000316870932388831 0.000363674449407723 0.000634993626061605 0.00108720791521573 0.00154342247066553 0.000389179376479681 0.000334242722178104 0.000309206178637712 0.000321410004223806 0.00034962780419659 0.000364170070072224 0.000386775538866722 0.000426450396339177 0.000379269008700459 0.000515649618055334 0.000580422015847832 0.000405647097442083 0.000344765094988455 0.000474453479638717 0.000838649406948653 0.0011321562716593 0.334879234247775 0.000390642347450495 0.000443474458743622 0.0004155245175597 0.000345227379699066 0.000329206871564946 0.000394822120277416 0.000535581263010603 0.000660364990850664 0.000651905011172075 0.000443002300985206 0.000413781698386448 0.000357034089371772 0.00034723919983637 0.000471421657919074 0.000798010950812743 0.000885871979469818 0.000399646668086732 0.000445360397394537 0.000825773360361614 0.00128541852454026 0.000341037549129259 0.000472995187544544 0.000890147355709783 0.00121531273830361 -3.68053045446015e-05 -7.46464026087759e-05 -6.04829096855281e-05 -3.65330950707102e-06
"Immunityhybridfull_001-061" 0.000435367040949272 0.000452518691518472 0.000398306358240937 0.000390755451334884 0.000476691767473257 0.000466224429982216 0.00045772746140168 0.000463554490770317 0.000478239181616301 0.000478820234748777 0.000419539675287149 0.000392400697599711 0.000390782207796965 0.000458995254331956 0.00045996318931995 0.000467853653815 0.000480077052825742 0.000467534864394005 0.000464743259720658 0.000473980592838364 0.000462069996398464 0.000472290017578571 0.000446636489493228 0.000441261929226322 0.000465748866408566 0.000476538502927981 0.000458342991081272 0.000406439345429857 0.000391960443127815 0.000390642347450495 1.0004713321161 0.000458157575938598 0.000456186156860537 0.000470995808112837 0.000475127574965195 0.000469221040291873 0.000446050432735323 0.000438426099153206 0.000438274543951823 0.000456805963738634 0.000456192540272756 0.00047259252733374 0.000472957356021876 0.000457866554366858 0.000414948218215535 0.000406779815801763 0.000463501193951482 0.000455345051571308 0.0003990251163898 0.000391174117757057 0.000479916698772156 0.000452310557486172 0.00039993828820305 0.000390651218158269 7.80660825468012e-07 -2.14604046850575e-05 1.41656885543446e-05 4.57265791422066e-06
"Immunityhybridfull_062-122" 0.000463621444679459 0.000499255573493188 0.000470985460813767 0.000447924689954658 0.000453713807728831 0.000461426207926981 0.000462464424036242 0.000448923461978868 0.000444771257605319 0.000472184736847391 0.000492702074944437 0.000454852774750944 0.000443572267480854 0.000457285968441135 0.000453198559704815 0.000444818402374365 0.000450609895238298 0.000466831458708639 0.000451419524127191 0.000456019050388607 0.000473132795704658 0.000463330001187735 0.000476451609919324 0.000455384890293074 0.000449666272410752 0.000454642802591338 0.000478200487643625 0.000475961145206834 0.000453147552393014 0.000443474458743622 0.000458157575938598 0.16713911790197 0.000452646214021364 0.000449254838268893 0.000452766919025278 0.000467929351806144 0.000468463120842477 0.000461217662044583 0.000470588094862923 0.00047125749959703 0.000450996642421721 0.000449644688429102 0.000459211228549212 0.000473154425122387 0.0004769599043203 0.000457410738272884 0.000443821781945381 0.000499753535679644 0.000472385979201563 0.00044830173427431 0.000456196307951146 0.000490429547200836 0.000469886360603665 0.00044954622672079 3.67007142490054e-07 -2.14422959074896e-05 1.66378107692677e-05 5.0939962549618e-06
"Immunityhybridfull_123-183" 0.000435474532261165 0.000410038794222629 0.000420814495789034 0.000422200213448859 0.000465118604792387 0.000474354027683693 0.000539504554569992 0.000547107623474233 0.00048265729714417 0.00042592577802776 0.000415895217854245 0.000422849912245128 0.000414645120893319 0.000481780529399347 0.000534063079056521 0.000522882577703803 0.000468713387230949 0.000477697217045009 0.000496583396013926 0.000458853912528932 0.000435333511208021 0.000446555717916971 0.000436048988759624 0.000474129099395088 0.00048697618205854 0.000462883425297735 0.000422836671057412 0.000420975307281793 0.00042354216318198 0.0004155245175597 0.000456186156860537 0.000452646214021364 0.0630028660710079 0.000493670430796779 0.000478989047886953 0.000447241230864528 0.000449996750965839 0.000439546233556705 0.000431632440416573 0.000451660490802713 0.00049999005249753 0.000477801085178816 0.000464759110944667 0.000430682566709668 0.000421814819418551 0.00044950813509765 0.000505628858466442 0.000409223309546321 0.000419800422509976 0.000421113588582804 0.000447731772955628 0.000412107488715697 0.000417566611315962 0.000419325972274968 1.2210857563452e-05 1.13346662552433e-06 4.40779947986183e-05 7.71646512591305e-06
"Immunityhybridfull_184-244" 0.000411823284211055 0.000400157468287075 0.000356200618585551 0.000352416897655908 0.000486572294070015 0.000479827386781959 0.000523754176958029 0.00053870795686918 0.000505013818145765 0.000449732998521579 0.000371191067543143 0.000353145086238955 0.000343907621810216 0.000479016184578677 0.000523350093866883 0.000525011156572384 0.000495096452343851 0.000482387400420551 0.000499195867614526 0.000477798795142642 0.000438927052334424 0.000462721332674846 0.000421571937722653 0.000451953420187927 0.000492688409065267 0.000484606667606853 0.000423489510131975 0.000364654504762562 0.000354170074806167 0.000345227379699066 0.000470995808112837 0.000449254838268893 0.000493670430796779 0.0163781053831121 0.000496573132967832 0.000459709454767392 0.000436025644004665 0.00042011558504517 0.000410241852362906 0.000447933414822527 0.000491982340404802 0.00049422189748263 0.000480863168848623 0.000432444820111816 0.000375185489585949 0.000392873241806344 0.00050712284230605 0.000401794019982499 0.000355491007431146 0.000350940891003845 0.000474482806518744 0.000403645600264691 0.000354757154232997 0.000348851881267517 1.61385746234472e-05 8.83990909916728e-06 5.4128885960899e-05 5.57250310243736e-06
"Immunityhybridfull_245-305" 0.000412535518314281 0.000424605982685724 0.000352832847103853 0.000337326159689566 0.000488291004533941 0.000478741182415714 0.000493181171075023 0.000511513465279241 0.000502437421250386 0.000466172196948938 0.000383067527023911 0.000341039977972775 0.000327959816862039 0.000471992692497342 0.000497056320219387 0.000507328540748594 0.000496628340839677 0.000481295362687177 0.000489886231095437 0.000480955035571943 0.000450929412670108 0.000471356320692703 0.000428620890003545 0.000441843246664079 0.000484805674447147 0.000488536070131742 0.000437871331403801 0.000365268483007631 0.000341238974360586 0.000329206871564946 0.000475127574965195 0.000452766919025278 0.000478989047886953 0.000496573132967832 0.00758798879994909 0.000467504021075001 0.000438445845358662 0.000419711912555604 0.00041532364279846 0.000451167839143303 0.000478373203637465 0.000490965773754762 0.000484864139799752 0.00044310765393897 0.000378351617288414 0.000378401520011369 0.000493261876349665 0.000427174877750095 0.000353028898280516 0.000336115180042287 0.00048271837690278 0.000423540311409113 0.000352193236057298 0.000335174268900489 1.10895770277419e-05 3.78010944239973e-06 5.01558026177805e-05 3.40517377863872e-06
"Immunityhybridfull_306-366" 0.000447362245956841 0.000484124633378741 0.000427995158520774 0.000404424113013768 0.000469345702930346 0.000464024844092446 0.000446357817740296 0.000444614313407986 0.000462801354365831 0.000487267547955844 0.000455493155216178 0.000411723798996373 0.000393999470977767 0.000453461160139975 0.000443336275735977 0.000448051734895201 0.000471621039037327 0.000469479841361081 0.000455888713162931 0.000471737703751489 0.000472408612267536 0.000473877426362696 0.00046391185666866 0.000441016072412486 0.000456322530555679 0.000471713634799185 0.000476935575233632 0.000436829364451288 0.000410709942619439 0.000394822120277416 0.000469221040291873 0.000467929351806144 0.000447241230864528 0.000459709454767392 0.000467504021075001 0.00710046818033871 0.000459107052856132 0.000451164529408668 0.000455029338338621 0.000466242620036028 0.000446546990074664 0.000463739900516292 0.000471958487561225 0.000475068232536442 0.000443823721141624 0.00042273690064508 0.000447533592595449 0.000485877828868207 0.00042879316249274 0.000403734762360156 0.000474903097237839 0.000478342386209631 0.000426023841758657 0.000404499309715076 5.36544954782267e-06 -4.81750801128391e-06 3.90286491322484e-05 3.12633369555104e-06
"Immunityhybridfull_367-427" 0.000492860820166397 0.000497606846302437 0.000546895232130202 0.000542130691852058 0.000432748168045095 0.00044788549278276 0.0004351546608337 0.000427409156187807 0.000428763485210327 0.000447993895538788 0.000536193821711862 0.000544307558193818 0.000534701756732099 0.000447402450028265 0.000429098849443296 0.000426335664656189 0.000432907730918765 0.000450687688022361 0.000445010595974648 0.000445504937839781 0.000467839941773659 0.000448500728818672 0.000487402273475263 0.000475261750075181 0.000443417681169144 0.000440219722821983 0.000478493609398615 0.000542876033175613 0.000544596995248976 0.000535581263010603 0.000446050432735323 0.000468463120842477 0.000449996750965839 0.000436025644004665 0.000438445845358662 0.000459107052856132 0.00829985684752173 0.000493795019191575 0.000497420558749794 0.000466526319205499 0.00044861813101171 0.000437734880200186 0.000445969292950629 0.000477953694605825 0.000532941229241597 0.000523565701378766 0.000437165105654451 0.000494186541540475 0.000546409910058286 0.000541293983559319 0.000434630613437788 0.000490565180227207 0.000542111277539162 0.000540203353822745 7.89171758186458e-06 -1.92858813331244e-06 4.01521087779251e-05 3.59839341916775e-06
"Immunityhybridfull_428-488" 0.00052395079702292 0.000476273405812812 0.000614018295698159 0.000662323434721681 0.000417383706294828 0.000428776008107113 0.000411002809266916 0.00039534190225396 0.000410948821378635 0.000436800019724113 0.000545366071263842 0.00065208818143117 0.000659978169959984 0.000433852073712745 0.000403474475075117 0.000399173355609912 0.000418158166124047 0.000428186015238286 0.000429271214202322 0.000439833407220049 0.000457504993889007 0.000436953936751703 0.000491377343087321 0.00049186168804818 0.000436416412648679 0.000426142714144749 0.000478728418983865 0.000595837005035226 0.000655296113803817 0.000660364990850664 0.000438426099153206 0.000461217662044583 0.000439546233556705 0.00042011558504517 0.000419711912555604 0.000451164529408668 0.000493795019191575 0.0104317361580266 0.000520256244501545 0.000458881258348575 0.000438305378935867 0.000426231388398801 0.000428706413594342 0.000481156889836555 0.000575756758642077 0.000596175965217857 0.000424434441853213 0.000471252950747671 0.000610375596894263 0.000661719504950598 0.000422518464987054 0.000480531137789858 0.000609361188841482 0.000656687998081415 4.21254437248471e-06 -7.60249020974301e-06 3.14752527134887e-05 3.84507352734694e-06
"Immunityhybridfull_489-549" 0.000522313443837011 0.00051999128786968 0.000603826297636909 0.000635549000472486 0.000415161008619618 0.000432668725114661 0.000402377808340014 0.000384514778475083 0.000401639859980803 0.000449758595013233 0.000572183724817647 0.000623414697402914 0.000651600703705956 0.000433995334756925 0.000395519861985596 0.000389749166003372 0.000410561551919922 0.00043460836584647 0.000421285444439861 0.000434491567339467 0.000473924230145795 0.000443370015156094 0.00050327379203542 0.000483167986775296 0.000426276603727681 0.000423256901775159 0.00049364709554086 0.000596486108723107 0.000626294335408886 0.000651905011172075 0.000438274543951823 0.000470588094862923 0.000431632440416573 0.000410241852362906 0.00041532364279846 0.000455029338338621 0.000497420558749794 0.000520256244501545 0.0227492316646851 0.000468953118049961 0.000430767672576433 0.00041740509587062 0.00043042744405519 0.000487990001748442 0.000581409651668121 0.000572988370230047 0.000413320934291793 0.000515953821781062 0.000602167544928575 0.000635719371527897 0.000423340056754478 0.000512101450121389 0.000603653464582782 0.000630594896122395 -5.67840019792712e-06 -2.13323423016116e-05 9.16113847207933e-06 5.47742624304472e-06
"Immunityinf_062-122" 0.000462236218653946 0.000498307357222019 0.000468139900187283 0.000446007536125993 0.00045291620442685 0.000460535852207361 0.000462582640703711 0.000448733179924018 0.000443220328069579 0.000471095156766361 0.000490724948927103 0.000452012242209141 0.000443103236717601 0.000457033272705691 0.00045364788108285 0.000444370132229062 0.000448995662115019 0.000465790100813867 0.000449968356790149 0.00045425057926692 0.000471966098198327 0.000462141125460826 0.000475035271662944 0.000453919572536415 0.000448256931523251 0.000453046838808837 0.000476735294293253 0.000473379673502024 0.000450430422536167 0.000443002300985206 0.000456805963738634 0.00047125749959703 0.000451660490802713 0.000447933414822527 0.000451167839143303 0.000466242620036028 0.000466526319205499 0.000458881258348575 0.000468953118049961 0.0913797201264926 0.000450224616333054 0.000448267391713242 0.000457815352834892 0.000471412170784784 0.000474813054338737 0.00045505618831011 0.000442984548686768 0.000498757978488081 0.000469508139906774 0.000446291912636561 0.00045507252312059 0.000489516251125986 0.000467599628387289 0.000447527608837466 -1.90137888234447e-06 -1.61234808033918e-05 9.48480600365575e-06 4.18921212604611e-06
"Immunityinf_123-183" 0.000434829667174002 0.00040980994332486 0.000418977603567501 0.000419976744889225 0.000465109601299328 0.00047277729739918 0.000530815582227594 0.000542135611452192 0.000482796020721813 0.000426683595699977 0.000414634127569445 0.000420731605585939 0.000413042772364054 0.000479887234044822 0.000528530620069868 0.000520442078219784 0.000468665561770667 0.00047542966031914 0.000494749138472963 0.000458672416135913 0.000435679490385872 0.000446822400187557 0.000434871067513116 0.000471983598846284 0.000485459989481078 0.000462955576491847 0.000422653415388782 0.000418953239661357 0.000421207691288191 0.000413781698386448 0.000456192540272756 0.000450996642421721 0.00049999005249753 0.000491982340404802 0.000478373203637465 0.000446546990074664 0.00044861813101171 0.000438305378935867 0.000430767672576433 0.000450224616333054 0.0349804595223833 0.000477137307782045 0.000464397418363403 0.00043017959566458 0.000419989900624871 0.000446243224249214 0.000503829312510333 0.000409017458949555 0.000417986387526414 0.000418926341684311 0.000448708796243983 0.000412015786646881 0.000416043724044187 0.000417412391128515 8.53509995579017e-06 1.18641539274196e-06 3.69161131248252e-05 8.58709641128676e-06
"Immunityinf_184-244" 0.000418126862968075 0.000411452659357913 0.000365981097242898 0.00036267622237852 0.000485323818399938 0.000473734531993513 0.000493355820844764 0.000506932869062927 0.000499221130045831 0.000460697246447534 0.00038095916978483 0.00036329543817087 0.000355994039049544 0.000469894778339189 0.000495315930863735 0.000502865747221772 0.000494054716333901 0.000474541250067544 0.000486683320433647 0.000479575042742426 0.000445615686878083 0.000466836001394739 0.000426681832339123 0.000445372218348183 0.000483710364707107 0.0004847276783938 0.000433908973257701 0.000373997338398864 0.000364054799988216 0.000357034089371772 0.00047259252733374 0.000449644688429102 0.000477801085178816 0.00049422189748263 0.000490965773754762 0.000463739900516292 0.000437734880200186 0.000426231388398801 0.00041740509587062 0.000448267391713242 0.000477137307782045 0.0168827203787413 0.000479335095309906 0.000441263973690258 0.000384290998929928 0.000393757408774986 0.000491453265284449 0.000413295287701078 0.000365370083559384 0.000361447194687042 0.000479526190342159 0.000415368697194063 0.000365118194519412 0.000359689830234725 1.2367642255797e-05 5.66153356183468e-06 4.39552606901343e-05 6.5415086091995e-06
"Immunityinf_245-305" 0.000424068239451701 0.000455456238085404 0.00037529753689219 0.000354892388760323 0.00048096880701728 0.000473671192650251 0.000471351621835259 0.000483102116353294 0.000486105998373922 0.000476704127674287 0.000412087530338735 0.000359712668093384 0.000346148648780738 0.000464430054326132 0.000473786987968249 0.000483067220892931 0.000486147666268792 0.000478001340160857 0.000475334583446042 0.000476588717847053 0.000462090896367674 0.000473558287829813 0.000442539518099933 0.000438370840457542 0.000471781720240339 0.000481933945185768 0.000454833431277465 0.000389205735821943 0.000359445330952046 0.00034723919983637 0.000472957356021876 0.000459211228549212 0.000464759110944667 0.000480863168848623 0.000484864139799752 0.000471958487561225 0.000445969292950629 0.000428706413594342 0.00043042744405519 0.000457815352834892 0.000464397418363403 0.000479335095309906 0.0133015372743483 0.000455826775393041 0.000402109200600206 0.000388579482260517 0.000473904999306532 0.000457957354300193 0.000375828351630005 0.000353748732543879 0.000480002533702401 0.000449177921587096 0.000375287471997114 0.000353435945384056 1.10493796801537e-05 4.84134061354378e-06 4.39497924928717e-05 5.08860194195287e-06
"Immunityinf_306-366" 0.00048014946890466 0.000513744432973007 0.000508550067271759 0.000482691069514177 0.00044699077942514 0.00044956370358523 0.000412960176530726 0.000401179459388323 0.000432282977449985 0.000482286468168143 0.000518518864438359 0.00049256457575861 0.00047087953493741 0.000440986350923625 0.000407418807849683 0.00040952001239109 0.000446222065059959 0.000453976109747433 0.000434470247713364 0.000457791144329912 0.000480238194942263 0.000465388741831688 0.00048777150435725 0.000451337967209407 0.000436778503371847 0.000452430159478157 0.000494888718741751 0.000508675689372025 0.000490710771542356 0.000471421657919074 0.000457866554366858 0.000473154425122387 0.000430682566709668 0.000432444820111816 0.00044310765393897 0.000475068232536442 0.000477953694605825 0.000481156889836555 0.000487990001748442 0.000471412170784784 0.00043017959566458 0.000441263973690258 0.000455826775393041 0.0177322073858799 0.000505515003118817 0.000478873328940124 0.000420436467855943 0.000513033544120353 0.000509288054082405 0.000482185186035092 0.000457194608217411 0.000506684314580588 0.000503481245418571 0.000484430691780536 5.62621308927544e-06 -4.31221767071709e-06 3.07418189444211e-05 4.55907272565321e-06
