"beta" "beta_CI_lower" "beta_CI_upper" "HR" "HR_CI_lower" "HR_CI_upper" "eff" "eff_CI_upper" "eff_CI_lower"
"Immunityinf_184-244" -1.03820610526037 -1.38297045058191 -0.693441759938829 0.354089311512563 0.250832360213584 0.499852732002681 0.645910688487437 0.749167639786416 0.500147267997319
"Immunityinf_245-305" -1.36088903729397 -1.69120357500783 -1.03057449958012 0.256432697351603 0.18429757449868 0.356801919123953 0.743567302648397 0.81570242550132 0.643198080876047
"Immunityinf_306-366" -1.43285781691473 -1.8003001856172 -1.06541544821226 0.238625997459714 0.165249275319715 0.344584667941657 0.761374002540286 0.834750724680285 0.655415332058343
"Immunityother" -0.421135767362104 -0.488032723965108 -0.354238810759099 0.656300991105864 0.613832785671489 0.701707372074222 0.343699008894136 0.386167214328511 0.298292627925778
"Immunitysecboost_001-061" -1.30535220682222 -1.42923332751523 -1.1814710861292 0.271077043046213 0.239492464159077 0.306827037438094 0.728922956953787 0.760507535840923 0.693172962561906
"Immunitysecboost_062-122" -0.956576682745613 -1.10393387500074 -0.809219490490482 0.384205895940814 0.331564182741348 0.44520541771195 0.615794104059186 0.668435817258652 0.55479458228805
"Immunitysecboost_123-183" -0.592218570596036 -0.85326393582627 -0.331173205365802 0.553098833726532 0.42602215124954 0.718080782824037 0.446901166273468 0.57397784875046 0.281919217175963
"AgeGr0-11" 0.61032001228612 0.350270810897091 0.870369213675149 1.84102045368839 1.41945189959 2.38779229636312 -0.841020453688385 -0.419451899589995 -1.38779229636312
"AgeGr12-15" -0.658423652144197 -1.1372166031275 -0.179630701160891 0.517666714476997 0.32071044509827 0.835578732695458 0.482333285523003 0.67928955490173 0.164421267304542
"AgeGr16-17" -0.902399582176646 -1.67902490909602 -0.125774255257271 0.405595232008792 0.18655579623939 0.881813889165729 0.594404767991208 0.81344420376061 0.118186110834271
"AgeGr18-24" -0.675019612065755 -1.10198909835856 -0.248050125772953 0.509146435096267 0.332209628439757 0.780320828113043 0.490853564903733 0.667790371560243 0.219679171886957
"AgeGr25-29" -0.229182241343085 -0.613740054500958 0.155375571814787 0.79518360497134 0.541322502675858 1.16809658288646 0.20481639502866 0.458677497324142 -0.168096582886461
"AgeGr30-34" -0.106139155414299 -0.458274555173984 0.245996244345385 0.899299496974319 0.632373830863685 1.27889477044567 0.100700503025681 0.367626169136315 -0.278894770445672
"AgeGr35-39" -0.0572412765067726 -0.402541869672335 0.288059316658789 0.944366188501404 0.668618343509124 1.33383642049674 0.0556338114985965 0.331381656490876 -0.333836420496737
"AgeGr45-49" 0.420415038338332 0.125065312187184 0.71576476448948 1.52259335911595 1.13322246388758 2.04575060158177 -0.52259335911595 -0.133222463887579 -1.04575060158177
"AgeGr50-54" 0.74176137779434 0.450862318486018 1.03266043710266 2.0996305019471 1.56966515334032 2.80852781583717 -1.0996305019471 -0.569665153340321 -1.80852781583717
"AgeGr55-59" 1.22719135458834 0.956493955741571 1.49788875343511 3.41163399719162 2.60255578319334 4.47223710091328 -2.41163399719162 -1.60255578319334 -3.47223710091328
"AgeGr60-64" 1.80233374635911 1.54546289000116 2.05920460271706 6.06378229429552 4.69014214453056 7.83973162849463 -5.06378229429552 -3.69014214453056 -6.83973162849463
"AgeGr65-69" 2.42562232595403 2.1807998830478 2.67044476886026 11.3092652790576 8.85338509987799 14.4463930699073 -10.3092652790576 -7.85338509987799 -13.4463930699073
"AgeGr70-74" 3.10296822509997 2.86316569844062 3.34277075175932 22.2639376803989 17.5168924542026 28.2974233205253 -21.2639376803989 -16.5168924542026 -27.2974233205253
"AgeGr75-79" 3.76613575475068 3.5278858632533 4.00438564624806 43.2127570936605 34.0519010869665 54.8381240409053 -42.2127570936605 -33.0519010869665 -53.8381240409053
"AgeGr80+" 4.49233584048841 4.25659484941301 4.7280768315638 89.3298626797659 70.5692748546531 113.077885281114 -88.3298626797659 -69.5692748546531 -112.077885281114
"SexM" 0.415165862772458 0.372410823743067 0.457920901801849 1.5146219392533 1.45122905819724 1.5807839609532 -0.514621939253298 -0.451229058197239 -0.580783960953205
