"names_fin" "eff_tau_fin"
"2" "Immunityfull_001-061" 0.358147050367462
"3" "Immunityfull_062-122" 0.219620252013011
"4" "Immunityfull_123-183" 0.0810934536585606
"5" "Immunityfull_184-244" -0.0574333446958899
"6" "Immunityfull_245-305" -0.19596014305034
"7" "Immunityfull_306-366" -0.334486941404791
"8" "Immunityfull_367-427" -0.473013739759241
"9" "Immunityfull_428-488" -0.611540538113692
"10" "Immunityfull_489-549" -0.750067336468142
"11" "Immunityboost_001-061" 0.542255922695933
"12" "Immunityboost_062-122" 0.162460238770736
"13" "Immunityboost_123-183" -0.217335445154462
"14" "Immunityboost_184-244" -0.597131129079659
"15" "Immunityboost_245-305" -0.976926813004856
"16" "Immunityboost_306-366" -1.35672249693005
"17" "Immunityboost_367-427" -1.73651818085525
"18" "Immunitysecboost_001-061" -0.728205513615956
"19" "Immunitysecboost_062-122" -2.64610507142263
"20" "Immunityinf_062-122" 0.733764334655025
"21" "Immunityinf_123-183" 0.608294825207907
"22" "Immunityinf_184-244" 0.482825315760789
"23" "Immunityinf_245-305" 0.357355806313671
"24" "Immunityinf_306-366" 0.231886296866553
"25" "Immunityinf_367-427" 0.106416787419435
"26" "Immunityinf_428-488" -0.0190527220276828
"27" "Immunityinf_489-549" -0.144522231474801
"28" "Immunityhybridfull_001-061" 0.961809172031558
"29" "Immunityhybridfull_062-122" 0.762499677950412
"30" "Immunityhybridfull_123-183" 0.563190183869267
"31" "Immunityhybridfull_184-244" 0.363880689788121
"32" "Immunityhybridfull_245-305" 0.164571195706976
"33" "Immunityhybridfull_306-366" -0.0347382983741702
"34" "Immunityhybridfull_367-427" -0.234047792455316
"35" "Immunityhybridfull_428-488" -0.433357286536461
"36" "Immunityhybridfull_489-549" -0.632666780617607
"37" "Immunityhybridboost_001-061" 0.839107740006562
"38" "Immunityhybridboost_062-122" 0.602384963483251
"39" "Immunityhybridboost_123-183" 0.365662186959941
"40" "Immunityhybridboost_184-244" 0.12893941043663
"41" "Immunityhybridboost_245-305" -0.107783366086681
"42" "Immunityhybridboost_306-366" -0.344506142609992
