"beta" "beta_CI_lower" "beta_CI_upper" "HR" "HR_CI_lower" "HR_CI_upper" "eff" "eff_CI_upper" "eff_CI_lower"
"VaccStatusfull_306-366" -0.0857354075788037 -0.216308413446692 0.0448375982890844 0.917837051822294 0.805486840588278 1.04585799698799 0.0821629481777059 0.194513159411722 -0.0458579969879902
"VaccStatusfull_367-427" 0.0563810939809025 -0.124625790408796 0.237387978370601 1.0580008046567 0.882827203186722 1.26793295291952 -0.0580008046566989 0.117172796813278 -0.267932952919521
"VaccStatusfull_428-488" 0.38016512869678 0.0175553124399229 0.742774944953637 1.46252607452031 1.01771031263449 2.1017596973295 -0.462526074520309 -0.017710312634492 -1.1017596973295
"VaccStatusfull_489-549" 0.847246357324275 0.249786407276475 1.44470630737208 2.33321316261444 1.28375118748964 4.24060652504068 -1.33321316261444 -0.283751187489639 -3.24060652504068
"VaccStatusfull_550+" 0.783439857479328 -1.18014733954755 2.74702705450621 2.18898914026354 0.307233467625998 15.5961962517205 -1.18898914026354 0.692766532374002 -14.5961962517205
"VaccStatuspartial_001-061" -0.727259505528994 -0.800721587312407 -0.653797423745581 0.483231470310252 0.449004850989641 0.520067107033539 0.516768529689748 0.550995149010359 0.479932892966461
"VaccStatuspartial_062+" -0.449869032230243 -0.626023357705421 -0.273714706755065 0.637711665827441 0.534713944795324 0.760549023811368 0.362288334172559 0.465286055204676 0.239450976188632
"VaccStatussecboost_001-061" -1.07580323152727 -1.95824296709664 -0.193363495957902 0.341023724253671 0.141106131355284 0.824182332736664 0.658976275746329 0.858893868644716 0.175817667263336
"AgeGr0-11" -3.63174337849854 -3.74474603941342 -3.51874071758365 0.0264699969359545 0.0236416323281616 0.029636732695264 0.973530003064045 0.976358367671838 0.970363267304736
"AgeGr12-15" -2.27588233471278 -2.39093462323724 -2.16083004618832 0.102706247157285 0.0915440846534748 0.115229435578096 0.897293752842715 0.908455915346525 0.884770564421904
"AgeGr16-17" -1.96009539046543 -2.11411054819352 -1.80608023273734 0.140844985011552 0.1207406347826 0.164296881813008 0.859155014988448 0.8792593652174 0.835703118186992
"AgeGr18-24" -1.1256478774801 -1.18603500789028 -1.06526074706991 0.32444220045684 0.305429893497994 0.344637979707011 0.67555779954316 0.694570106502006 0.655362020292989
"AgeGr25-29" -0.767334520296654 -0.820278102783326 -0.714390937809981 0.464248866513035 0.440309186267185 0.489490150968264 0.535751133486965 0.559690813732815 0.510509849031736
"AgeGr30-34" -0.512526646687146 -0.559298540920311 -0.465754752453982 0.598980253799022 0.571609884196153 0.627661197541544 0.401019746200978 0.428390115803847 0.372338802458456
"AgeGr35-39" -0.233298560431594 -0.275634155634327 -0.190962965228861 0.791917103113624 0.759090588983311 0.826163184349084 0.208082896886376 0.240909411016689 0.173836815650916
"AgeGr45-49" 0.374817451454296 0.339496219345565 0.410138683563026 1.45472583229302 1.40423998340134 1.50702677046321 -0.454725832293021 -0.404239983401339 -0.507026770463205
"AgeGr50-54" 0.482546969172113 0.446365484318757 0.518728454025468 1.62019574010748 1.56262247619104 1.67989023341139 -0.620195740107483 -0.562622476191035 -0.679890233411385
"AgeGr55-59" 0.589736797287719 0.55436656620815 0.625107028367288 1.80351366323477 1.74083792988391 1.86844592344757 -0.80351366323477 -0.740837929883913 -0.868445923447567
"AgeGr60-64" 0.439249575635894 0.402602936514301 0.475896214757487 1.55154246626813 1.49571288077133 1.609455969512 -0.551542466268132 -0.495712880771325 -0.609455969511999
"AgeGr65-69" 0.298786715825514 0.261673108481798 0.33590032316923 1.34822203838085 1.29910180764986 1.39919955008308 -0.348222038380847 -0.299101807649864 -0.39919955008308
"AgeGr70-74" 0.298929424604955 0.261062765635706 0.336796083574205 1.34841445523182 1.29830915207566 1.40045345915591 -0.34841445523182 -0.298309152075655 -0.400453459155909
"AgeGr75-79" 0.421517567715215 0.380575933013672 0.462459202416758 1.5242729887738 1.46312700997028 1.58797433747916 -0.5242729887738 -0.463127009970276 -0.58797433747916
"AgeGr80+" 0.174886375676435 0.133030806043727 0.216741945309142 1.19111086975629 1.1422851870763 1.24202355077622 -0.191110869756289 -0.1422851870763 -0.242023550776218
"SexM" -0.178316699780176 -0.194250160023207 -0.162383239537144 0.836677405974939 0.823451883758252 0.850115344291891 0.163322594025061 0.176548116241748 0.149884655708109
