"beta" "beta_CI_lower" "beta_CI_upper" "HR" "HR_CI_lower" "HR_CI_upper" "eff" "eff_CI_upper" "eff_CI_lower"
"Immunityhybridboost_062-122" -6.68966842903796 -6.99984237682452 -6.3794944812514 0.00124369507777674 0.000912025710614069 0.00169598008968917 0.998756304922223 0.999087974289386 0.998304019910311
"Immunityhybridboost_123-183" -6.45206351731851 -6.7618672637925 -6.14225977084453 0.00157726409656901 0.00115706660691083 0.00215005948271859 0.998422735903431 0.998842933393089 0.997849940517281
"Immunityhybridboost_184-244" -5.86250680300662 -6.074905964504 -5.65010764150924 0.00284410512765714 0.0022998624446625 0.00351713816447516 0.997155894872343 0.997700137555337 0.996482861835525
"Immunityhybridboost_245-305" -5.92447590382157 -6.12151489577829 -5.72743691186486 0.00267320833640266 0.00219512805274044 0.0032554104535685 0.997326791663597 0.99780487194726 0.996744589546432
"Immunityhybridboost_306-366" -6.21985233995087 -6.4816561341599 -5.95804854574184 0.00198953897099899 0.00153127258535579 0.00258495146780415 0.998010461029001 0.998468727414644 0.997415048532196
"Immunityhybridboost_367-427" -5.88023139883144 -6.18308623537429 -5.5773765622886 0.00279413863980827 0.0020640478770756 0.00378247560300349 0.997205861360192 0.997935952122924 0.996217524396997
"Immunityhybridboost_428-488" -5.39274498646376 -5.87661325814504 -4.90887671478249 0.00454946795208716 0.00280426653753519 0.00738077439146006 0.995450532047913 0.997195733462465 0.99261922560854
"Immunityhybridfull_062-122" -5.83685495273146 -6.57896265378728 -5.09474725167563 0.00291800547461108 0.00138928972202742 0.00612885549706251 0.997081994525389 0.998610710277973 0.993871144502937
"Immunityhybridfull_123-183" -6.1324240534864 -6.82661705950238 -5.43823104747042 0.00217131120171814 0.00108452078810667 0.00434716640419341 0.997828688798282 0.998915479211893 0.995652833595807
"Immunityhybridfull_184-244" -6.13314375035462 -6.58474301704082 -5.68154448366841 0.00216974907804154 0.00138128228800415 0.0034082903274352 0.997830250921958 0.998618717711996 0.996591709672565
"Immunityhybridfull_245-305" -5.96594587754391 -6.29985235140739 -5.63203940368044 0.00256461764552261 0.00183657592486165 0.00358126423127397 0.997435382354477 0.998163424075138 0.996418735768726
"Immunityhybridfull_306-366" -6.0226785364429 -6.36199272642189 -5.68336434646392 0.00242317034459544 0.00172592398845949 0.0034020933472092 0.997576829655405 0.998274076011541 0.996597906652791
"Immunityhybridfull_367-427" -5.50268442280415 -5.79943314885501 -5.20593569675329 0.00407581552774673 0.00302927140474895 0.00548391675641163 0.995924184472253 0.996970728595251 0.994516083243588
"Immunityhybridfull_428-488" -5.58769772307149 -5.98319514089811 -5.19220030524487 0.00374363683948767 0.00252075923048121 0.00555976017721209 0.996256363160512 0.997479240769519 0.994440239822788
"Immunityhybridfull_489-549" -5.5986624861111 -6.14492508410815 -5.05239988811405 0.00370281296967261 0.00214433653077953 0.00639397020550286 0.996297187030327 0.99785566346922 0.993606029794497
"Immunityinf_062-122" -5.55554448734348 -6.1482087769033 -4.96288019778366 0.00386596292853359 0.00213730673652206 0.00699275827348789 0.996134037071466 0.997862693263478 0.993007241726512
"Immunityinf_123-183" -5.90957525482412 -6.45494079272531 -5.36420971692294 0.00271333912036852 0.00157273239597565 0.00468115821926274 0.997286660879631 0.998427267604024 0.995318841780737
"Immunityinf_184-244" -5.5721972921633 -5.85688455619339 -5.2875100281332 0.00380211688574208 0.0028601404236042 0.00505432974323277 0.996197883114258 0.997139859576396 0.994945670256767
"Immunityinf_245-305" -6.04575526733538 -6.33723709555848 -5.75427343911228 0.00236789177214531 0.00176918357555169 0.00316920839763339 0.997632108227855 0.998230816424448 0.996830791602367
"Immunityinf_306-366" -6.29088650142926 -6.61930658441478 -5.96246641844375 0.00185311642811017 0.00133435588806056 0.00257355667019468 0.99814688357189 0.998665644111939 0.997426443329805
"Immunityinf_367-427" -6.30857942459344 -6.72437184098499 -5.8927870082019 0.00182061772781404 0.00120127493423839 0.00275927584631761 0.998179382272186 0.998798725065762 0.997240724153682
"Immunityinf_428-488" -5.95683933192724 -6.50760504791183 -5.40607361594266 0.00258807911744655 0.00149204883289792 0.00448923210184311 0.997411920882553 0.998507951167102 0.995510767898157
"Immunityinf_489-549" -5.49899079792206 -6.04483759275867 -4.95314400308545 0.00409089789855766 0.00237006572356242 0.00706117364174551 0.995909102101442 0.997629934276438 0.992938826358254
"Immunitysecboost_001-061" -5.67821228998083 -5.79888413301144 -5.55754044695022 0.00341966635398551 0.00303093497936726 0.00385825431828359 0.996580333646015 0.996969065020633 0.996141745681716
"Immunitysecboost_062-122" -5.63264861155014 -5.76803219214939 -5.49726503095089 0.00357908316135072 0.00312590264172552 0.0040979639304419 0.996420916838649 0.996874097358274 0.995902036069558
"Immunitysecboost_123-183" -5.34262861861769 -5.51923811153453 -5.16601912570085 0.00478328074961117 0.00400890111437262 0.00570724347566787 0.995216719250389 0.995991098885627 0.994292756524332
"Immunitysecboost_184-244" -5.11736548698002 -5.48799361762158 -4.74673735633847 0.00599178756212281 0.00413613452209033 0.00867996869972827 0.994008212437877 0.99586386547791 0.991320031300272
"AgeGr0-11" 1.79073215234088 1.58513704769544 1.99632725698632 5.99383926373296 4.87996011997521 7.36196776945164 -4.99383926373296 -3.87996011997521 -6.36196776945164
"AgeGr12-15" -0.668302915344945 -1.08785990809072 -0.248745922599174 0.512577727863791 0.336936798388878 0.779778072203225 0.487422272136209 0.663063201611122 0.220221927796775
"AgeGr16-17" -0.59315445821353 -1.14801684876969 -0.0382920676573666 0.55258143752691 0.317265331038216 0.962431804635239 0.44741856247309 0.682734668961784 0.0375681953647607
"AgeGr18-24" -0.703081421713508 -1.03036957390396 -0.37579326952306 0.495057470212398 0.356875044490862 0.68674428934292 0.504942529787602 0.643124955509138 0.31325571065708
"AgeGr25-29" -0.422515129031572 -0.73603598589923 -0.108994272163914 0.655396338739933 0.479008955310597 0.89673555383779 0.344603661260067 0.520991044689403 0.10326444616221
"AgeGr30-34" -0.168928672579818 -0.44607511390427 0.108217768744635 0.844569142175747 0.640135687165022 1.11429037658323 0.155430857824253 0.359864312834978 -0.114290376583231
"AgeGr35-39" -0.22369085725772 -0.504517748415811 0.0571360339003708 0.799562275040854 0.603796687135757 1.05879983327031 0.200437724959146 0.396203312864243 -0.058799833270313
"AgeGr45-49" 0.233174751809136 -0.00616916686028138 0.472518670478553 1.26260210205114 0.993849823378209 1.60402913056343 -0.262602102051142 0.00615017662179096 -0.604029130563425
"AgeGr50-54" 0.664505342705248 0.434409156448552 0.894601528961945 1.9435289027713 1.54405049710792 2.44636079129698 -0.943528902771303 -0.544050497107919 -1.44636079129698
"AgeGr55-59" 1.05642788381997 0.839421416234707 1.27343435140523 2.87607892991539 2.31502715209165 3.57310280513539 -1.87607892991539 -1.31502715209165 -2.57310280513539
"AgeGr60-64" 1.67169338730072 1.46761186669321 1.87577490790822 5.32117097545064 4.33886098013341 6.52587411295849 -4.32117097545064 -3.33886098013341 -5.52587411295849
"AgeGr65-69" 2.31656484435686 2.12337070582248 2.50975898289125 10.1407792503462 8.35926668231249 12.3019647192072 -9.14077925034624 -7.35926668231249 -11.3019647192072
"AgeGr70-74" 2.93983548135962 2.75093677875589 3.12873418396335 18.9127345589158 15.6572924351977 22.8450436099613 -17.9127345589158 -14.6572924351977 -21.8450436099613
"AgeGr75-79" 3.56077679772257 3.37331284622484 3.7482407492203 35.1905224483099 29.1750194904301 42.4463425154252 -34.1905224483099 -28.1750194904301 -41.4463425154252
"AgeGr80+" 4.28467460929555 4.09942768442106 4.46992153417003 72.5789263690617 60.3057637909306 87.3498687645822 -71.5789263690617 -59.3057637909306 -86.3498687645822
"SexM" 0.405346859056867 0.369300547029308 0.441393171084426 1.49982263690977 1.4467223464446 1.5548719128554 -0.49982263690977 -0.446722346444601 -0.554871912855404
