"beta" "lower" "upper" "HR" "lower" "upper" "eff" "upper" "lower"
"Immunity_other" -0.722055936396139 -0.776231987863543 -0.667879884928735 0.485752552296749 0.460136549015292 0.512794609703922 0.514247447703251 0.539863450984708 0.487205390296078
"Immunityboost_001-061" -0.850300625733246 -0.871048651376751 -0.82955260008974 0.427286459333464 0.418512445402393 0.436244418380883 0.572713540666536 0.581487554597607 0.563755581619117
"Immunityboost_062-122" -0.156622684686752 -0.179000562403736 -0.134244806969768 0.855026612595785 0.836105429168087 0.87437598506498 0.144973387404215 0.163894570831913 0.12562401493502
"Immunityboost_123-183" 0.612455700745607 0.573737163829384 0.651174237661831 1.84495650141478 1.7748877186525 1.91779145032165 -0.84495650141478 -0.774887718652504 -0.917791450321648
"Immunityboost_184-244" 1.17130916176812 1.06109354556394 1.28152477797229 3.22621351040721 2.88952909391011 3.60212798572286 -2.22621351040721 -1.88952909391011 -2.60212798572286
"Immunityboost_245-305" 1.33825574879225 0.681369743689862 1.99514175389463 3.81238794029575 1.97658329133697 7.35324530517579 -2.81238794029575 -0.976583291336972 -6.35324530517579
"Immunityfull_001-061" -0.564095151639815 -0.59947981558422 -0.528710487695411 0.568874659247115 0.549097193619169 0.589364472618247 0.431125340752885 0.450902806380831 0.410635527381753
"Immunityfull_062-122" -0.430211410780445 -0.463740396130342 -0.396682425430548 0.650371584623985 0.62892680510827 0.672547575728621 0.349628415376015 0.37107319489173 0.327452424271379
"Immunityfull_123-183" -0.150091659693964 -0.171233250647952 -0.128950068739976 0.860629087810855 0.842625007718936 0.879017854918928 0.139370912189145 0.157374992281064 0.120982145081072
"Immunityfull_184-244" -0.0555351635507612 -0.0764354283382191 -0.0346348987633033 0.945978759113473 0.926412732367149 0.965958024354112 0.054021240886527 0.0735872676328512 0.0340419756458876
"Immunityfull_245-305" 0.2507569074995 0.212484035621946 0.289029779377054 1.28499767306283 1.23674636952108 1.33513148732049 -0.284997673062834 -0.236746369521085 -0.335131487320487
"Immunityfull_306-366" 0.441188548072784 0.368080066890149 0.514297029255419 1.55455378283135 1.44495772761405 1.67246239632606 -0.554553782831349 -0.444957727614049 -0.672462396326064
"Immunityfull_367-427" 0.684513978573307 0.517562904210957 0.851465052935656 1.98280791418161 1.67793337828903 2.34307707052717 -0.982807914181609 -0.677933378289028 -1.34307707052717
"Immunityfull_428-488" 0.618721986357794 -0.0750556183196727 1.31249959103526 1.85655382391359 0.927691888229669 3.71544921845307 -0.856553823913591 0.0723081117703309 -2.71544921845307
"Immunityfull_489-549" 1.20946203455494 -0.751744835936288 3.17066890504617 3.35168107885907 0.47154306923542 23.8234146301776 -2.35168107885907 0.52845693076458 -22.8234146301776
"Immunityhybridboost_001-061" -1.85775319633503 -1.90690578511684 -1.80860060755322 0.156022789426468 0.148539288736354 0.163883313482287 0.843977210573532 0.851460711263646 0.836116686517713
"Immunityhybridboost_062-122" -0.944371248081188 -1.00082564092729 -0.887916855235088 0.388924030772013 0.367575830202571 0.411512099771602 0.611075969227987 0.632424169797429 0.588487900228398
