"beta" "beta_CI_lower" "beta_CI_upper" "HR" "HR_CI_lower" "HR_CI_upper" "eff" "eff_CI_upper" "eff_CI_lower"
"Immunityhybridboost_001-061" -3.23429594654333 -3.52784822369426 -2.9407436693924 0.0393879263859942 0.0293680413822825 0.0528264287288988 0.960612073614006 0.970631958617717 0.947173571271101
"Immunityhybridboost_062-122" -2.92796135630508 -3.13861427392888 -2.71730843868127 0.0535060067166449 0.0433428175792612 0.0660522991964302 0.946493993283355 0.956657182420739 0.93394770080357
"Immunityhybridboost_123-183" -2.37719580780331 -2.73700135438576 -2.01739026122086 0.0928104713434198 0.0647642610753411 0.133002113325546 0.90718952865658 0.935235738924659 0.866997886674454
"Immunityhybridfull_001-061" -2.78325573693907 -3.47677591017745 -2.08973556370069 0.0618368547593075 0.0309068971830856 0.123719847510812 0.938163145240692 0.969093102816914 0.876280152489188
"Immunityhybridfull_062-122" -2.231653263004 -2.44599716937144 -2.01730935663655 0.107350804232 0.086639697359901 0.133012874241535 0.892649195768 0.913360302640099 0.866987125758465
"Immunityhybridfull_123-183" -2.0472041796303 -2.32046285011625 -1.77394550914436 0.129095326858132 0.0982281101888032 0.169662262508922 0.870904673141868 0.901771889811197 0.830337737491078
"Immunityhybridfull_184-244" -1.74068148292744 -2.02226917893697 -1.45909378691791 0.175400827208804 0.132354787367674 0.232446825667652 0.824599172791196 0.867645212632326 0.767553174332348
"Immunityhybridfull_245-305" -1.71764750071869 -2.14632419451492 -1.28897080692245 0.179487896783216 0.116913118785192 0.275554235712878 0.820512103216784 0.883086881214808 0.724445764287122
"Immunityhybridfull_306-366" -1.43366131165064 -2.08756521313189 -0.77975741016939 0.238434339735201 0.123988654549466 0.458517229431504 0.761565660264799 0.876011345450534 0.541482770568496
"Immunityinf_062-122" -1.88246181198064 -2.10774598949644 -1.65717763446484 0.152214919614759 0.121511546293263 0.190676379818337 0.847785080385241 0.878488453706737 0.809323620181663
"Immunityinf_123-183" -1.95915301695821 -2.39883456224386 -1.51947147167256 0.140977776153652 0.0908237410498867 0.218827512933129 0.859022223846348 0.909176258950113 0.781172487066871
"Immunityinf_184-244" -1.77790375699062 -3.1644657618611 -0.391341752120144 0.16899202458276 0.0422367002439147 0.676149041181185 0.83100797541724 0.957763299756085 0.323850958818815
"Immunityinf_245-305" -2.84853169410354 -4.23475585065055 -1.46230753755653 0.0579293164167131 0.0144833458655975 0.231700998626205 0.942070683583287 0.985516654134402 0.768299001373795
"Immunityinf_306-366" -1.2500436313817 -1.50668037584714 -0.993406886916249 0.286492296532746 0.221644534609256 0.370312925230954 0.713507703467254 0.778355465390744 0.629687074769046
"Immunityother" -0.707251689092693 -0.807090331001412 -0.607413047183973 0.492997247020136 0.446154340897578 0.544758311844439 0.507002752979864 0.553845659102421 0.455241688155561
"AgeGr0-11" 0.109399383040984 -0.0474896991607732 0.266288465242741 1.11560781622196 0.953620296171388 1.3051114836925 -0.115607816221956 0.0463797038286122 -0.3051114836925
"AgeGr12-15" -0.894433803442615 -1.19943236529222 -0.589435241593014 0.408839016364297 0.301365228733617 0.554640434147341 0.591160983635703 0.698634771266383 0.445359565852659
"AgeGr16-17" -0.228097641521246 -0.571170293445909 0.114975010403418 0.79604652884657 0.564863995102177 1.12184540275761 0.20395347115343 0.435136004897823 -0.121845402757608
"AgeGr18-24" -0.258229125293902 -0.47827534288524 -0.0381829077025636 0.772418231275762 0.619851501782297 0.962536869381861 0.227581768724238 0.380148498217703 0.0374631306181387
"AgeGr25-29" -0.336180108654747 -0.56197771595317 -0.110382501356324 0.714494407599997 0.570080490936826 0.895491543049912 0.285505592400003 0.429919509063174 0.104508456950088
"AgeGr30-34" -0.169105184286865 -0.378231007752707 0.0400206391789763 0.844420078990827 0.685072225389937 1.04083225589392 0.155579921009173 0.314927774610063 -0.0408322558939189
"AgeGr35-39" 0.0226156926216307 -0.176344322474676 0.221575707717937 1.02287336622058 0.83832927802446 1.24804173103553 -0.0228733662205753 0.16167072197554 -0.248041731035528
"AgeGr45-49" 0.561972561856988 0.386182421430455 0.737762702283522 1.75412921826843 1.47135305266327 2.09125152444783 -0.754129218268434 -0.471353052663269 -1.09125152444783
"AgeGr50-54" 0.905237567261566 0.733081262630966 1.07739387189217 2.47251924291643 2.08148433672579 2.93701533022749 -1.47251924291643 -1.08148433672579 -1.93701533022749
"AgeGr55-59" 1.3018756835324 1.13985687006206 1.46389449700274 3.67618556563076 3.12632086305033 4.32276177172873 -2.67618556563076 -2.12632086305033 -3.32276177172873
"AgeGr60-64" 1.66975410104322 1.51367152736202 1.82583667472442 5.31086170125198 4.54338135808201 6.20798691257824 -4.31086170125198 -3.54338135808201 -5.20798691257824
"AgeGr65-69" 2.21560558524677 2.06721751794164 2.3639936525519 9.16695880604335 7.90280308908282 10.6333326041973 -8.16695880604335 -6.90280308908282 -9.63333260419733
"AgeGr70-74" 2.78304767676081 2.63810142742043 2.9279939261012 16.1682214491072 13.9866237634778 18.6900991438674 -15.1682214491072 -12.9866237634778 -17.6900991438674
"AgeGr75-79" 3.48684290529437 3.34289171257502 3.63079409801372 32.6826025853152 28.3008464069579 37.7427761837909 -31.6826025853152 -27.3008464069579 -36.7427761837909
"AgeGr80+" 3.98039141284584 3.83931537678642 4.12146744890526 53.5379855822061 46.4936329209299 61.6496436205609 -52.5379855822061 -45.4936329209299 -60.6496436205609
"SexM" 0.360746136484164 0.328322897805863 0.393169375162464 1.43439927301095 1.38863728783885 1.48166932606026 -0.434399273010946 -0.388637287838846 -0.481669326060259
