"beta" "beta_CI_lower" "beta_CI_upper" "HR" "HR_CI_lower" "HR_CI_upper" "eff" "eff_CI_upper" "eff_CI_lower"
"Immunityboost_001-061" -1.01834944393278 -1.71295138348389 -0.323747504381668 0.361190613800516 0.180332775260215 0.723432882954003 0.638809386199484 0.819667224739785 0.276567117045997
"Immunityboost_062-122" -1.45958258475122 -2.33755233898189 -0.581612830520561 0.232333233926866 0.0965637044227078 0.558996073210113 0.767666766073134 0.903436295577292 0.441003926789887
"Immunityboost_123-183" -0.495493912167582 -0.776870244871306 -0.214117579463859 0.609269907148128 0.459842957341793 0.807253463012972 0.390730092851872 0.540157042658207 0.192746536987028
"Immunityboost_184-244" -0.573356855694552 -0.667750354874368 -0.478963356514737 0.563630234153982 0.512861036319625 0.619425182174474 0.436369765846018 0.487138963680375 0.380574817825526
"Immunityboost_245-305" -0.45653496536947 -0.520837349386013 -0.392232581352927 0.63347485932378 0.594022934921445 0.675546976058004 0.36652514067622 0.405977065078555 0.324453023941996
"Immunityboost_306-366" -0.443905962916245 -0.528640912174158 -0.359171013658332 0.641525745201144 0.589405479385154 0.698254930010495 0.358474254798856 0.410594520614846 0.301745069989505
"Immunityfull_062-122" -0.754642803825171 -2.71522547556828 1.20593986791794 0.470178530711937 0.066190027090449 3.33989666510251 0.529821469288063 0.933809972909551 -2.33989666510251
"Immunityfull_123-183" 0.341665958066941 -0.123563591206208 0.806895507340089 1.40729012507606 0.883765439746819 2.24094019415827 -0.407290125076064 0.116234560253181 -1.24094019415827
"Immunityfull_184-244" -0.0754742180171867 -0.307256143232378 0.156307707198005 0.927303637952264 0.735462193115157 1.16918591466586 0.0726963620477364 0.264537806884843 -0.169185914665859
"Immunityfull_245-305" -0.0849168228540544 -0.268638831563821 0.0988051858557122 0.918588686809213 0.76441928991729 1.1038512327772 0.0814113131907871 0.23558071008271 -0.103851232777202
"Immunityfull_306-366" -0.293718369836057 -0.528096959612019 -0.0593397800600948 0.745486413342539 0.589726175219557 0.94238651060624 0.254513586657461 0.410273824780443 0.0576134893937602
"Immunityhybridboost_001-061" -1.27762540709872 -2.0199876984106 -0.535263115786842 0.278698310357251 0.132657096963222 0.585515211579829 0.721301689642749 0.867342903036778 0.414484788420171
"Immunityhybridboost_062-122" -2.98237181012631 -3.86023654036055 -2.10450707989207 0.0506725056614283 0.0210630166801832 0.12190574925686 0.949327494338572 0.978936983319817 0.87809425074314
"Immunityhybridboost_123-183" -3.14245063724773 -3.79771508250631 -2.48718619198915 0.043176857329218 0.0224219456658293 0.083143587831841 0.956823142670782 0.977578054334171 0.916856412168159
"Immunityhybridboost_184-244" -1.91217546914404 -2.15838296150971 -1.66596797677837 0.14775859243713 0.115511757055823 0.18900761442362 0.85224140756287 0.884488242944177 0.81099238557638
"Immunityhybridboost_245-305" -1.82581324533429 -2.06342181228396 -1.58820467838461 0.161086587930528 0.127018591651119 0.2042920526341 0.838913412069472 0.872981408348881 0.7957079473659
"Immunityhybridboost_306-366" -1.75746850161191 -2.2225552101693 -1.29238179305453 0.17248094685736 0.108331943983623 0.274615925228009 0.82751905314264 0.891668056016377 0.725384074771991
"Immunityhybridfull_062-122" -2.62729794881635 -4.58788501730541 -0.666710880327287 0.0722734852954582 0.0101743542167857 0.513394419484153 0.927726514704542 0.989825645783214 0.486605580515847
"Immunityhybridfull_123-183" -1.88619847803116 -2.62909920400726 -1.14329775205507 0.151647204633469 0.0721434194809333 0.318766075112684 0.848352795366532 0.927856580519067 0.681233924887316
"Immunityhybridfull_184-244" -1.92815549329984 -2.36987219580299 -1.48643879079669 0.145416172372084 0.0934926742707015 0.226176685524271 0.854583827627916 0.906507325729298 0.773823314475729
"Immunityhybridfull_245-305" -1.85012438759089 -2.24544348645013 -1.45480528873165 0.15721760917767 0.105880573360081 0.233445814006721 0.84278239082233 0.894119426639919 0.766554185993279
