"Immunity_other" "Immunitybnew_001-061" "Immunitybnew_062-122" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecbnew_184-244" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "Immunitysecboost_245-305" "DCCI1" "DCCI2" "DCCI3" "DCCI4" "DCCI5" "DCCI6+" "DCCInodcci" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityboost_428-488" 0.00112093849503546 0.000616558384359441 0.00149524375925889 0.000342256089651709 0.000452673187824093 0.000443156331386482 0.000308357836559255 0.000319247980530083 0.000412965776924903 0.000987004540842203 0.00462376633772727 0.00175082646509132 0.000402294944292806 0.000301206768979499 0.000324487187113918 0.000417226665203275 0.000489494913876379 0.000539380060138286 0.000620707790725778 0.000475277562778197 0.000807794195241083 0.00103819500255958 0.000638269264923515 0.00042724839161421 0.000675920041423705 0.00137561650542559 0.00185945162295437 0.00164363431555691 0.000644986159135697 0.000607169653277719 0.000394148691781307 0.000357175420660195 0.000532047896024094 0.000875542032946447 0.00112029307861737 0.00110162475427953 0.000622571607708097 0.000437316297408668 0.000404179702158528 0.000680813830737649 0.00128142056769951 0.00159386458906996 0.000752580867442775 0.000585479445317047 0.00145989834968316 0.00194254377944189 0.00139458468630241 0.000358675027503631 0.000655427341989776 0.0014905037261987 0.00189470942283503 0.0015003491008805 -2.9828957087824e-05 -3.44114988658353e-05 -1.74761847619367e-05 7.20257672320309e-06 3.90019593650152e-05 0.00011840364087474 -0.00015526531887325 7.64230360640873e-05 8.86542342445061e-05 8.1117368174588e-05 5.01328591366052e-05 -5.015428635191e-05 -7.36099497571576e-05 -0.000105483040763611 -0.00015877191313472 -0.000209701357711634 -0.00024809316029525 -0.000268073946172902 -0.000173397356225601 7.91528284738179e-06
"Immunityboost_489-549" 0.0012908841740549 0.000501963017616264 0.00110866595683555 0.000302121804059661 0.000365240423441531 0.000361952588596482 0.00026001469771459 0.00028394489184527 0.000363189888229376 0.000727945128795415 0.00175082646509132 0.0132292307685749 0.000355723093972897 0.000260814877257877 0.00027454101451321 0.000332053365445923 0.000379257487951256 0.000499975043242236 0.000574521022204814 0.000429666869180854 0.000656063828614985 0.000973483402264746 0.000720478993542132 0.000446051523995955 0.0005594043075548 0.00119811372440796 0.00212412240957818 0.00351853691648875 0.000559640794704768 0.000516033525280371 0.000358057929087626 0.000309054178197779 0.000412505378770699 0.000733298655698803 0.00110167575112518 0.00138727526443651 0.000538623445267712 0.000410523852754452 0.000359083798248976 0.000520933886204698 0.00115367478302977 0.00172103765518957 0.00109408108090437 0.000481831384391257 0.00106426668127529 0.00233437424641547 0.00426975824147384 0.000326994797139953 0.000522875117933999 0.00122536993817937 0.00231611957681963 0.0040109776281037 -3.08297934657484e-05 -3.91472880583907e-05 -2.47750630050193e-05 -1.02922187143743e-06 2.98153823525859e-05 0.000110131703874044 -0.000199567928957327 6.71929084401821e-05 6.69837414358938e-05 6.24196303800905e-05 3.85131056969352e-05 -3.67169910896523e-05 -5.52666683658558e-05 -8.20636857582242e-05 -0.000128783476642652 -0.000166943145821912 -0.000241776132957941 -0.000321250145698231 -0.000267947301781836 2.67351685722584e-06
"Immunityfull_123-183" 0.000605422134240155 0.000510469780200421 0.000434576463727754 0.000906498100849365 0.000931070097376822 0.00142763492600456 0.00154657140525361 0.00103975850107991 0.000627108844965383 0.000444631535484075 0.000402294944292806 0.000355723093972897 0.144338244551737 0.00139973818993562 0.00097656070182036 0.000996231483688407 0.0011060085850088 0.000823307038224642 0.00065369830282051 0.000707244201681058 0.000577592310068661 0.000772847356489956 0.000975694076543809 0.000848453933100716 0.000568266335820071 0.000452414409813038 0.000416401327731832 0.000372952844017478 0.000735181458630136 0.00114687762854426 0.00114064678339118 0.000986837782687133 0.0007583904012515 0.000715319321236627 0.000620805835465039 0.000560893732818737 0.00116755758310505 0.00107920354658267 0.000960683809533369 0.000708022095888503 0.000581283862832662 0.000650755105420987 0.0011112241746883 0.000483677907321936 0.000403660919808654 0.000375285264679802 0.000347737559907491 0.000753076758470628 0.000482508285465732 0.000390889937288508 0.000363240688033097 0.000338738103240897 -1.30921705574577e-05 -1.87338893431435e-07 7.06068639643465e-06 1.32894755455017e-05 3.91907555134273e-05 0.000114892502121769 -0.000829852501931182 -0.000370778719895554 -0.000326161941205125 -0.000249169760877628 -0.000118777706751065 6.15935471365473e-05 8.75115151156521e-05 0.000106816731646551 0.000129280240088831 0.000167225806059828 0.000206010661715761 0.000259686150058597 0.000353719588804627 4.70069311932645e-05
"Immunityfull_184-244" 0.00054437276907539 0.000478594446781586 0.000341356184796435 0.000952879289216429 0.000935502531143563 0.00132188778738668 0.00152270756956715 0.00112481568481558 0.000663598374900119 0.000387216775498473 0.000301206768979499 0.000260814877257877 0.00139973818993562 0.0264165341447355 0.00104390103904124 0.000987061852847963 0.00112822668507709 0.000862249988337735 0.000654049851034885 0.000740659869052201 0.000545869391005902 0.000733207533154341 0.000994155273451824 0.000906940536555717 0.000563476996242281 0.000376143274747837 0.000317805259354622 0.000283725132969181 0.000716794043073075 0.00112854940420123 0.00118577082718147 0.00104709568559699 0.000777660731471664 0.000700026974133427 0.000593726057615336 0.00051912881122715 0.00112707428303304 0.00110667485232739 0.000981460704549741 0.000684621389791116 0.000489174409056653 0.000536547603272983 0.00108962550219008 0.000462594019257912 0.000318222475361805 0.000273627268855749 0.000273453686653075 0.000819251614616991 0.000459595240251817 0.000304074435511794 0.000260435700414144 0.000256814704643011 6.89680267952707e-06 1.46852172913305e-05 3.30525009035199e-05 5.41615908105535e-05 7.51200033145721e-05 0.000151014904940407 -0.000362893726172638 -0.000401563285341449 -0.000257234962674205 -0.000185956501684047 -8.77531800837574e-05 4.43169942981798e-05 7.23946365634684e-05 0.000104260727053339 0.000127459790263085 0.000163012522195341 0.000212940098203778 0.000261790653827267 0.000376409868826717 2.67426303512688e-05
"Immunityfull_245-305" 0.000595657739313776 0.000615595236953006 0.000383679214911139 0.000979817988529933 0.000877918052650161 0.000939310428801408 0.00100935997261416 0.00102892775429735 0.000857533928464305 0.000464971400876986 0.000324487187113918 0.00027454101451321 0.00097656070182036 0.00104390103904124 0.0186250074651333 0.000929424428604703 0.000964974623415069 0.000935688701855256 0.000742803020911855 0.000829040056948235 0.00061334831351776 0.000629749361209407 0.000871779100528783 0.000941466836632573 0.000712111015512849 0.000430373643100953 0.000340569434182742 0.000298903391033254 0.000759607103138428 0.000881009187938529 0.00105155608511447 0.00101950844106635 0.000874713357426532 0.000725845544507433 0.000666456146769875 0.000580382593322264 0.000897283893898012 0.00106500631404722 0.00101231281740211 0.000839239146759539 0.000567508938660962 0.00052554406358275 0.000892502805064076 0.000604177458256861 0.000360059636272438 0.000290792290163547 0.000286588169417039 0.000929767271038115 0.000600168750954049 0.000346284866734729 0.000278674352522278 0.000270139890838652 1.38258553341915e-05 2.03791457586939e-05 4.06265413678487e-05 6.46397954171332e-05 9.0836467957853e-05 0.000161576002162608 -0.000460484060379643 -0.000509108202500169 -0.000282698041636648 -0.000185060413194232 -9.66178082548867e-05 4.69132126528095e-05 8.90928868508502e-05 0.000138415126337603 0.000180627454437822 0.000227174128860582 0.00027306648229325 0.000313633296033511 0.000429495382420064 1.07857029288447e-05
"Immunityfull_306-366" 0.000665462449245468 0.000838775210719716 0.000537600037032052 0.000870372208790527 0.000900114561956511 0.000978574972435814 0.00100106833377955 0.000861976685443975 0.00082334751882312 0.000688392330102379 0.000417226665203275 0.000332053365445923 0.000996231483688407 0.000987061852847963 0.000929424428604703 0.0176506982443824 0.00092941702092222 0.000849341306158353 0.00081720485289467 0.00079922381969011 0.000724638987255746 0.000674169434294698 0.000806638704135771 0.000844054521994355 0.000790308279983069 0.000598933515325509 0.000426631013482843 0.00035645240967904 0.000833226022016713 0.000902389309185492 0.000960772618370673 0.000945880291635941 0.000892560448562122 0.000809737413869173 0.000707442739379032 0.000687415740649771 0.000916454701011681 0.000962719377637039 0.000993455331456221 0.00090578387436147 0.000751651807426824 0.000637635998976668 0.000864099844880969 0.00081687885752404 0.00051580812458392 0.000361938277671631 0.000332470624940323 0.000802167888201432 0.000760527444133137 0.0004965616512226 0.000351696739934428 0.000317910000540266 1.09764282571732e-05 1.97105493469052e-05 3.7882057648994e-05 6.37916850556904e-05 9.4329255090991e-05 0.000162987330942711 -0.000557406790518133 -0.000781974477011671 -0.000405013322171871 -0.000237723891700554 -0.000126748782402377 6.92787265898672e-05 0.000125029010801586 0.000183691888452349 0.000235928951975359 0.000294248430893504 0.000344840030944978 0.000387279443275597 0.000508922209311706 1.11094897843996e-05
"Immunityfull_367-427" 0.000649779014482887 0.000619224673736947 0.000561952321160169 0.000874750654560355 0.000878462399849887 0.00106522631826538 0.00116483782787444 0.000965523105094856 0.000706958832503912 0.000583461402234031 0.000489494913876379 0.000379257487951256 0.0011060085850088 0.00112822668507709 0.000964974623415069 0.00092941702092222 0.00934024236998598 0.000850217577751985 0.000723955347259228 0.000743283729182764 0.000646524701301722 0.000735444277487086 0.000890229431260259 0.000859420449192878 0.000675126153522588 0.000580643152068918 0.000494990904858504 0.000399272569686221 0.000766961942326319 0.000992187320374501 0.00104947417229104 0.000970567013201464 0.000828016412525287 0.000789981890782371 0.000711487463150233 0.000649406127229764 0.00099276000551031 0.00101629629503827 0.000955441594911907 0.000806678433053427 0.000688761741014516 0.000686509113920603 0.000964760383576486 0.000592295968171458 0.000535982850060273 0.00042852540991232 0.000360222117343234 0.000782347987910762 0.000588903859779996 0.000503554523761497 0.000416914505574192 0.000348775381907455 4.30059215815178e-06 1.26630465994582e-05 3.43598466501177e-05 5.93312945626748e-05 8.68341706904579e-05 0.00016153829757043 -0.000348951562374305 -0.000387610303302417 -0.000134210318987191 -5.33862751345904e-05 -3.10620092432257e-05 4.44052209059592e-05 0.000102475462619905 0.000157504134240173 0.000219685784886773 0.000272296863163506 0.000331131322298673 0.000385615261753285 0.000517201034192616 2.36866941328325e-05
"Immunityfull_428-488" 0.000672524440853189 0.000692513849584621 0.000547862992235852 0.000873733086689275 0.000809976683972963 0.000816687152976811 0.000837288532569113 0.00088155912134955 0.000834899772167692 0.000591346819790623 0.000539380060138286 0.000499975043242236 0.000823307038224642 0.000862249988337735 0.000935688701855256 0.000849341306158353 0.000850217577751985 0.00693079115145423 0.000755860764365272 0.000796488468153544 0.000675416187130799 0.00067041807812739 0.000804400865393305 0.000857631096685633 0.000751414006582456 0.000587012998673929 0.000553013318514604 0.000506528530766061 0.000764602653900142 0.000796319583488365 0.000904046862345705 0.000899808854869946 0.000841123219442312 0.000749284381055584 0.000731071404599152 0.000675187632980079 0.000803195261196963 0.000920978922568281 0.000905791715961225 0.000828182837959293 0.000674490391744453 0.000647550149128277 0.000812880263627085 0.000684499918982933 0.000528965661670791 0.00052532593426955 0.000468237321479777 0.000850082008809472 0.000674773322808927 0.000524162882110798 0.000507187789476665 0.000466699268561647 -4.50405089875453e-06 -6.38681707040076e-09 1.99077095599658e-05 4.4290786690963e-05 7.1257600757566e-05 0.000146602677805339 -0.000260318297927926 -0.000125321735391342 1.6733423023352e-05 4.83750585962993e-05 3.18421658373178e-05 -1.2440481343885e-05 8.25593978140868e-06 3.49372875518883e-05 7.95856862729868e-05 0.000110627075318573 0.000140510973534623 0.000172364821864468 0.000292270297379309 3.52212817782158e-05
"Immunityfull_489-549" 0.000740294081780449 0.000945708176542265 0.000737336980382259 0.000738806591204816 0.000783690746693819 0.000666736258408875 0.000626937475674661 0.000681374795551405 0.000823000518485354 0.000878471288716729 0.000620707790725778 0.000574521022204814 0.00065369830282051 0.000654049851034885 0.000742803020911855 0.00081720485289467 0.000723955347259228 0.000755860764365272 0.00924657114882607 0.000775980489839293 0.000808029427271391 0.000675224607706943 0.000670828330574689 0.000742837585533361 0.000844339661297804 0.000769986548141301 0.000611893974949117 0.000586877218374209 0.000812439494258571 0.000694717591031918 0.000706458698199516 0.000759435121041395 0.000825606649239749 0.000797048921478349 0.000737554507100212 0.000769260650047963 0.000707778905086756 0.000736220010841726 0.000817483218297491 0.000868375304478911 0.000824527864340475 0.000687457234964159 0.000669494113353045 0.000936779255276543 0.000738088785248338 0.000573658970074043 0.000605987768667658 0.000743063473263109 0.000883880202405163 0.000718715296976381 0.000573972615781376 0.000583954410051274 -1.19825697012444e-05 -9.17695898513049e-06 7.39525055169005e-06 2.91389298884279e-05 5.88716756260622e-05 0.000132992691287491 -0.000253036109088558 -9.83913784898933e-05 2.28312678203172e-05 4.98765300315441e-05 3.15402755020289e-05 -1.10101777422427e-05 5.04434803340591e-06 2.19436231651258e-05 5.24227037426324e-05 7.43085186374871e-05 7.60939460708742e-05 7.13314875069693e-05 0.000147906170507334 4.78065251786195e-05
"Immunityhybridboost_001-061" 0.000626265850485707 0.000812482615626656 0.000545237697603999 0.000829976123968568 0.000784946809698153 0.000712236177791732 0.000726233120930138 0.000808626008927307 0.000872316108311714 0.000680998489353365 0.000475277562778197 0.000429666869180854 0.000707244201681058 0.000740659869052201 0.000829040056948235 0.00079922381969011 0.000743283729182764 0.000796488468153544 0.000775980489839293 0.167489469366158 0.000732395085649143 0.000633429535935954 0.000722449852586733 0.000811162374047419 0.000788688706847851 0.000581083237232623 0.000462865179865608 0.000427064625481806 0.000754126810695739 0.000685391159158834 0.000756063014357927 0.000804108769392883 0.000797963643564626 0.00068685634620898 0.000644480161495395 0.000631432086344477 0.000692216915490782 0.000772206372828751 0.000806881399740657 0.000766827271663611 0.000599722117335077 0.000495675201506901 0.00065674794968029 0.000831146295734422 0.000558296569273512 0.000455127020164996 0.000418673982410749 0.000853978616717506 0.000797759515278611 0.000554620748268066 0.000452963391478619 0.000420542963013113 -5.3654081260169e-05 -7.33679413614603e-05 -8.08549865941365e-05 -7.33559337608355e-05 -6.60187993290816e-05 -4.11788774808601e-06 -0.000139933103253077 1.76802487295689e-05 5.91198623360515e-05 6.13812164199558e-05 4.09481083619777e-05 -3.23682455600946e-05 -4.46866251829585e-05 -5.82575202891408e-05 -8.57970075028922e-05 -0.000106397737051483 -0.000122879501029023 -0.000127846113990054 -3.23829262257297e-05 -2.15458716274234e-05
"Immunityhybridboost_062-122" 0.000774474291090238 0.000937419682098602 0.00093111857036191 0.000642950475282069 0.000720918091030863 0.000614553932932339 0.000548775161545446 0.000581985077577861 0.000755381265152431 0.00098545931601123 0.000807794195241083 0.000656063828614985 0.000577592310068661 0.000545869391005902 0.00061334831351776 0.000724638987255746 0.000646524701301722 0.000675416187130799 0.000808029427271391 0.000732395085649143 0.0777833907893508 0.000736625607989171 0.000626644478818218 0.000662743477204961 0.000838886908245202 0.000906350879293149 0.000764461636819323 0.000643141468370385 0.000790010358762116 0.000645228587403851 0.000583796949691042 0.000640822052068701 0.000762641807684437 0.000796343664346001 0.000761898638395604 0.000793765495255528 0.000652743133429807 0.000606023945951413 0.000687257366219187 0.000816364723666013 0.000874958698767124 0.000767941712656836 0.000589634936660997 0.000936125895226089 0.000947328348939892 0.000733170678280352 0.000611198490164217 0.000669512748223028 0.000912575492814057 0.000908043804345425 0.000740277595334486 0.000617022086014165 -5.63955073637985e-05 -7.59697643544392e-05 -8.25005840123529e-05 -7.42343225385298e-05 -6.42056100450012e-05 -1.01181759859553e-07 -0.00015781546905973 3.81049555699067e-05 6.61873769534208e-05 6.70464618756709e-05 4.50133012881833e-05 -3.14713566616244e-05 -4.2280910069304e-05 -5.65326457940358e-05 -8.44542670439994e-05 -0.000104831322573396 -0.000124915747457936 -0.000135675704613663 -3.74121105567094e-05 -2.14956675460297e-05
"Immunityhybridboost_123-183" 0.000822092186900024 0.00065368361664467 0.000946518511261281 0.000619506818982343 0.000680635421748622 0.000779664900087261 0.000779832079782732 0.000660390720524405 0.000577678900712069 0.000792718413383704 0.00103819500255958 0.000973483402264746 0.000772847356489956 0.000733207533154341 0.000629749361209407 0.000674169434294698 0.000735444277487086 0.00067041807812739 0.000675224607706943 0.000633429535935954 0.000736625607989171 0.167521556666385 0.000754425703425184 0.000651109099210538 0.00067707450263842 0.000912138868706788 0.00103574569505093 0.000944249972080981 0.000703443014599232 0.000786700097428792 0.000701341158936471 0.000656222320687319 0.000665285664161021 0.000787307698337929 0.000832345629253286 0.000821762238366116 0.000787639535964963 0.000689169687718378 0.000652745634093295 0.000695959488914348 0.000884808584881992 0.000988751276503 0.000811888355498096 0.000638758007937722 0.000935012860581817 0.00104847246495249 0.000850955164319764 0.000594272589562193 0.000660423711781562 0.000933208865737276 0.0010293791517067 0.000884709169111055 -5.53725642736846e-05 -7.27689743663687e-05 -7.6742464306693e-05 -6.63130878829607e-05 -5.26511333426906e-05 1.13181993474824e-05 -0.000164957201018177 6.3486319051726e-05 8.62583034265873e-05 8.35934489236855e-05 5.52320899728027e-05 -3.58802256774517e-05 -4.5827254021667e-05 -5.60350756301737e-05 -6.99268270959823e-05 -6.91543210932184e-05 -7.34368540426733e-05 -7.09403293971415e-05 4.22207629288084e-05 -1.60561673404507e-05
"Immunityhybridboost_184-244" 0.000685790757923303 0.000558434460205 0.000571234997733213 0.000816403317982502 0.000786480083724611 0.00095416932141791 0.00104018769831022 0.0009014820578422 0.000685600815291154 0.000531485563354959 0.000638269264923515 0.000720478993542132 0.000975694076543809 0.000994155273451824 0.000871779100528783 0.000806638704135771 0.000890229431260259 0.000804400865393305 0.000670828330574689 0.000722449852586733 0.000626644478818218 0.000754425703425184 0.0917825816453301 0.000819327850287161 0.000645259946210886 0.00060364979045295 0.000684830449699797 0.000750390792896487 0.000708382214955772 0.000892728144162455 0.000934724786125371 0.000868480783347868 0.000745545683204628 0.000725243090345016 0.000727605798315587 0.000690617226541726 0.00088489953052023 0.000902464728996569 0.000827851529775258 0.000698767871922652 0.000645888622218182 0.000733611247916146 0.000930403220140817 0.000550789290298369 0.000552471901554921 0.000674519448547316 0.000782657441517955 0.000763342775307909 0.000558637802860092 0.000560133983144483 0.000659025368563804 0.000757283034885154 -5.28248765745518e-05 -6.63276208623322e-05 -6.42422252494055e-05 -4.88707144684011e-05 -3.19542738770726e-05 3.18930028679805e-05 -0.00015265927889506 0.000109571286313172 0.00014224055218914 0.000135014059084897 8.83127702806128e-05 -5.49467383971047e-05 -5.51518962625023e-05 -4.87095735933501e-05 -2.12455483062951e-05 3.40625375892301e-05 6.43992662089364e-05 9.49049386661008e-05 0.000226895367576173 -7.83678113416815e-06
"Immunityhybridboost_245-305" 0.000624070311186701 0.000678975722689776 0.000471327345147786 0.000890054748746187 0.000819814172101407 0.000836767137483381 0.00089657081735322 0.000927280646895605 0.000832821955087988 0.000561169527319225 0.00042724839161421 0.000446051523995955 0.000848453933100716 0.000906940536555717 0.000941466836632573 0.000844054521994355 0.000859420449192878 0.000857631096685633 0.000742837585533361 0.000811162374047419 0.000662743477204961 0.000651109099210538 0.000819327850287161 0.100879826178535 0.000733463445938767 0.000520109052899204 0.000451362190885999 0.00048606300663034 0.000748195281844922 0.000801199038801777 0.000913933068453724 0.000911744569902695 0.000822711620303271 0.000708908885895836 0.000669078443417157 0.000630152074382013 0.000799153319042417 0.000911142515253345 0.000888968482334963 0.00077261875720663 0.000575091285284281 0.000535519035117948 0.000805009557989486 0.000682217863688739 0.00046542416134267 0.000417074213991713 0.000533352091028013 0.000873537142695672 0.000669147645593514 0.000457557277385339 0.00041137008883428 0.000501212236432126 -5.24349435474642e-05 -6.3409895205241e-05 -5.89297821737998e-05 -4.65187364074409e-05 -2.79764599526137e-05 3.51121269884498e-05 -0.000145944020308689 0.000107697856156774 0.000142415056359845 0.000135658835872993 8.88413771136187e-05 -6.46056332967636e-05 -7.14640065267681e-05 -6.84605155607823e-05 -5.16744334016101e-05 9.0347373280952e-06 3.89486624414743e-05 6.67953477160599e-05 0.000190048503706483 -3.10565872317148e-06
"Immunityhybridboost_306-366" 0.000748679127558347 0.000969209834257897 0.000788583668942224 0.000721545268910525 0.000758758740781745 0.000606337193743797 0.000536601874229632 0.000632375598300719 0.00085254187670567 0.00090552558751758 0.000675920041423705 0.0005594043075548 0.000568266335820071 0.000563476996242281 0.000712111015512849 0.000790308279983069 0.000675126153522588 0.000751414006582456 0.000844339661297804 0.000788688706847851 0.000838886908245202 0.00067707450263842 0.000645259946210886 0.000733463445938767 0.0917920251817857 0.000814804808176631 0.000658208621555218 0.000568594840985256 0.000823837734706374 0.000648227380640933 0.000657913968560004 0.000732268431896404 0.000840819961106113 0.000805522252497479 0.000765540472001142 0.000783834529894876 0.000650953306121771 0.000690325803327364 0.000790037057124141 0.000883554035144889 0.000842721885747525 0.000699891709528339 0.000604883646162109 0.000966479135542433 0.000792606259318246 0.000614208419569008 0.000542926045347783 0.000746289103119633 0.000919492310180482 0.000769101380157174 0.000613411277869247 0.000539197712803375 -5.2383006670702e-05 -6.50609986545655e-05 -6.10140881386004e-05 -5.14279467681341e-05 -3.15417673992469e-05 3.17950029370701e-05 -0.000158368883789104 0.000131012926115293 0.000149323367466637 0.0001396183593154 9.06798749817676e-05 -6.38176555744812e-05 -7.01881071943638e-05 -6.57455143152648e-05 -4.39070254264434e-05 2.15122298992378e-05 3.36369364585593e-05 3.3414202219335e-05 0.000137032588251912 6.02451375591953e-07
"Immunityhybridboost_367-427" 0.00100590586599804 0.000877874913597495 0.00136338216863284 0.000438196348708239 0.000604058652342973 0.000506069617924812 0.000372089971946758 0.000377159526249268 0.000546388399868459 0.00116265407516531 0.00137561650542559 0.00119811372440796 0.000452414409813038 0.000376143274747837 0.000430373643100953 0.000598933515325509 0.000580643152068918 0.000587012998673929 0.000769986548141301 0.000581083237232623 0.000906350879293149 0.000912138868706788 0.00060364979045295 0.000520109052899204 0.000814804808176631 0.0921985757199029 0.00135122379681623 0.0011661467897163 0.000783510082640757 0.000657662806020898 0.000489487670499194 0.000502249100785549 0.000702017742315985 0.000945209529741425 0.00100717400243627 0.00104351292647533 0.000660943032011565 0.000520177407330811 0.000578524763197989 0.000852374951380851 0.00124141041888121 0.00128361249742837 0.000672568652956759 0.000835840419463791 0.00134745816287649 0.00132014354418008 0.00103802619997657 0.000441364569277918 0.00085491548998133 0.00130638748912801 0.00131010194675419 0.0010728800793605 -5.54222447116135e-05 -6.75997137356996e-05 -6.18629732097522e-05 -4.90708663424923e-05 -2.59473722579044e-05 3.84211054027085e-05 -0.000188745360493634 0.000189618996490813 0.000187567335197925 0.000169556539018906 0.000108460538063384 -7.23161760036057e-05 -7.49244938714992e-05 -6.99973823855019e-05 -3.9960535576792e-05 4.40640594404132e-05 6.16699700775617e-05 6.30950806145113e-05 0.000170475524967075 2.62564370190697e-06
"Immunityhybridboost_428-488" 0.00117661638958284 0.000581779401923438 0.00139280356908351 0.000340218953889801 0.00044503032137766 0.000452386302231174 0.00032132288177453 0.000315033655478218 0.000390287803009186 0.000903621261731519 0.00185945162295437 0.00212412240957818 0.000416401327731832 0.000317805259354622 0.000340569434182742 0.000426631013482843 0.000494990904858504 0.000553013318514604 0.000611893974949117 0.000462865179865608 0.000764461636819323 0.00103574569505093 0.000684830449699797 0.000451362190885999 0.000658208621555218 0.00135122379681623 0.168627250868911 0.00209956288506774 0.00064886460820514 0.00063176304509954 0.000444552264815883 0.00039157033476402 0.000540801767949513 0.00088744846221378 0.00116263773483431 0.00120636451738163 0.000639475847060104 0.000484138209247245 0.000443578357431547 0.000685088139128928 0.00130402861178912 0.00168053932693472 0.000885038224828391 0.000539858516847241 0.00133889327346284 0.00205805592713877 0.0020347992869347 0.000338972175799336 0.000598858674791756 0.00140905209260555 0.00200558578207631 0.00207637599880851 -5.66788042101928e-05 -7.03722664097008e-05 -6.43720793975844e-05 -5.41358092638966e-05 -3.13505252515843e-05 3.636346451972e-05 -0.000216656821888112 0.000173082273358334 0.000160198163932817 0.000142723059817718 9.13759410165393e-05 -7.99594426418672e-05 -0.000101343181269118 -0.000118443142240335 -0.000131887856869938 -6.83401597091928e-05 -5.88282474783606e-05 -6.27231767319722e-05 3.87231798605223e-05 -2.83830236333189e-07
"Immunityhybridboost_489-549" 0.00138834841925983 0.000494936382276129 0.00105350040651933 0.000311220457990448 0.000376470531763945 0.000379050124476067 0.000281671462216431 0.00029001687993917 0.00035644755472997 0.000696650605120903 0.00164363431555691 0.00351853691648875 0.000372952844017478 0.000283725132969181 0.000298903391033254 0.00035645240967904 0.000399272569686221 0.000506528530766061 0.000586877218374209 0.000427064625481806 0.000643141468370385 0.000944249972080981 0.000750390792896487 0.00048606300663034 0.000568594840985256 0.0011661467897163 0.00209956288506774 0.337296287065009 0.000579770431614924 0.000540519123706847 0.000404009096074978 0.000350969457209353 0.000439980220319421 0.000741432009867476 0.00111287997235804 0.00145656157826357 0.00055640695107306 0.000452082990325523 0.000406490546960928 0.000547806489187925 0.00114014198544421 0.00175577875658143 0.00118291442960275 0.000464787217007397 0.00100005379555641 0.00222579684557644 0.00527224692804478 0.00031994166306784 0.000500779698995003 0.0011461786919945 0.00225631325182491 0.00474900743178809 -5.45649117827431e-05 -7.35126978612445e-05 -7.00659068353567e-05 -7.02279830718964e-05 -5.00299311622049e-05 1.75434398396539e-05 -0.000268574582097834 0.000137594825271355 0.000114207142633687 0.000104347101388737 6.58016063655982e-05 -6.25554465782745e-05 -8.29370336771543e-05 -0.000102276464535604 -0.00012505569575043 -8.17470842354021e-05 -0.00010558845288437 -0.000152606689247136 -8.15221607251537e-05 4.35293152605892e-06
