"names_fin" "eff_tau_fin"
"2" "Immunityfull_001-061" 0.504132039836804
"3" "Immunityfull_062-122" 0.444741837584035
"4" "Immunityfull_123-183" 0.385351635331266
"5" "Immunityfull_184-244" 0.325961433078497
"6" "Immunityfull_245-305" 0.266571230825728
"7" "Immunityfull_306-366" 0.20718102857296
"8" "Immunityfull_367-427" 0.147790826320191
"9" "Immunityfull_428-488" 0.0884006240674216
"10" "Immunityboost_001-061" 0.88491882007059
"11" "Immunityboost_062-122" 0.818144413344794
"12" "Immunityboost_123-183" 0.751370006618998
"13" "Immunityboost_184-244" 0.684595599893203
"14" "Immunityinf_062-122" 0.912138841327584
"15" "Immunityinf_123-183" 0.919925304457588
"16" "Immunityinf_306-366" 0.943284693847601
"17" "Immunityinf_367-427" 0.951071156977606
"18" "Immunityinf_428-488" 0.95885762010761
"19" "Immunityinf_489-549" 0.966644083237614
"20" "Immunityhybridfull_001-061" 0.985203992099588
"21" "Immunityhybridfull_062-122" 0.97692503590539
"22" "Immunityhybridfull_123-183" 0.968646079711193
"23" "Immunityhybridfull_184-244" 0.960367123516995
"24" "Immunityhybridfull_245-305" 0.952088167322798
"25" "Immunityhybridfull_306-366" 0.9438092111286
"26" "Immunityhybridboost_001-061" 0.990468003888687
"27" "Immunityhybridboost_062-122" 0.990365800789098
"28" "Immunityhybridboost_123-183" 0.990263597689509
