"beta" "lower" "upper" "HR" "lower" "upper" "eff" "upper" "lower"
"Immunity_other" 0.0814751683412919 -0.0411299327402304 0.204080269422814 1.08488627772373 0.959704424820607 1.22639659165192 -0.0848862777237349 0.0402955751793933 -0.226396591651922
"Immunityb45_062-122" -1.24873387746525 -3.21039582759706 0.712928072666562 0.286867776779846 0.0403406421718837 2.03995566069515 0.713132223220154 0.959659357828116 -1.03995566069515
"Immunityb45_123-183" 0.55398825666273 -0.580780258856788 1.68875677218225 1.74017947883502 0.559461671295819 5.41274724244216 -0.740179478835021 0.440538328704181 -4.41274724244216
"Immunityboost_001-061" 1.31938936009885 -0.642266376730189 3.28104509692789 3.74113619258458 0.526098733949863 26.6035614767324 -2.74113619258458 0.473901266050137 -25.6035614767324
"Immunityboost_062-122" -0.52767746098983 -2.48948608228323 1.43413116030357 0.589973616434526 0.0829525864265026 4.1959977751535 0.410026383565474 0.917047413573497 -3.1959977751535
"Immunityboost_123-183" 0.372759007078887 -0.252382971210783 0.997900985368557 1.45173443994941 0.776947132701315 2.71258209912904 -0.451734439949408 0.223052867298685 -1.71258209912904
"Immunityboost_184-244" -0.0459182147209658 -0.704506986617836 0.612670557175904 0.955120073758226 0.494352236454919 1.8453529447704 0.0448799262417736 0.505647763545081 -0.845352944770404
"Immunityboost_245-305" 0.0407596306405598 -0.442035823084753 0.523555084365873 1.04160170631759 0.642726610593278 1.68801804176469 -0.0416017063175949 0.357273389406722 -0.688018041764694
"Immunityboost_306-366" 0.302669343329916 0.109919414008243 0.495419272651589 1.35346685760007 1.116188117708 1.64118619931504 -0.35346685760007 -0.116188117708001 -0.641186199315044
"Immunityboost_367-427" 0.198999486896887 0.088368205772805 0.30963076802097 1.22018133982087 1.09239027239106 1.362921786907 -0.220181339820869 -0.0923902723910619 -0.362921786906999
"Immunityboost_428-488" 0.236370852802991 0.119082148992191 0.35365955661379 1.26664396153926 1.12646245224271 1.42427022055609 -0.266643961539262 -0.126462452242709 -0.424270220556088
"Immunityboost_489-549" 0.279201270153983 -0.0251771553938869 0.583579695701853 1.32207341101196 0.975137145920381 1.79244336185663 -0.322073411011965 0.0248628540796186 -0.792443361856634
"Immunityfull_062-122" 1.77009021900891 0.635606340535652 2.90457409748217 5.87138304784787 1.88816666642565 18.2574660953071 -4.87138304784787 -0.888166666425652 -17.2574660953071
