"Immunity_other" "Immunityb45_062-122" "Immunityb45_123-183" "Immunityboost_001-061" "Immunityboost_062-122" "Immunityboost_123-183" "Immunityboost_184-244" "Immunityboost_245-305" "Immunityboost_306-366" "Immunityboost_367-427" "Immunityboost_428-488" "Immunityboost_489-549" "Immunityfull_062-122" "Immunityfull_123-183" "Immunityfull_184-244" "Immunityfull_245-305" "Immunityfull_306-366" "Immunityfull_367-427" "Immunityfull_428-488" "Immunityfull_489-549" "Immunityhybridboost_001-061" "Immunityhybridboost_062-122" "Immunityhybridboost_123-183" "Immunityhybridboost_184-244" "Immunityhybridboost_245-305" "Immunityhybridboost_306-366" "Immunityhybridboost_367-427" "Immunityhybridboost_428-488" "Immunityhybridboost_489-549" "Immunityhybridfull_062-122" "Immunityhybridfull_123-183" "Immunityhybridfull_184-244" "Immunityhybridfull_245-305" "Immunityhybridfull_306-366" "Immunityhybridfull_367-427" "Immunityhybridfull_428-488" "Immunityhybridfull_489-549" "Immunityinf_062-122" "Immunityinf_123-183" "Immunityinf_184-244" "Immunityinf_245-305" "Immunityinf_306-366" "Immunityinf_367-427" "Immunityinf_428-488" "Immunityinf_489-549" "Immunitysecbnew_001-061" "Immunitysecbnew_062-122" "Immunitysecbnew_123-183" "Immunitysecboost_001-061" "Immunitysecboost_062-122" "Immunitysecboost_123-183" "Immunitysecboost_184-244" "AgeGr0-11" "AgeGr12-15" "AgeGr16-17" "AgeGr18-24" "AgeGr25-29" "AgeGr30-34" "AgeGr35-39" "AgeGr45-49" "AgeGr50-54" "AgeGr55-59" "AgeGr60-64" "AgeGr65-69" "AgeGr70-74" "AgeGr75-79" "AgeGr80+" "SexM"
"Immunityboost_428-488" 0.00166165904238301 0.00171096189181207 0.00181484829614697 0.00155303035711808 0.00162118179594278 0.00166506122872784 0.00161426090978712 0.00156247940854953 0.00152390646282262 0.00170073368109254 0.00358109788070868 0.00198573897034927 0.00159423873959372 0.00159595039209656 0.00152005065518175 0.00146036389734817 0.00140395587582557 0.00154245213506351 0.00162881718710786 0.00152315456565795 0.00176741885773386 0.00176760916115596 0.0018217524561588 0.00179253038615552 0.00161948208591902 0.00162212394840176 0.00169342699128454 0.00183975865038203 0.00188795543130292 0.00160388554084763 0.00164026015457538 0.00165890087195784 0.00150428055035242 0.00150769397227968 0.00159715007617988 0.00167244809909339 0.00158983076554127 0.00159974181755541 0.00160020962172287 0.00163203551801871 0.00149592078769472 0.00146605218152183 0.00150712430615755 0.00151920807599496 0.00159568974445672 0.00174174032588013 0.00185737280905285 0.00197984343531971 0.001750548612833 0.00179773374079328 0.00189146517130594 0.0019744555857431 0.00100135441649858 0.000280654216772766 0.000141961027619717 6.12927785444983e-05 0.000116174557693812 0.000103686972942226 5.4710140409486e-05 -6.68091007168757e-05 -9.43046127302897e-05 -0.000136203277760926 -0.00024065612786412 -0.000323500371168969 -0.000413425342526483 -0.000471141108130991 -0.000328141733720127 1.73153883250924e-05
"Immunityboost_489-549" 0.00166263556777251 0.00165123198763609 0.00194934656517887 0.00150875179873628 0.00155265044214174 0.00162108403171866 0.00158855322638565 0.00149024717667366 0.0014253381530706 0.00161376513382842 0.00198573897034927 0.0241174590860926 0.00156545031224407 0.00156811434294145 0.00149010058231892 0.0013840083247217 0.00130313101690484 0.00145067884894582 0.00163108883249072 0.0014263166464032 0.00178460429610906 0.0017173731173606 0.00184474676822639 0.00183820357473441 0.00157238980730892 0.00154090026913996 0.00164699892413084 0.0019270737499152 0.00220859486085522 0.00155045341874317 0.00159369898951397 0.00165872606924326 0.00144418976933602 0.00140744842509081 0.00156009449272919 0.00166806213813371 0.00154453489382064 0.00155018169410139 0.0015511324709538 0.00163557299875886 0.00143688988175242 0.00136924805086359 0.00148012571255267 0.00149419649048735 0.00176794066356459 0.00170952233088418 0.00183078138594163 0.00216620360526999 0.00173290294758204 0.00177329776686969 0.00193006768733489 0.002140451022735 0.000987842227211566 0.000291628733113366 0.00015906390485628 7.79043185028042e-05 0.000117221605329532 0.00011209896393787 5.80143308478852e-05 -4.97315785617842e-05 -7.16485281661285e-05 -9.58120027163145e-05 -0.00011774182444478 -0.000130761985629092 -0.000370846977063171 -0.000600539301099509 -0.000607917003757864 3.43968852068328e-05
"Immunityfull_062-122" 0.00166279240819923 0.00168131332834495 0.00162601631514629 0.00168223081762918 0.00171435986292061 0.00170355172865748 0.00172116143178824 0.00173974814273459 0.00175320638211372 0.00167158755816672 0.00159423873959372 0.00156545031224407 0.335042943473014 0.00170532181070222 0.00171622337786898 0.00170768564126542 0.0016992040260074 0.00172059197979165 0.00170659358868793 0.00176060566918836 0.00165601414571303 0.00165564644672774 0.00162829423453133 0.00163579828918593 0.00170903320231124 0.00170334786757376 0.00166424484405058 0.00160414960507545 0.00158656318294977 0.001717431509202 0.0016962242555707 0.00168163867387729 0.00174253513437476 0.00175447444905698 0.00171341200635394 0.00167827922187552 0.00172023280539277 0.00170389326632754 0.00168072015508725 0.00165909347471166 0.00172767860200188 0.00170449065646008 0.00164365781819733 0.00161869564432249 0.00160101806904711 0.0016828470567853 0.0016309878703499 0.00156761546647251 0.00168313151525526 0.00166341270603638 0.0016178799217837 0.00157629197119799 0.00080083787482795 0.000113684964687999 -2.94218309158045e-05 -0.000185918676700588 -0.000163834741433202 -0.000161662167216032 -0.000218312002106597 4.3986346716286e-05 1.02501590214428e-05 2.28793705957176e-05 5.97476982412614e-05 0.000126303333679491 2.90161857662131e-05 9.27787918637054e-05 2.41163562908123e-05 2.09160640870762e-05
"Immunityfull_123-183" 0.00169392506118337 0.00168140327361987 0.00167364228171205 0.00166740153474782 0.00167002134018257 0.00170630542725325 0.00175600584479017 0.00176702595041644 0.00171550879549761 0.00166568156253649 0.00159595039209656 0.00156811434294145 0.00170532181070222 1.00174201646041 0.00175715601819539 0.00172740835780608 0.00168738262971142 0.00174213133412395 0.00176229354011782 0.00178745069389541 0.00161576504339643 0.00162077174285819 0.00162131713416091 0.0016506752704382 0.00170603157838031 0.00169376534240241 0.00168632882064889 0.00162627849470006 0.00161448600907194 0.00170429668362112 0.00171785399737444 0.00172510256559173 0.0017322745250025 0.00175983803484991 0.001763218886807 0.00172148890945822 0.00175273558917868 0.00168597537373417 0.00169869590491927 0.00170067667937714 0.001701396869787 0.00170476370577427 0.00168821821976659 0.00166969796593105 0.00167708180249787 0.00159747871302158 0.00159322302800698 0.00157197062771762 0.00159465105048292 0.00158804845380894 0.00158217197050706 0.00156760617865636 0.000910396600128553 -2.34603908621317e-05 -0.000191086795685677 -0.000236703142885954 -0.000213532540916741 -0.000205860970556174 -6.05124340204707e-05 5.72244247721542e-05 9.72344590034683e-05 0.000147532159359535 0.000106166673517942 0.000176236398910968 0.000157933103255807 0.000135743229148255 0.000212859617900798 2.13467629265547e-05
"Immunityfull_184-244" 0.0016846610499973 0.0016566826590205 0.00164555690482191 0.00170557657373616 0.00170070233798894 0.00170230517556966 0.00178173771645232 0.00180523407032165 0.00179296072539397 0.00164414643019236 0.00152005065518175 0.00149010058231892 0.00171622337786898 0.00175715601819539 1.00183603973457 0.00180249336886032 0.00178008205936692 0.00178103229534585 0.00178513146663588 0.00184507875745961 0.00159384997956883 0.00158720450092771 0.00156801414047136 0.001606901528964 0.00172785178925806 0.00170562924780186 0.00165926318216444 0.00157120481130968 0.00156145410616315 0.0017228957492281 0.00171198799975209 0.00171553088231564 0.00180219161752443 0.00181060032585467 0.00177712255809719 0.00170975765564629 0.00177619113645481 0.00170372051760535 0.0017008072976645 0.00169344284988555 0.00177296843738145 0.00176181773731368 0.00172566828652579 0.00169311932606301 0.00171022878153009 0.001609562143863 0.00152421968670297 0.00149064210677619 0.00160273196390844 0.00155953805023432 0.00150575146943708 0.00147686197704252 0.000710090202111426 -0.000610288867727965 -0.000744632429660146 -0.00041132283610064 -0.000214279448167267 -0.000481380336571895 -0.000138898933804811 3.42042920658898e-05 4.65244038509616e-05 7.37403587776966e-05 0.000101975661102167 0.000132878109786346 0.000149500203911909 0.000153495657341316 0.000266297377641431 -1.9853649669648e-05
"Immunityfull_245-305" 0.00165270750939912 0.00163604915509805 0.00155797260914676 0.00172776648650207 0.00173162714286597 0.00168875755810724 0.00175596369352204 0.00180056150615709 0.00185138637577223 0.00164171808805047 0.00146036389734817 0.0013840083247217 0.00170768564126542 0.00172740835780608 0.00180249336886032 0.335153685645495 0.00183540856461184 0.00177890120605684 0.00173670325536907 0.00184333511846089 0.00159205719533192 0.00158610091077352 0.00153242336291823 0.00156059105835411 0.00173868807273219 0.00172402364075641 0.00163928585338598 0.0015137535868696 0.00147253669031044 0.00174044125683679 0.00169979731558785 0.00168038497695771 0.00184145535178121 0.00183405148466129 0.00174696509079624 0.00167159140175635 0.00176140965143113 0.00172236635950505 0.00169516889295813 0.00166058987375532 0.00182283457853717 0.00179532138513088 0.00171592046970352 0.00167650299137179 0.00164750504142268 0.00165058580494738 0.001503029023717 0.00140038451555819 0.00164453166404922 0.00157584084322508 0.00146844797877648 0.00139420758246929 0.000474906752417193 -0.000640833694724663 -0.0003176707920456 -0.000324897823462802 -0.000271245683924013 -0.000299064667725468 -0.000136622966588403 -4.12291523747908e-06 -3.1761707979015e-06 7.31944126579176e-05 0.000125370582687319 0.000157938711512142 0.000196641867105405 0.000195805437798613 0.000309204473579953 3.45928878774114e-05
"Immunityfull_306-366" 0.00159899372798574 0.00161700511766457 0.00145959629282768 0.00175555134098383 0.0018038133746342 0.00167884924987274 0.00172477519489245 0.00178845684568604 0.00194928129692928 0.00163494687297945 0.00140395587582557 0.00130313101690484 0.0016992040260074 0.00168738262971142 0.00178008205936692 0.00183540856461184 0.0852529035360517 0.00177719803412687 0.00166969675983517 0.00184824939579322 0.00162334665030859 0.00161180839009174 0.00150239004590201 0.00150528894365858 0.00175237852956878 0.00174002715243324 0.00158638799472415 0.00143810796493342 0.00137487471099848 0.0017603328025423 0.00166049241741793 0.00160637341558566 0.00189160158516148 0.00185591405958438 0.00168461163722227 0.00159965276215686 0.00173244896141947 0.00174749748796775 0.00166566577689404 0.00158730968330726 0.00189174437595849 0.0018276051840004 0.0016760438058122 0.00162262387409989 0.00155910140999206 0.00177072096353312 0.00151388876287952 0.00133139542030635 0.00176539091959871 0.00166133522041714 0.00146586001051739 0.00133771772273283 0.000225632068554661 -0.000592293698994175 -0.000299663883103607 -0.000304745745980071 -0.000242810059836884 -0.000150526135819551 -6.98338944241142e-05 2.75573287340236e-05 4.29998550522859e-05 8.72443259638083e-05 0.000112471809698952 0.000151963559528598 0.00018107393293386 0.000179989464313784 0.000278071932262739 4.68689494883512e-06
"Immunityfull_367-427" 0.00168671440499821 0.00169426787439251 0.0016051054473563 0.00170911447186211 0.00174014293105629 0.00172711086661411 0.00177524959892363 0.00181201540835766 0.00182526348447871 0.00169969063621834 0.00154245213506351 0.00145067884894582 0.00172059197979165 0.00174213133412395 0.00178103229534585 0.00177890120605684 0.00177719803412687 0.0181855407393557 0.00176006644865512 0.00185205124344067 0.0016354945539206 0.0016495365290893 0.0016032536399166 0.00162268545740358 0.001754377557099 0.00174949746043226 0.0016940662397074 0.00157982363916514 0.00152141770908197 0.00175445163684722 0.00173183959847155 0.00171075879650717 0.00180835018153489 0.00183200229013886 0.00177288367603278 0.00171214546686752 0.00178492214960649 0.00173103097024454 0.00171349077800081 0.00167926040018447 0.00178124094055295 0.00177397683281009 0.00169973570057724 0.00166846861730373 0.00163182794396826 0.00166919300529222 0.00159354827707601 0.00148428611271225 0.0016610961522401 0.00163220415732416 0.00155902983878233 0.00148753076898155 0.000923022688928405 -0.000367073915132093 -0.000307414238412896 -0.000297290923278462 -0.000178743952256477 -0.000116914135266615 -6.44661898070784e-05 1.64851969261243e-05 3.94220846783504e-05 8.4551009213977e-05 0.000121055166338654 0.00015006700481844 0.000177182179503411 0.000169633508172771 0.00028663476963276 -2.02413083218423e-05
"Immunityfull_428-488" 0.00174274076770977 0.00168615927269986 0.00175222982204088 0.00167164490726317 0.0016526136107479 0.00171647043618133 0.00180070997824936 0.0018042762360227 0.00172440781113414 0.00168409642919976 0.00162881718710786 0.00163108883249072 0.00170659358868793 0.00176229354011782 0.00178513146663588 0.00173670325536907 0.00166969675983517 0.00176006644865512 0.0135995296991084 0.00181805718252212 0.0016160354160117 0.00161109331245738 0.0016436567907419 0.00169504274831703 0.00173359438173452 0.00171680400383047 0.00173862340367907 0.00169346818997526 0.00170839364253125 0.00171738832406408 0.00175359836159914 0.00178019526781364 0.00174672883670563 0.00177741943948184 0.00182237897507733 0.00178654417888045 0.00180112998735767 0.00169004638533166 0.00172441337168001 0.0017478999959601 0.00170212176708449 0.00170591626964707 0.00172789040583419 0.00170932957504576 0.00177070369448175 0.00155706613422308 0.00156704266887005 0.00161951070370949 0.0015519806212851 0.00153876350479895 0.00156558549338935 0.00159435116463897 0.00117459752177559 -0.000227123205446114 -0.000249424321027197 -0.000334632192287596 -0.000172854575628692 -0.000100783036601188 -6.03511282521973e-05 1.08183000038246e-05 4.17126845490154e-05 9.28064292580379e-05 0.00015288054734521 0.000183253164413193 0.00020820789731409 0.000197484741824261 0.000324303876169279 -3.40525036371999e-05
"Immunityfull_489-549" 0.00171742490279923 0.00171453390790688 0.00161513166862996 0.00175195640448937 0.00179360575591608 0.0017662130847247 0.00183886575800854 0.00188645112614378 0.00192075925623362 0.00172558465521525 0.00152315456565795 0.0014263166464032 0.00176060566918836 0.00178745069389541 0.00184507875745961 0.00184333511846089 0.00184824939579322 0.00185205124344067 0.00181805718252212 0.0102717184462265 0.0016538115360443 0.00166083831993725 0.00160203260860169 0.00163124505839724 0.00181365728972722 0.00180239012104797 0.00172165708730509 0.00157932034611317 0.00152162967007458 0.00181089519852922 0.00177400495221844 0.0017476052543385 0.00189329943321763 0.00191399081065902 0.00183204452737304 0.00175092942956812 0.00184980848640335 0.00177959749532193 0.00174996568895881 0.00170509475373651 0.00185848249305755 0.00183426491844892 0.00173533355459364 0.00169037967226838 0.00166335007828437 0.00170466681358031 0.0015782518234247 0.00145401893598444 0.00169557392495778 0.00164251008316906 0.00153740785320806 0.00145228531245267 0.00119241815596114 -0.00032262671052474 -0.000516090168120382 -0.000450184750725747 -0.000207054082249513 -0.000101272685901627 -6.14338048779475e-05 3.49226691176173e-05 7.00654977220839e-05 0.000123478331880038 0.000179785282651998 0.000228306013262858 0.000257241397040105 0.000261022562497312 0.00039375130511989 -1.87813205785477e-05
"Immunityhybridboost_001-061" 0.00163389576122428 0.00171883987005536 0.00167159214628292 0.00167093681045091 0.00179327763121714 0.00171126287140833 0.00165565222077297 0.00165649142284129 0.00178839696067546 0.0017315882370894 0.00176741885773386 0.00178460429610906 0.00165601414571303 0.00161576504339643 0.00159384997956883 0.00159205719533192 0.00162334665030859 0.0016354945539206 0.0016160354160117 0.0016538115360443 0.101819287557525 0.00180553874985453 0.00176144179484018 0.00171522979659625 0.00172258060822431 0.00172751588098256 0.00167067800167952 0.0017119315524306 0.00171417002830979 0.00172324968407938 0.00166136765447003 0.00162213567912677 0.00170485262764385 0.00167181961910999 0.00160570124965202 0.00163326868661759 0.00164572868058689 0.00171365187163826 0.00162864717856471 0.00158635811456301 0.00171303428877567 0.0016198727955926 0.00151840852879223 0.00149050320794118 0.00149990890580083 0.00192448043700967 0.00182731531588988 0.0017877013269784 0.00193097534267185 0.00189979505341887 0.00182926876412681 0.00180105545127657 0.00103158822800232 0.000279695769978306 0.000122640939926451 4.64410368876355e-05 9.06465570376157e-05 8.56922148481988e-05 4.35833517615663e-05 -6.0665451086307e-05 -8.62186934973105e-05 -0.000117914314844972 -0.000155074240414296 -0.000200065033739965 -0.000240267860876306 -0.000320495707390712 -0.000271689126948879 -4.83712764652801e-06
"Immunityhybridboost_062-122" 0.00163646939633006 0.00174121709262012 0.00165012261555441 0.00165762175151287 0.00178462079813184 0.00171854452158055 0.00165311427160406 0.00165873791290658 0.00176229561010003 0.001755214427827 0.00176760916115596 0.0017173731173606 0.00165564644672774 0.00162077174285819 0.00158720450092771 0.00158610091077352 0.00161180839009174 0.0016495365290893 0.00161109331245738 0.00166083831993725 0.00180553874985453 0.0161056882501388 0.00176644522712735 0.00171450651375269 0.00171680410297997 0.00173196321704913 0.00168657802871643 0.00170514960742946 0.00165724684425652 0.00171782288674076 0.00166962182403827 0.00162492271487517 0.00168165979583123 0.0016730130428118 0.00161161842487345 0.00163750174945358 0.0016500420315451 0.00170833683485906 0.00163647627646416 0.00158921353797651 0.00168698750311958 0.00162294843625681 0.00151999304917715 0.00149994640214538 0.00146541271216232 0.00190150390532787 0.001851932401374 0.00176450625447453 0.00190326446276593 0.00189910864776468 0.00183761614767941 0.00178579975572137 0.00103962231423406 0.000277098945500489 0.000126033298548716 5.44031095015686e-05 0.00010300414608348 8.9361817699393e-05 5.21426366916729e-05 -5.30209336552774e-05 -8.40579296535436e-05 -0.000124018949079834 -0.000196450867027643 -0.000249134927560499 -0.000288394396074416 -0.000330830446479612 -0.000205613736231306 -1.43223176584975e-05
"Immunityhybridboost_123-183" 0.00166327506556389 0.00171822145270111 0.00174530644271295 0.0016031337463495 0.00167938470965231 0.00168900954573291 0.00164582297412767 0.00162243963787195 0.00162831206353201 0.00172001929207941 0.0018217524561588 0.00184474676822639 0.00162829423453133 0.00162131713416091 0.00156801414047136 0.00153242336291823 0.00150239004590201 0.0016032536399166 0.0016436567907419 0.00160203260860169 0.00176144179484018 0.00176644522712735 0.00872538718297754 0.00175364947938869 0.00166667204739934 0.00167433557410198 0.00170141957089846 0.00177565515467267 0.00178401829146267 0.00165861740075832 0.00166657682880161 0.00166277514458643 0.00159292400824368 0.00159773862545953 0.00162943599819601 0.00167516874682766 0.00163534765858898 0.0016492190993988 0.0016296888560606 0.00163247184706755 0.0015852854300231 0.00154963330423178 0.00153725111418086 0.0015349308974605 0.00156560243098992 0.00176860542302763 0.00181782495774833 0.00185507647174231 0.00177311705003817 0.00179697940465777 0.00183083618982433 0.00185818281589338 0.00104699615084561 0.000286375425867107 0.000132180994177228 5.23318846199835e-05 9.96911641608414e-05 9.47001113049635e-05 5.00754920349475e-05 -5.2773167376783e-05 -8.24957485314699e-05 -0.000116177477185553 -0.000168963886950194 -0.000207728414034068 -0.000253916857672539 -0.000320626460913181 -0.000208005540211851 -3.76281597856365e-07
"Immunityhybridboost_184-244" 0.0016920353310231 0.00170231335989264 0.00177485017766461 0.00160319449493255 0.0016415322589873 0.00168486062282313 0.00167723168081657 0.00165329229583474 0.00161436952930681 0.00170443315432499 0.00179253038615552 0.00183820357473441 0.00163579828918593 0.0016506752704382 0.001606901528964 0.00156059105835411 0.00150528894365858 0.00162268545740358 0.00169504274831703 0.00163124505839724 0.00171522979659625 0.00171450651375269 0.00175364947938869 0.0154520373994076 0.00167168205153537 0.00167291879640895 0.00172070912635499 0.00178315715498704 0.0018154616026728 0.00165837460962972 0.00168946487917126 0.00170465722195377 0.00160628564682869 0.00161998893504969 0.00168104457763853 0.00171617917815006 0.0016716341078877 0.00164401304141507 0.00165221427934433 0.00167535932371233 0.00158681264771986 0.0015663268340471 0.00158666123651774 0.00158568104351502 0.00164738827277548 0.00167736995420451 0.00174510733414628 0.00182425859075961 0.00168002241108198 0.00170250034639305 0.00176199410826704 0.00181387633675517 0.00109916149097093 0.000276154498659062 8.39004747915618e-05 1.11061507264212e-05 7.37612795939541e-05 8.20438239530833e-05 4.85764867148456e-05 -3.0807632868037e-05 -5.59688872013869e-05 -5.77477065032291e-05 -7.06307063982704e-05 -8.0678092492533e-05 -9.72240399020831e-05 -0.000171112428123223 -5.32380994985382e-05 7.92842382094697e-06
"Immunityhybridboost_245-305" 0.00169690937704261 0.0017070271070714 0.00164416561834196 0.00173110479208522 0.00179589075810871 0.00173680029283867 0.0017602355073931 0.00179784089971999 0.00189720257345982 0.0017427601316933 0.00161948208591902 0.00157238980730892 0.00170903320231124 0.00170603157838031 0.00172785178925806 0.00173868807273219 0.00175237852956878 0.001754377557099 0.00173359438173452 0.00181365728972722 0.00172258060822431 0.00171680410297997 0.00166667204739934 0.00167168205153537 0.0240234045622035 0.00180266636959814 0.00173094807206373 0.00165873487751533 0.0016361787939604 0.00179500546635258 0.00174842152886543 0.00171631943017603 0.00184595395601522 0.00183478517572178 0.00175238654397229 0.00172544881644736 0.0017798604347327 0.00176897697450483 0.00171704157657502 0.00167657930010976 0.00183149149941043 0.00176382671562967 0.00165639778923067 0.00161556242333176 0.00161766212377402 0.00178750614086607 0.00165287480500532 0.00157599542673261 0.0017828148594379 0.00172358906690091 0.00162496267677037 0.00156658119240343 0.00119547505995403 0.000227581828671575 -5.17791652186591e-05 -3.84502462600804e-05 3.5054170595573e-05 6.44462588881585e-05 2.39950661676016e-05 -2.80709635002653e-05 -1.5276573704802e-05 2.34225472949983e-05 8.98394459972267e-05 0.000124836959191534 0.000138080872483676 0.000134351760929617 0.000278533602597115 4.0846027404141e-05
"Immunityhybridboost_306-366" 0.00169523284411174 0.00171523924874589 0.00162653453860394 0.00172873442402043 0.00179924277713283 0.00173712814712262 0.00174615565949602 0.00178961491602642 0.00189645805991394 0.00176069784330051 0.00162212394840176 0.00154090026913996 0.00170334786757376 0.00169376534240241 0.00170562924780186 0.00172402364075641 0.00174002715243324 0.00174949746043226 0.00171680400383047 0.00180239012104797 0.00172751588098256 0.00173196321704913 0.00167433557410198 0.00167291879640895 0.00180266636959814 0.00733982882612802 0.00174532242247282 0.00166109197726047 0.00161158261124731 0.00179914190637175 0.00175307498515726 0.00171292153964114 0.00183827619155898 0.0018343155278798 0.00174565239610327 0.0017240014257255 0.00177471371240613 0.00177244200924893 0.00171997958430334 0.00167312235040657 0.00182643493197389 0.00176471367722196 0.00164689440172956 0.00160821428241903 0.0015836177588354 0.00179102709830326 0.00166734088548572 0.00156440014087443 0.00178438091617504 0.00173268802801546 0.0016323989195717 0.00155904664102284 0.0012086293382516 0.000345037437476901 0.000132077774161059 4.60667788683402e-05 0.000112595512121386 0.000101552061852732 5.18557559956573e-05 -4.82034392954169e-05 -4.91712401263896e-05 -9.88570421230644e-06 6.18200520757398e-05 0.000123035570031448 0.000146711000891897 0.000147510791824659 0.000293292701676939 3.78546262328885e-05
"Immunityhybridboost_367-427" 0.00172347138955277 0.00170624243430246 0.00171704931100111 0.0016477616776486 0.00166516013759091 0.00170329991546874 0.00172198084570903 0.00173430903802523 0.00170601009688506 0.00173937498500341 0.00169342699128454 0.00164699892413084 0.00166424484405058 0.00168632882064889 0.00165926318216444 0.00163928585338598 0.00158638799472415 0.0016940662397074 0.00173862340367907 0.00172165708730509 0.00167067800167952 0.00168657802871643 0.00170141957089846 0.00172070912635499 0.00173094807206373 0.00174532242247282 0.00446302761501541 0.00174161852284755 0.0017168960752715 0.00171826305906854 0.0017486260993627 0.00175025235475928 0.00169954441860608 0.00173098304772211 0.00175877615686687 0.00176495262128421 0.00174868351839198 0.00169240104652928 0.001710576296509 0.00171749943795688 0.00167249945266536 0.00166698634412174 0.00165606782662297 0.00164647247700005 0.00165961624291868 0.00162156804662353 0.0016581466409322 0.0016618361331071 0.00161529486657842 0.00162100979519805 0.0016443310666077 0.00164660135769839 0.00122629088463274 0.000410557583338404 0.000225392043513855 9.96072180785755e-05 0.000168509175872919 0.000150852978430559 8.1652810292894e-05 -4.81253899250435e-05 -4.4998361661584e-05 -4.8343115434184e-06 6.08377388426102e-05 0.000136924426789068 0.00015598068165286 0.000161222325963996 0.000304175067069466 2.11265971468586e-05
"Immunityhybridboost_428-488" 0.00170506990865709 0.00168686029523684 0.00183074833229629 0.00157592175202998 0.00159836039405538 0.00166081790622631 0.00165743421807342 0.00162081788724691 0.00156545706407545 0.0017010786496678 0.00183975865038203 0.0019270737499152 0.00160414960507545 0.00162627849470006 0.00157120481130968 0.0015137535868696 0.00143810796493342 0.00157982363916514 0.00169346818997526 0.00157932034611317 0.0017119315524306 0.00170514960742946 0.00177565515467267 0.00178315715498704 0.00165873487751533 0.00166109197726047 0.00174161852284755 0.0106220582092173 0.00191759914043381 0.00163356350010786 0.00168713574443372 0.00172026201927836 0.0015690589031166 0.00157578090074175 0.00167430755699788 0.00173568455006577 0.00165770473702673 0.001620111024531 0.00164532453134093 0.00169230324441861 0.00154924425396704 0.00152465858182739 0.00158047544356822 0.00158715071901649 0.00169914193610765 0.00163580645326316 0.00173461046835004 0.00188890963165635 0.00163870173685078 0.00166482352566352 0.00176213238536194 0.00185877703668989 0.00109472547345125 0.000348438978383539 0.000204747778454207 0.000104535847574738 0.000146365444898917 0.000139698754602157 7.25073017283805e-05 -7.96237703456806e-05 -0.000105505950969234 -0.000140591292975822 -0.000178974791086467 -0.000116766533892157 -0.000147164707780674 -0.000159018382371993 -2.63024552769136e-05 3.01746562604792e-05
"Immunityhybridboost_489-549" 0.001715637565093 0.00163907669179582 0.00193556036860492 0.00154992383540702 0.00154562483141951 0.00162925711009513 0.00165100121780796 0.00158301362071544 0.0015052141725576 0.00163887200164196 0.00188795543130292 0.00220859486085522 0.00158656318294977 0.00161448600907194 0.00156145410616315 0.00147253669031044 0.00137487471099848 0.00152141770908197 0.00170839364253125 0.00152162967007458 0.00171417002830979 0.00165724684425652 0.00178401829146267 0.0018154616026728 0.0016361787939604 0.00161158261124731 0.0017168960752715 0.00191759914043381 0.145023348064533 0.00160292923584071 0.00166493428992817 0.00173606667442514 0.00154417074718037 0.00152012214896775 0.00166503177748571 0.00174750888089436 0.00164059003306608 0.00159050137717628 0.00162119921502821 0.00171040412922488 0.00152295034142138 0.00146952562924343 0.00157794979367532 0.0015847196832182 0.00185291138492043 0.00159644663820235 0.00169359336138255 0.00201099261009545 0.0016084918884729 0.00162434603688604 0.00176552638672712 0.00195782730336588 0.0011026802445679 0.000364810655690436 0.000234209358186669 0.00012867236026367 0.000135168192471384 0.000158844978598752 4.92034285384616e-05 -8.14178302354481e-05 -6.49315659612699e-05 -9.58279337804741e-05 -5.30339480381907e-05 3.65014731868421e-05 -9.80318586622932e-05 -0.000204629199009277 -0.000140564370982232 8.11445776532001e-05
"Immunityhybridfull_062-122" 0.00168513700084675 0.00170744641677261 0.00161763263066118 0.00173564128502833 0.001804110561907 0.0017390328152087 0.00175100963794231 0.00179209884151455 0.0018980831630834 0.00173746380734803 0.00160388554084763 0.00155045341874317 0.001717431509202 0.00170429668362112 0.0017228957492281 0.00174044125683679 0.0017603328025423 0.00175445163684722 0.00171738832406408 0.00181089519852922 0.00172324968407938 0.00171782288674076 0.00165861740075832 0.00165837460962972 0.00179500546635258 0.00179914190637175 0.00171826305906854 0.00163356350010786 0.00160292923584071 0.168464847921309 0.00174312024087809 0.00170390493859589 0.00184591605308379 0.00183718592534545 0.00174097473922459 0.00170872866724203 0.00176995407864736 0.00177308475898237 0.00171425506365143 0.00166609415164326 0.00183459935414254 0.00176922386991722 0.00164818438400264 0.00160603199528964 0.0015855284973051 0.00179612325065221 0.00165755542213885 0.00155445436306055 0.00179271023820894 0.00173660316786283 0.00162925500048071 0.00155521178859314 0.00114235014711069 0.000246379402428689 0.000102754030216782 -3.32867562849316e-05 1.25485564741554e-05 1.66357908287633e-05 -8.5251509466448e-06 -3.17754995621267e-05 -2.87731766404488e-05 1.31455284735549e-05 0.000116598348626865 0.000156828943908442 0.000151782968688485 0.000120727449127408 0.000199736663268876 4.95216821245483e-05
