"beta" "beta_CI_lower" "beta_CI_upper" "HR" "HR_CI_lower" "HR_CI_upper" "eff" "eff_CI_upper" "eff_CI_lower"
"Immunityinf_123-183" -2.83345345311412 -3.08882229408965 -2.57808461213858 0.0588094070450571 0.045555573893053 0.0759192797155965 0.941190592954943 0.954444426106947 0.924080720284403
"Immunityinf_184-244" -2.43827524052638 -3.18023265786602 -1.69631782318674 0.087311312683679 0.0415759810168177 0.183357437061161 0.912688687316321 0.958424018983182 0.816642562938839
"Immunityinf_245-305" -2.30186351054075 -2.68797545672063 -1.91575156436088 0.100072184285654 0.0680185064796579 0.147231137318444 0.899927815714346 0.931981493520342 0.852768862681556
"Immunityinf_306-366" -2.23358729231914 -2.39174448022752 -2.07543010441076 0.107143385271439 0.0914699770489308 0.125502436731597 0.892856614728561 0.908530022951069 0.874497563268403
"Immunityinf_367-427" -2.10411902932187 -2.25229345863128 -1.95594460001245 0.121953064032039 0.105157772786227 0.141430818024615 0.878046935967961 0.894842227213773 0.858569181975385
"Immunityinf_428-488" -1.93763294302882 -2.09877395755522 -1.77649192850243 0.144044508115292 0.122606657106314 0.169230780839127 0.855955491884708 0.877393342893686 0.830769219160873
"Immunityinf_489-549" -2.12852422319423 -2.37893696477681 -1.87811148161164 0.119012800646913 0.0926490143458051 0.152878547255297 0.880987199353087 0.907350985654195 0.847121452744703
"AgeGr0-11" -2.74974274683632 -2.9792441372017 -2.52024135647094 0.0639443089667787 0.0508312407917921 0.0804401896461104 0.936055691033221 0.949168759208208 0.91955981035389
"AgeGr12-15" -2.35655559568478 -2.61688238822972 -2.09622880313984 0.0947460053611835 0.0730301880612852 0.122919107429496 0.905253994638817 0.926969811938715 0.877080892570504
"AgeGr16-17" -2.28981843163231 -2.67188495724003 -1.90775190602459 0.101284850309394 0.0691218107773834 0.148413659694706 0.898715149690606 0.930878189222617 0.851586340305294
"AgeGr18-24" -1.13327710604302 -1.2578861317529 -1.00866808033314 0.321976374887825 0.284254267931691 0.364704413200992 0.678023625112175 0.715745732068309 0.635295586799008
"AgeGr25-29" -0.625139627079122 -0.731995730695205 -0.51828352346304 0.53518669674657 0.480948188595803 0.595541904858325 0.46481330325343 0.519051811404197 0.404458095141675
"AgeGr30-34" -0.412313191453384 -0.506586786410419 -0.318039596496349 0.662116874229429 0.602548700360293 0.727573978463831 0.337883125770571 0.397451299639707 0.272426021536169
"AgeGr35-39" -0.19259228070241 -0.281680812762944 -0.103503748641876 0.824818199888685 0.754514477493414 0.901672642687693 0.175181800111315 0.245485522506586 0.0983273573123067
"AgeGr45-49" 0.244233489898473 0.166818990073069 0.321647989723877 1.27664237879188 1.18154037541383 1.37939912781783 -0.276642378791877 -0.181540375413829 -0.379399127817826
"AgeGr50-54" 0.345417505456045 0.265631999772215 0.425203011139875 1.41257955624268 1.30425500422363 1.52990097508006 -0.41257955624268 -0.304255004223626 -0.529900975080055
"AgeGr55-59" 0.487692868298167 0.409391218558304 0.565994518038029 1.62855459241053 1.50590074157713 1.76119845567232 -0.628554592410533 -0.505900741577125 -0.761198455672322
"AgeGr60-64" 0.346937795033347 0.262778048609571 0.431097541457123 1.41472871948044 1.30053803069131 1.53894565363757 -0.414728719480437 -0.300538030691311 -0.53894565363757
"AgeGr65-69" 0.144203434841098 0.0565478655878712 0.231859004094325 1.1551190760895 1.05817726386485 1.26094192864484 -0.155119076089502 -0.0581772638648497 -0.260941928644842
"AgeGr70-74" 0.107435758670295 0.0177658640575056 0.197105653283085 1.11341933091064 1.01792461574719 1.21787270615861 -0.113419330910638 -0.0179246157471895 -0.21787270615861
"AgeGr75-79" 0.12189817613092 0.0255421199224994 0.21825423233934 1.12963907170307 1.02587111497232 1.2439032678609 -0.12963907170307 -0.0258711149723214 -0.243903267860897
"AgeGr80+" 0.215408676419732 0.124225599995635 0.306591752843829 1.24036870283983 1.13227128258407 1.35878613424987 -0.240368702839827 -0.132271282584074 -0.358786134249869
"SexM" -0.339132311054828 -0.375125207266133 -0.303139414843523 0.712388186020967 0.687203230566376 0.738496131870593 0.287611813979033 0.312796769433624 0.261503868129407
