"beta" "lower" "upper" "HR" "lower" "upper" "eff" "upper" "lower"
"VaccStatusboost_001-061" -0.995215866631704 -1.20872019554841 -0.781711537715 0.369643642203064 0.298579157948345 0.457622103163629 0.630356357796936 0.701420842051655 0.542377896836371
"VaccStatusboost_062-122" -0.643858014073073 -0.838890980895369 -0.448825047250778 0.525262041590899 0.432189564230835 0.638377774871213 0.474737958409101 0.567810435769165 0.361622225128787
"VaccStatusboost_123-183" -0.684304938449006 -0.895848149379904 -0.472761727518108 0.504440725105508 0.40826118528534 0.623278563616387 0.495559274894492 0.59173881471466 0.376721436383613
"VaccStatusboost_184-244" -0.634504613722198 -0.844155377234881 -0.424853850209515 0.530198076122429 0.429920325398005 0.653865340429493 0.469801923877571 0.570079674601995 0.346134659570507
"VaccStatusboost_245-305" -0.44782192562777 -0.651475113258677 -0.244168737996864 0.639018466713029 0.521276267810043 0.783355441282192 0.360981533286971 0.478723732189957 0.216644558717808
"VaccStatusboost_306-366" -0.384973337675556 -0.609247768132691 -0.16069890721842 0.68046877884208 0.543759748680202 0.851548427596385 0.31953122115792 0.456240251319798 0.148451572403615
"VaccStatusboost_367-427" -0.206301061250039 -0.635859793272722 0.223257670772645 0.813588099558002 0.529480049169551 1.25014265746289 0.186411900441998 0.470519950830449 -0.250142657462886
"VaccStatusfull_001-061" -0.982854654708428 -1.16490693146295 -0.800802377953903 0.374241243016961 0.311951693569414 0.448968577065012 0.625758756983039 0.688048306430586 0.551031422934988
"VaccStatusfull_062-122" -0.682780630948816 -0.841676941791182 -0.52388432010645 0.505210234221449 0.430987176685353 0.59221571909651 0.494789765778551 0.569012823314647 0.40778428090349
"VaccStatusfull_123-183" -0.777087244963552 -0.939087176339106 -0.615087313587998 0.45974318220363 0.390984572483513 0.540593692073701 0.54025681779637 0.609015427516487 0.459406307926299
"VaccStatusfull_184-244" -0.303586591719133 -0.468245177081406 -0.13892800635686 0.738165967304174 0.626099999467481 0.87029068159967 0.261834032695826 0.373900000532519 0.12970931840033
"VaccStatusfull_245-305" -0.252926623040769 -0.440689129516226 -0.0651641165653112 0.776524858766219 0.64359274946701 0.936913687702762 0.223475141233781 0.35640725053299 0.063086312297238
