"beta" "beta_CI_lower" "beta_CI_upper" "HR" "HR_CI_lower" "HR_CI_upper" "eff" "eff_CI_upper" "eff_CI_lower"
"AgeGr35-39" -0.245238069437297 -0.534311820782623 0.0438356819080279 0.782518222391814 0.586072474294092 1.04481065948846 0.217481777608186 0.413927525705908 -0.0448106594884605
"AgeGr45-49" 0.159330943088458 -0.0891611970784614 0.407823083255378 1.17272598802777 0.914698115026011 1.50354113603546 -0.172725988027769 0.0853018849739886 -0.503541136035463
"AgeGr50-54" 0.585158928492055 0.346284981850414 0.824032875133697 1.79527628352088 1.41380546731047 2.27967496851162 -0.795276283520881 -0.413805467310468 -1.27967496851162
"AgeGr55-59" 0.932803358893982 0.707606110968605 1.15800060681936 2.54162428490276 2.02912793273652 3.18356171702568 -1.54162428490276 -1.02912793273652 -2.18356171702568
"AgeGr60-64" 1.47739068073366 1.26578016698675 1.68900119448057 4.3814980249074 3.54585801864349 5.41407040026145 -3.3814980249074 -2.54585801864349 -4.41407040026145
"AgeGr65-69" 2.13470701120191 1.93650808182951 2.3329059405743 8.45456904992137 6.93449395807859 10.307852058421 -7.45456904992137 -5.93449395807859 -9.30785205842101
"AgeGr70-74" 2.77025188706909 2.57699022731546 2.96351354682272 15.9626542896484 13.1574774884533 19.3658953393188 -14.9626542896484 -12.1574774884533 -18.3658953393188
"AgeGr75-79" 3.42733906814584 3.23571934142363 3.61895879486806 30.7945913224773 25.4246542093594 37.298711986781 -29.7945913224773 -24.4246542093594 -36.298711986781
"AgeGr80+" 4.09048215105367 3.90143838683079 4.27952591527655 59.7687023008483 49.473560068008 72.206200035268 -58.7687023008483 -48.473560068008 -71.206200035268
"SexM" 0.389531284947399 0.350136592183087 0.42892597771171 1.47628867296856 1.41926139536634 1.53560736101944 -0.476288672968563 -0.419261395366344 -0.535607361019441
