"beta" "lower" "upper" "HR" "lower" "upper" "eff" "upper" "lower"
"Immunity_other" 0.12102600558736 -0.331188972547792 0.573240983722512 1.12865426330274 0.718069460802909 1.77400727312242 -0.128654263302742 0.281930539197091 -0.77400727312242
"Immunityboost_001-061" -0.785343379083083 -0.973498446493971 -0.597188311672195 0.45596310670794 0.377759153497816 0.55035689474023 0.54403689329206 0.622240846502184 0.44964310525977
"Immunityboost_062-122" -0.497214622709078 -0.730010833615781 -0.264418411802375 0.608222431455966 0.481903769301643 0.767652277678391 0.391777568544034 0.518096230698357 0.232347722321609
"Immunityboost_123-183" 0.0353553326519932 -0.189517028533144 0.26022769383713 1.03598776368429 0.827358628073681 1.29722542327558 -0.035987763684294 0.172641371926319 -0.297225423275582
"Immunityboost_184-244" 0.62648326455287 0.4717350288064 0.781231500299341 1.87101911659284 1.60277263887729 2.1841604041282 -0.871019116592837 -0.602772638877291 -1.1841604041282
"Immunityboost_245-305" 0.869120168611775 0.674656941875857 1.06358339534769 2.38481169802131 1.96335931406056 2.89673255134179 -1.38481169802131 -0.963359314060559 -1.89673255134179
"Immunityfull_001-061" -1.13523239778495 -1.94712552456708 -0.323339271002814 0.321347432224488 0.142683623251132 0.723728272694059 0.678652567775512 0.857316376748868 0.276271727305941
"Immunityfull_062-122" -0.575185402060515 -1.46150987586754 0.311139071746509 0.562600551835407 0.231885891367234 1.36497903800554 0.437399448164593 0.768114108632766 -0.36497903800554
"Immunityfull_123-183" -0.133949950550053 -0.450069941954493 0.182170040854388 0.874633838450416 0.637583556222172 1.19981819464607 0.125366161549584 0.362416443777828 -0.199818194646072
"Immunityfull_184-244" 0.255476376776731 0.0268099908705937 0.484142762682869 1.29107651326894 1.0271726120463 1.62278330201384 -0.291076513268937 -0.0271726120463027 -0.622783302013836
"Immunityfull_245-305" 0.390989273531007 0.0352275102111423 0.746751036850871 1.4784426548588 1.03585534966257 2.11013312275498 -0.478442654858799 -0.0358553496625702 -1.11013312275498
"Immunityfull_306-366" 0.329504562765645 -0.0108189172028396 0.66982804273413 1.39027916174511 0.989239396794316 1.95390130422048 -0.390279161745114 0.0107606032056838 -0.953901304220483
"Immunityfull_367-427" 0.558788586546139 0.245276480459585 0.872300692632693 1.74855299613307 1.27797459936885 2.39240872376956 -0.748552996133069 -0.277974599368847 -1.39240872376956
"Immunityfull_428-488" 0.735577469896505 0.238713045175438 1.23244189461757 2.08668664336673 1.26961416239764 3.42959402672556 -1.08668664336673 -0.26961416239764 -2.42959402672556
"Immunityfull_489-549" 1.08451542727754 -0.0573980674009789 2.22642892195606 2.95800610232755 0.944218132089502 9.26671476012033 -1.95800610232755 0.0557818679104979 -8.26671476012033
"Immunityhybridboost_001-061" -1.64613787581829 -2.20465897153689 -1.08761678009969 0.192793063371158 0.110288130283507 0.337018727114952 0.807206936628842 0.889711869716493 0.662981272885048
"Immunityhybridboost_062-122" -0.828248571827985 -1.33174823339194 -0.324748910264027 0.436813664507336 0.264015297248359 0.722708795622688 0.563186335492664 0.735984702751641 0.277291204377312
"Immunityhybridboost_123-183" -0.806949631354784 -1.23896537976551 -0.374933882944055 0.446217119072014 0.289683775643981 0.687334721836932 0.553782880927986 0.710316224356019 0.312665278163068
"Immunityhybridboost_184-244" 0.115349918550235 -0.176051124622498 0.406750961722969 1.12226607058954 0.838575110405196 1.50193002101853 -0.122266070589543 0.161424889594804 -0.50193002101853
