"beta" "beta_CI_lower" "beta_CI_upper" "HR" "HR_CI_lower" "HR_CI_upper" "eff" "eff_CI_upper" "eff_CI_lower"
"Immunitysecboostearly_062-122" -0.970411228566921 -1.19128343897067 -0.749539018163168 0.378927180377666 0.30383106509254 0.472584355339819 0.621072819622334 0.69616893490746 0.527415644660181
"Immunitysecboostearly_123-183" -0.522288648147251 -0.814222397977697 -0.230354898316804 0.593161455455097 0.442983658456386 0.794251673896114 0.406838544544903 0.557016341543614 0.205748326103886
"Immunitysecboostlate_001-061" -1.37526120696245 -1.51804250422222 -1.23247990970267 0.252773560966695 0.219140433850003 0.291568616531616 0.747226439033305 0.780859566149997 0.708431383468384
"Immunitysecboostlate_062-122" -0.916696077905809 -1.10394622747382 -0.729445928337803 0.39983789444398 0.331560087129005 0.482176076190957 0.60016210555602 0.668439912870995 0.517823923809043
"Immunitysecboostlate_123-183" -0.695852253557352 -1.24358436932104 -0.148120137793668 0.498649291207879 0.288348814768503 0.862327510594229 0.501350708792121 0.711651185231497 0.137672489405771
"AgeGr0-11" 0.528394316317809 0.335712022341811 0.721076610293807 1.69620654967242 1.39893610445437 2.05664622565002 -0.69620654967242 -0.398936104454368 -1.05664622565002
"AgeGr12-15" -1.01266462523701 -1.41530797788976 -0.610021272584258 0.363249764357889 0.242850809250554 0.543339310720294 0.636750235642111 0.757149190749446 0.456660689279706
"AgeGr16-17" -0.645395399965378 -1.1508620652034 -0.139928734727361 0.524455131563372 0.316363925459578 0.869420192658147 0.475544868436628 0.683636074540422 0.130579807341853
"AgeGr18-24" -0.753519384996272 -1.07497201340748 -0.432066756585066 0.470707034936497 0.341307307195862 0.649166039130716 0.529292965063503 0.658692692804138 0.350833960869284
"AgeGr25-29" -0.308885041259652 -0.597835070370812 -0.019935012148491 0.734265175374247 0.550001061712669 0.980262376382526 0.265734824625753 0.449998938287331 0.0197376236174739
"AgeGr30-34" -0.114070099538693 -0.372952705108569 0.144812506031183 0.892195411203508 0.688697803961593 1.15582284013931 0.107804588796492 0.311302196038407 -0.155822840139313
"AgeGr35-39" -0.222712828240093 -0.488499651120722 0.0430739946405363 0.800344652678896 0.613546237378649 1.04401514351784 0.199655347321104 0.386453762621351 -0.0440151435178426
"AgeGr45-49" 0.224573367829673 -0.00188409363119199 0.451030829290539 1.25178854898806 0.998117680159043 1.56992968116541 -0.251788548988065 0.00188231984095699 -0.56992968116541
"AgeGr50-54" 0.622287340547862 0.403004163568495 0.84157051752723 1.86318490992953 1.49631312165279 2.32000772990258 -0.863184909929534 -0.496313121652785 -1.32000772990258
"AgeGr55-59" 1.02148578058958 0.816120538280736 1.22685102289842 2.77731818540693 2.26170858402069 3.41047310758293 -1.77731818540693 -1.26170858402069 -2.41047310758293
"AgeGr60-64" 1.59715585233649 1.40408076794851 1.79023093672448 4.93896528279459 4.07178210781747 5.99083581064346 -3.93896528279459 -3.07178210781747 -4.99083581064346
"AgeGr65-69" 2.21012301709125 2.0277173920817 2.39252864210079 9.11683785093344 7.59672620571589 10.9411251833289 -8.11683785093344 -6.59672620571589 -9.94112518332889
"AgeGr70-74" 2.86425300318986 2.68628767637222 3.0422183300075 17.5359490128259 14.6770885575156 20.9516694387571 -16.5359490128259 -13.6770885575156 -19.9516694387571
"AgeGr75-79" 3.52528238234635 3.34877931837005 3.70178544632265 33.9633629163697 28.4679621072106 40.5195853586184 -32.9633629163697 -27.4679621072106 -39.5195853586184
"AgeGr80+" 4.22627051276393 4.05205970482352 4.40048132070433 68.4614294365758 57.5158006992397 81.490082090802 -67.4614294365758 -56.5158006992397 -80.490082090802
"SexM" 0.395350159111462 0.360371347416944 0.43032897080598 1.48490405258211 1.43386177657558 1.53776331958631 -0.484904052582112 -0.43386177657558 -0.537763319586305
