"beta" "lower" "upper" "HR" "lower" "upper" "eff" "upper" "lower"
"VaccStatusboost_001-730" -1.25834054055138 -1.3096950375119 -1.20698604359086 0.284125129634347 0.269902353928615 0.29909738879523 0.715874870365653 0.730097646071385 0.70090261120477
"VaccStatusfull_001-730" -0.698523861039844 -0.749613217519214 -0.647434504560473 0.497318873997955 0.472549291185861 0.523386802282424 0.502681126002045 0.527450708814139 0.476613197717576
"VaccStatuspartial_001-730" -0.491712569032612 -0.585497276694005 -0.397927861371219 0.611578127064283 0.556828894921298 0.67171048218739 0.388421872935717 0.443171105078702 0.32828951781261
"VaccStatussecboost_001-730" -1.73286778366112 -1.86338664464982 -1.60234892267243 0.176776724948939 0.155146314213176 0.201422835225943 0.823223275051061 0.844853685786824 0.798577164774057
"DCCI1" 0.345093757563141 0.284106848959702 0.40608066616658 1.41212231060794 1.32857488001291 1.50092362132974 -0.412122310607936 -0.32857488001291 -0.500923621329735
"DCCI2" 0.617389383243798 0.557440497967481 0.677338268520115 1.85408142223751 1.74619737995618 1.96863078581216 -0.85408142223751 -0.746197379956182 -0.968630785812157
"DCCI3" 0.948944386993412 0.886683985648926 1.0112047883379 2.58298159071389 2.42706809991653 2.74891087654125 -1.58298159071389 -1.42706809991653 -1.74891087654125
"DCCI4" 1.25884231287642 1.19206851969181 1.32561610606103 3.52134251384739 3.29388763677886 3.76450397438422 -2.52134251384739 -2.29388763677886 -2.76450397438422
"DCCI5" 1.48179557089931 1.40604039321381 1.55755074858482 4.40084061217893 4.07976909810879 4.74717995750821 -3.40084061217893 -3.07976909810879 -3.74717995750821
"DCCI6" 1.80044933974056 1.71848093590574 1.88241774357538 6.05236642225726 5.57605164764655 6.56936872611784 -5.05236642225726 -4.57605164764655 -5.56936872611784
"DCCI7" 2.10426499105864 2.01259721515763 2.19593276695965 8.20107293185308 7.48272638206911 8.98838121286154 -7.20107293185308 -6.48272638206911 -7.98838121286154
"DCCI8" 2.196193408027 2.08488080517967 2.30750601087432 8.9907242594684 8.04363266520552 10.0493304548149 -7.9907242594684 -7.04363266520552 -9.04933045481487
"DCCI9" 2.38640943351169 2.24595544152165 2.52686342550173 10.8743785825944 9.44943963176628 12.5141928162659 -9.87437858259438 -8.44943963176628 -11.5141928162659
"SexM" 0.535769702164257 0.500794243307446 0.570745161021067 1.70876297477295 1.65003127669811 1.76958518616562 -0.708762974772955 -0.650031276698108 -0.76958518616562
