"beta" "lower" "upper" "HR" "lower" "upper" "eff" "upper" "lower"
"Immunity_other" -0.289389689583119 -0.435575724255017 -0.143203654911221 0.748720380012945 0.64689212835986 0.866577568145769 0.251279619987055 0.35310787164014 0.133422431854231
"Immunityboost_001-061" -0.998597756804704 -1.06251951202163 -0.934676001587782 0.368395659461721 0.345584009468523 0.392713083336681 0.631604340538279 0.654415990531477 0.607286916663319
"Immunityboost_062-122" -0.495567886672346 -0.55406728028579 -0.437068493058902 0.60922483837547 0.574607959501183 0.645927188366512 0.39077516162453 0.425392040498817 0.354072811633488
"Immunityboost_123-183" 0.13985081810252 0.0553788109889301 0.22432282521611 1.15010221162846 1.05694091968577 1.25147496189848 -0.150102211628464 -0.0569409196857658 -0.251474961898477
"Immunityboost_184-244" 0.401585844182846 0.306772812185284 0.496398876180408 1.49419237604816 1.35903217744605 1.64279469882461 -0.494192376048158 -0.359032177446052 -0.642794698824609
"Immunityboost_245-305" 0.676374829557573 0.57184721448602 0.780902444629126 1.96673504357285 1.77153643864636 2.18344181199745 -0.966735043572851 -0.771536438646355 -1.18344181199745
"Immunityboost_306-366" 0.881930096252554 0.651194334508913 1.1126658579962 2.41555746842439 1.91782999227044 3.04245835489992 -1.41555746842439 -0.917829992270444 -2.04245835489992
"Immunityfull_001-061" -0.467383939884402 -0.600243898680498 -0.334523981088306 0.626639452341163 0.548677797982274 0.715678681868441 0.373360547658837 0.451322202017726 0.284321318131559
"Immunityfull_062-122" -0.391872846630651 -0.510797221499374 -0.272948471761927 0.675790037478016 0.600017041601979 0.761132006409719 0.324209962521984 0.399982958398021 0.238867993590281
"Immunityfull_123-183" -0.145463365732627 -0.227626145155113 -0.0633005863101416 0.864621564271331 0.796421950390186 0.938661282548467 0.135378435728669 0.203578049609814 0.061338717451533
"Immunityfull_184-244" -0.0610863288723458 -0.126579406091587 0.00440674834689509 0.940742023072367 0.881104181726265 1.00441647234088 0.0592579769276331 0.118895818273735 -0.00441647234087594
"Immunityfull_245-305" 0.127347122734936 0.0310342382622331 0.223660007207638 1.13581121525549 1.03152082076229 1.25064573659967 -0.135811215255486 -0.0315208207622852 -0.250645736599669
"Immunityfull_306-366" 0.136329333636292 -0.01125661478843 0.283915282061015 1.14605926731643 0.988806503843779 1.32832039341985 -0.146059267316433 0.0111934961562209 -0.328320393419854
"Immunityfull_367-427" 0.21108833012212 0.0446681165226199 0.37750854372162 1.23502143983819 1.04568075814699 1.45864590600565 -0.235021439838189 -0.0456807581469898 -0.458645906005653
"Immunityfull_428-488" 0.561329186666391 0.301106904650656 0.821551468682126 1.75300101801524 1.35135379982213 2.27402518094592 -0.753001018015241 -0.351353799822129 -1.27402518094592
"Immunityfull_489-549" 0.985549145759799 0.517540615058767 1.45355767646083 2.67928279729874 1.6778959789934 4.27830830860416 -1.67928279729874 -0.677895978993396 -3.27830830860416
"Immunityhybridboost_001-061" -1.9684496187021 -2.11681415891172 -1.82008507849248 0.139673235208421 0.120414639988361 0.162011966613631 0.860326764791579 0.879585360011639 0.837988033386369
"Immunityhybridboost_062-122" -1.01506260278146 -1.1519177722759 -0.878207433287016 0.362379743142507 0.316030114060514 0.415527104530565 0.637620256857492 0.683969885939486 0.584472895469435
"Immunityhybridboost_123-183" -0.623827014054632 -0.824672228523676 -0.422981799585588 0.535889651027797 0.438378656938679 0.655090555922901 0.464110348972203 0.561621343061321 0.344909444077099
"Immunityhybridboost_184-244" -0.155422600460527 -0.330396675773473 0.0195514748524197 0.856053332498521 0.718638610358345 1.01974385667422 0.143946667501479 0.281361389641655 -0.0197438566742223
"Immunityhybridboost_245-305" 0.351902568177283 0.128338623090301 0.575466513264265 1.42176999132822 1.13693793095624 1.77795977528982 -0.421769991328216 -0.136937930956244 -0.777959775289818
"Immunityhybridboost_306-366" 0.542991937353809 -0.203220922330144 1.28920479703776 1.72114873546088 0.816097927252916 3.6298989014103 -0.721148735460879 0.183902072747084 -2.6298989014103
"Immunityhybridfull_001-061" -3.26817900244422 -3.6165456287238 -2.91981237616465 0.0380756997395157 0.0268753537797359 0.0539438074949873 0.961924300260484 0.973124646220264 0.946056192505013
"Immunityhybridfull_062-122" -1.60302296389327 -1.7805207997221 -1.42552512806444 0.20128711367828 0.168550343434453 0.240382198620017 0.79871288632172 0.831449656565547 0.759617801379983
"Immunityhybridfull_123-183" -0.782778819366667 -0.923813174783346 -0.641744463949989 0.457133952033235 0.397002311940837 0.526373383268019 0.542866047966765 0.602997688059163 0.473626616731981
"Immunityhybridfull_184-244" -0.36482065451822 -0.484487641423146 -0.245153667613293 0.694321163075797 0.616012735331335 0.782584271144378 0.305678836924203 0.383987264668665 0.217415728855622
"Immunityhybridfull_245-305" -0.076736352739999 -0.250068145167507 0.0965954396875089 0.926133994111535 0.77874771336983 1.101414694802 0.0738660058884651 0.22125228663017 -0.101414694801997
"Immunityhybridfull_306-366" 0.0865039100064623 -0.175686078618477 0.348693898631402 1.09035563100701 0.838881284778787 1.41721531239334 -0.0903556310070082 0.161118715221213 -0.417215312393335
"Immunityhybridfull_367-427" 0.146824843419143 -0.181736401114093 0.475386087952379 1.15815108747828 0.833821105764038 1.60863515225855 -0.158151087478281 0.166178894235962 -0.608635152258551
"Immunityhybridfull_428-488" 0.671289856710545 0.159680814519944 1.18289889890115 1.9567596331191 1.17313636313302 3.26382199216702 -0.956759633119096 -0.173136363133017 -2.26382199216702
"Immunityhybridfull_489-549" 0.69252971222623 -0.441352195323661 1.82641161977612 1.99876544452125 0.643166146569452 6.21155719019305 -0.998765444521251 0.356833853430548 -5.21155719019305
